"composite...1","composite...2","composite...3","composite...4","composite...5","composite...6","composite...7","composite...8","composite...9","composite...10","composite...11","composite...12","composite...13","composite...14","composite...15","composite...16","composite...17","composite...18","composite...19","composite...20","composite...21","composite...22","composite...23","composite...24","composite...25","composite...26","composite...27","composite...28","composite...29","composite...30","composite...31","composite...32","composite...33","composite...34","composite...35","composite...36","composite...37","composite...38","composite...39","composite...40","composite...41","composite...42","composite...43","composite...44","composite...45","composite...46","composite...47","composite...48","composite...49","composite...50","composite...51","composite...52","composite...53","composite...54","composite...55","composite...56","composite...57","composite...58","composite...59","composite...60","composite...61","composite...62","composite...63","composite...64","composite...65","composite...66","composite...67","composite...68","composite...69","composite...70","composite...71","composite...72","composite...73","composite...74","composite...75","composite...76","composite...77","composite...78","composite...79","composite...80","composite...81","composite...82","composite...83","composite...84","composite...85","composite...86","composite...87","composite...88","composite...89","composite...90","composite...91","composite...92","composite...93","composite...94","composite...95","composite...96","composite...97","composite...98","composite...99","composite...100"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.27094030225929,-1.27547198309836,-1.14173796943326,-1.99493238878403,-1.78910625824057,-2.97842080604532,-1.45133950666677,-2.23650644390725,-2.69441063889634,-1.48224476819101,-1.48238736567108,-2.33733519327713,-2.43740296701589,-1.93181735474874,-1.91448247081783,-0.80693592774981,-1.46455780634501,-2.26337883996019,-1.41030867255782,-2.53267977295009,-1.372787867623,-1.43681249722303,-2.82371375064467,-2.78496321077729,-3.51334431691915,-2.65687113345446,-2.57932814376706,-1.42050773100141,-2.5816333070208,-1.5717732352217,-1.47215314737371,-1.42208602153653,-2.06823691655816,-2.13855274589239,-2.56288293204585,-1.71943128866715,-1.39279927891473,-2.29107039338614,-3.70478155393063,-2.82282188287769,-1.95753161668587,-3.05003320020676,-3.03494446650008,-2.95042491244831,-2.06755326137945,-2.13621869570263,-1.80253501167024,-3.1929385266349,-2.3241245608184,-1.47292729119231,-2.461021527387,-2.34072817090578,-2.58695765180695,-2.34669795921551,-3.21886042349368,-3.01787340712391,-2.55876550493575,-2.2193669678592,-2.25111280635786,-2.55636419213744,-1.32529956324637,-2.89221632005201,-3.25213021394659,-2.4853883634744,-3.50714675940174,-0.886979387770702,-2.18881070983971,-1.3978202064771,-1.71255079697849,-2.76738715254139,-2.60464455330909,-2.15063945667078,-3.38705496715614,-2.35655596976408,-1.11476486097026,-1.94056036352964,-2.09193532554213,-2.73336344238687,-1.98369073122781,-2.40944480488042,-2.39023536339935,-2.34939886321493,-2.60025103212328,-2.8169029392969,-1.10961965390557,-2.65322423986975,-2.74144418174498,-1.93036734727451,-2.25600399671825,-2.36533794989291,-2.73840108578507,-2.16931594469554,-2.58339151281174,-2.96601598719296,-1.55787327022079,-1.24186049899083,-2.12641467100588,-2.71501283318373,-2.24941805998286,-1.46726624943436
-3.23859169410892,-1.25885012721472,-1.12448466088924,-1.97211644238933,-1.77059177764665,-2.94854871935183,-1.4310856831163,-2.21575743042223,-2.66158449612873,-1.46147664413191,-1.46513405712706,-2.31356524130766,-2.41147523313232,-1.91485065032991,-1.88998270922944,-0.786682104199338,-1.44793595046137,-2.23698345847442,-1.39346800806107,-2.51091105344056,-1.35567529787357,-1.41890497842962,-2.79345328946732,-2.75320060270134,-3.48124585362118,-2.6314371604965,-2.55614649965227,-1.40246484781667,-2.55119720469421,-1.55466066547226,-1.45553129149007,-1.40284427498796,-2.04518475438952,-2.11600752708019,-2.53648755056007,-1.69866316460806,-1.37475639572998,-2.2680182312175,-3.67268309063265,-2.79491815967205,-1.93901713609195,-3.01867232126992,-3.00358358756324,-2.92305396303324,-2.04305349979106,-2.11300703832036,-1.78337791432742,-3.16011238386729,-2.30107239864977,-1.45143974709832,-2.43838689091634,-2.31480043702222,-2.55696475337831,-2.32491728496465,-3.1889883368002,-2.98799312352009,-2.53571334276712,-2.19655102146449,-2.22661304476948,-2.5250033132006,-1.30804625470235,-2.86222342162337,-3.21866895480696,-2.46220671935962,-3.47432061663413,-0.86672556422023,-2.16337673688175,-1.38118661838243,-1.69229697342802,-2.74417549515911,-2.57642222987033,-2.12885878241992,-3.35717468355232,-2.33205620817569,-1.0979390693203,-1.91801514471743,-2.07402780674872,-2.70768564449114,-1.95919096963942,-2.38154108167477,-2.3661668071693,-2.3265665329454,-2.57037894542979,-2.78702265569309,-1.09250708415614,-2.62754644197401,-2.71232591442931,-1.90887980318052,-2.23316752831485,-2.34215630577812,-2.70704020684823,-2.1465932341916,-2.55795753985378,-2.93613570358915,-1.54090656580195,-1.2252386431072,-2.10518802307135,-2.69172241577381,-2.22491829839447,-1.45029954501552
-4.49443176866152,-1.904145054127,-1.79429389000622,-2.85787881238432,-2.48936232200178,-4.10824509348329,-2.21738112925617,-3.02127717707723,-3.93596345515278,-2.26773830291649,-2.13494328624404,-3.23636408676891,-3.41804364874877,-2.57353331275582,-2.84111427806419,-1.57297755033921,-2.09323087737365,-3.26170692412875,-2.04725753924582,-3.35601790331428,-2.02002075502646,-2.11411200656613,-3.9682271667328,-3.98629093872639,-4.72737478608632,-3.61883675268966,-3.45610601376898,-2.10292700243376,-3.73278983573534,-2.21900612262515,-2.10082621840235,-2.1498487923924,-2.94011751075075,-2.99125969070675,-3.5612110162144,-2.50492482339264,-2.07521855034708,-3.16295098757873,-4.9188120230978,-3.87819857989859,-2.65778768044708,-4.23616669874052,-4.22107796503383,-3.9856509994872,-2.99418506862581,-3.01413172974274,-2.52709617396281,-4.43449134289134,-3.19600515501099,-2.28563078405144,-3.31711043353822,-3.32136885263867,-3.72135128968852,-3.17048824269662,-4.34868471093165,-4.14800771871482,-3.43064609912834,-3.08231339145949,-3.17774461360422,-3.74249769067119,-1.97785548381933,-4.02660995793359,-4.51770444892172,-3.36216623347632,-4.74869957565818,-1.6530210103601,-3.15077632907491,-2.02693701406531,-2.47859241956789,-3.64530018658149,-3.67207137207231,-2.97442974015189,-4.51718927874705,-3.28318777701043,-1.7511512057397,-2.793267308344,-2.76923483488523,-3.70455102657567,-2.91032253847416,-3.46482150190131,-3.30055808947157,-3.21296495894902,-3.73007531956125,-3.94703725088782,-1.75685254130903,-3.62441182405855,-3.84275745653959,-2.74307084013364,-3.11972660525972,-3.24211581989482,-3.92453458431882,-3.02873599349233,-3.54535713204694,-4.09615029878388,-2.19958922822787,-1.87053357001948,-2.92925052989377,-3.59590473485462,-3.17604986722921,-2.10898220744144
-4.63233491760894,-1.9750045562437,-1.8678452949669,-2.95514392003344,-2.56829014366135,-4.23559075242207,-2.30372382545046,-3.10973088376645,-4.07590234941395,-2.35627347859288,-2.20849469120472,-3.33769615063021,-3.52857440577528,-2.64586291518387,-2.94555754362277,-1.65932024653349,-2.16409037949035,-3.3742312778084,-2.11904982946347,-3.44881864932976,-2.09297218601414,-2.190452330699,-4.09722847849122,-4.12169595065441,-4.86421155954463,-3.72726259113199,-3.55493010247,-2.17984438928703,-3.86253991131856,-2.29195755361284,-2.17168572051905,-2.23187697202723,-3.03838961378296,-3.08737067803143,-3.67373536989405,-2.59345999906903,-2.15213593720034,-3.26122309061093,-5.05564879655611,-3.99715304246863,-2.73671550210664,-4.36985912652738,-4.35477039282069,-4.10233423038457,-3.09862833418439,-3.11308376596096,-2.60876349133198,-4.5744302371525,-3.2942772580432,-2.3772328702968,-3.41360261119465,-3.43189960966517,-3.84921197290996,-3.26333995215593,-4.47603036987044,-4.27538832134395,-3.52891820216055,-3.17957849910861,-3.2821878791628,-3.87619011845805,-2.05140688878001,-4.15447064115502,-4.66035086454651,-3.46099032217734,-4.88863846991935,-1.73936370655438,-3.25920216751724,-2.0978465309721,-2.56493511576217,-3.74425222279971,-3.7923840376042,-3.0672814496112,-4.64456988137618,-3.38763104256902,-1.82288009253685,-2.88937829566867,-2.84557515901811,-3.81401629850936,-3.01476580403275,-3.58377596447135,-3.40316311282568,-3.31029991157942,-3.85742097850003,-4.07441785351695,-1.82980397229671,-3.73387709599224,-3.96688955941266,-2.834672926379,-3.21707919888687,-3.34093990859584,-4.05822701210569,-3.12560363356352,-3.65378297048927,-4.22353090141301,-2.27191883065592,-1.94139307213618,-3.01974040748492,-3.69519252758431,-3.2804931327878,-2.18131180986949
-0.501597857613802,1.09290337239281,0.801235991225017,0.476545788172987,0.338779290403521,-0.317621914614988,0.616467796084926,-0.00319895320028622,0.101607315741032,0.938053384835666,0.54382981084938,0.0370990443461023,0.176563340561666,-0.00123989330775742,0.703594885359538,1.61641121562183,0.263872810682891,0.555750302442903,0.827000426578794,-0.394790833480546,0.687972907900193,0.803350726451943,0.0405366973368165,0.0816221629528503,-0.89318310159157,-0.0675580390406768,-0.0965243280348987,0.895710392846618,0.102713738429781,0.496182244545958,0.114626652338512,0.878717507306895,0.410102329248346,0.499652422273635,-0.371659602149152,0.203366200262455,0.596985656212892,0.36705192632947,-0.920377761307024,-0.373938921045407,0.0582484682139646,-0.330233561614747,-0.620571239756689,-0.526774277330786,0.648359138998032,0.349551785939732,0.356798097176844,-0.53887311049528,0.32434097116315,1.11769752773956,-0.595362139061258,0.319967650189427,0.0748979118860375,-0.207667294060387,-0.556901984362246,-0.476898111436904,-0.360799690251696,0.113659912316754,0.156399372951486,0.289627833717913,0.291216247534107,-0.370158043081495,-0.432532632242209,0.184887468935531,-0.686778506857933,1.18222726248632,0.582915097938933,0.781463433925303,0.4978812189174,-0.562661181173104,-0.0861101150895489,0.252680897003537,-0.730218849576791,0.262328381944755,1.2590191712389,0.374618744295003,-0.10997659601202,0.0493609990179219,0.729691346132908,0.296482714486224,0.321363672032815,-0.0234409164429646,0.396415095314515,-0.139216400864926,1.26188368160409,-0.644945128904344,-0.117998065486321,0.47683711842967,0.208406116643423,0.30493788251703,0.175437016513419,0.293673417180062,-0.445165984180476,-0.303209127626577,0.685308308499316,0.793804016166992,-0.184217748964244,-0.0396690116448523,0.368909357227726,0.776732029189823
-0.532113951525868,1.07722312696215,0.784960064255427,0.455022340869261,0.321313635438989,-0.3458017793761,0.597361330091967,-0.0227725571448048,0.0706407390397812,0.91846175291077,0.52755388387979,0.0146756348685278,0.152104385219909,-0.017245451970949,0.680483009201555,1.59730474962887,0.248192565252238,0.530850191238103,0.811113767810187,-0.415326378188071,0.671829747022202,0.786457649547625,0.0119904590931883,0.0516588728343962,-0.923463221091018,-0.091551204487986,-0.118392756671901,0.878689619799733,0.0740018089211604,0.480039083667966,0.0989464069078589,0.860565785230362,0.388356047542984,0.478384366122869,-0.396559713353952,0.183774568337559,0.579964883166007,0.345305644624109,-0.950657880806471,-0.400261928016268,0.0407828132494329,-0.359817880122452,-0.650155558264394,-0.552594691579521,0.62524726284005,0.327655044254909,0.338726229018602,-0.569839687196531,0.302594689457789,1.0974272301594,-0.616714547455253,0.295508694847671,0.046604079246045,-0.228214116285865,-0.585081849123358,-0.505085708762097,-0.382545971957057,0.0921364650130277,0.133287496793504,0.260043515210208,0.274940320564518,-0.398451875721487,-0.464098346648667,0.163019040298528,-0.717745083559184,1.16312079649336,0.558921932491624,0.765772120900886,0.478774752924441,-0.584557922857926,-0.112733673929253,0.232134074778058,-0.758406446901984,0.239216505786772,1.24314654278613,0.353350688144237,-0.126869672916338,0.0251378210561774,0.706579469974926,0.270159707515363,0.298658573908351,-0.0449798194924393,0.368235230553403,-0.167403998190119,1.2457405207261,-0.669168306866089,-0.145466813935432,0.456566820849515,0.18686330988096,0.283069453880027,0.145852698005713,0.272237924053073,-0.469159149627785,-0.33139672495177,0.669302749836125,0.778123770736339,-0.20424192987483,-0.0616400516855425,0.345797481069743,0.760726470526632
-0.304125090891604,1.19437184529097,0.906559180323687,0.615826218385119,0.451801331114233,-0.135267125818314,0.740107692881196,0.12346384108743,0.301995202694462,1.06483284002939,0.649152999948051,0.18220322188734,0.3348397437078,0.102333714810718,0.853154201247378,1.7400511124181,0.365341283581053,0.716881470326687,0.929804621311196,-0.261903222070394,0.792436954032852,0.91266755593737,0.225262326433518,0.275517679752646,-0.697237349443044,0.0877041900295474,0.0449885116902567,1.00585355713902,0.288511572659094,0.600646290678616,0.216095125236674,0.996179158511478,0.55082474367833,0.637280190198226,-0.210528434265368,0.330145655456175,0.707128820505294,0.507774340759454,-0.724432009158498,-0.203600049040284,0.171270508924676,-0.138790408892066,-0.429128087034008,-0.359687734265877,0.797918454885872,0.491247842294884,0.473743005503915,-0.338485223541851,0.465063385593134,1.2488686978431,-0.457188519138122,0.478244053335561,0.25799019849042,-0.0747067046774142,-0.374547195565572,-0.294493284426712,-0.220077275821712,0.252940342528886,0.305958688839326,0.481070986440594,0.396539436632778,-0.187065756477113,-0.228267663882629,0.326400308660686,-0.486390619904504,1.30586715928259,0.738177327009157,0.88300352635537,0.621521115713671,-0.420965124817952,0.0861736588173373,0.385641486386509,-0.547814022566599,0.411887697832595,1.36173257436168,0.512246512219594,-0.00065976652659309,0.206111662608541,0.879250662020748,0.466821586491347,0.468290685636092,0.115939529481645,0.578769884111188,0.0431884261452655,1.36634772773675,-0.488194465313725,0.0597550168797463,0.608008288533217,0.347811823894285,0.446450722242185,0.3668801692361,0.432384686913296,-0.289903755110252,-0.120804300616386,0.788881916617792,0.895272489065153,-0.0546392250170544,0.102507836974817,0.518468673115566,0.880305637308299
-0.409042983549523,1.14046133132795,0.850600643702841,0.541826094373576,0.391752370783682,-0.232152789974435,0.674417432722153,0.0561675061273506,0.195528497627713,0.997474522768574,0.593194463327204,0.105108922880003,0.250747000433844,0.0473047359842115,0.773692873436102,1.67436085225906,0.311430769618038,0.631271981704601,0.875184434200071,-0.332506821649831,0.736934882731158,0.854587185808202,0.127117027481996,0.172500391059512,-0.801343934527838,0.00521288677893139,-0.0301976984107443,0.947334152767224,0.189796607799317,0.545144219376923,0.162184611273659,0.933771419373243,0.476058488985102,0.564158130779397,-0.296137922887454,0.262787338195363,0.648609416133497,0.433008086066226,-0.828538594243292,-0.294101619384138,0.111221548594126,-0.240504748954502,-0.530842427096444,-0.448461332169269,0.718457127074596,0.415964288630827,0.411609813457183,-0.444951928608599,0.390297130899906,1.17917704884677,-0.530600591414628,0.394151310061605,0.160712699464565,-0.145349077679869,-0.471432859721693,-0.391405534040675,-0.29484353051494,0.178940218517343,0.226497361028051,0.379356646378158,0.340580900011931,-0.284343255502967,-0.336794274310245,0.251214098559685,-0.592857324971252,1.24017689912355,0.655686023758541,0.829054960713203,0.555830855554627,-0.496248678482008,-0.00536124393151819,0.314999113384054,-0.644726272180562,0.332426370021319,1.30716062511399,0.439124452800765,-0.0587401366557609,0.122829549486613,0.799789334209473,0.376320016147493,0.390227908182515,0.0418862668122503,0.481884219955068,-0.0537238234686974,1.31084565643505,-0.571476578435653,-0.0346857463953894,0.538316639536887,0.273745139804002,0.371264512141184,0.265165829173663,0.358686959627242,-0.372395058360868,-0.217716550230349,0.733852937791285,0.841361975102138,-0.123484696177076,0.0269688368913041,0.43900734530429,0.825276658481792
-0.27083011388577,1.21147997887333,0.924317239915543,0.639309652573284,0.470857458746806,-0.10452112169497,0.760954048503623,0.144819873583987,0.335781684745164,1.08620854218595,0.666911059539906,0.206668571387823,0.361526001720937,0.11979678558223,0.878370711180107,1.76089746804053,0.382449417163412,0.744049057121888,0.947137964822475,-0.239497651724152,0.810050157471766,0.93109896490825,0.2564080670602,0.308209513064858,-0.664199835357095,0.113882241983617,0.0688483422020134,1.0244242906297,0.319838092872898,0.61825949411753,0.233203258819033,1.0159838284963,0.574551304208284,0.660484976582062,-0.183360847470167,0.351521357612743,0.725699553995975,0.531500901289409,-0.691394495072549,-0.17487999350681,0.19032663655725,-0.106512057433138,-0.396849735575079,-0.331516038990262,0.823134964818602,0.515138564121854,0.493460549843469,-0.304698741491148,0.488789946123089,1.27098486689729,-0.433891699153696,0.504930311348699,0.288860548734787,-0.0522888298500669,-0.343801191442227,-0.263738843589809,-0.196350715291758,0.276423776717051,0.331175198772056,0.513349337899523,0.414297496224633,-0.156195406232745,-0.193827484927739,0.350260139172443,-0.452604137853801,1.32671351490502,0.764355378963227,0.900123735378346,0.642367471336098,-0.397074402990982,0.115221635335424,0.408059361213857,-0.517059581729696,0.437104207765324,1.3790506099163,0.535451298603429,0.0177716424442867,0.232540672676754,0.904467171953478,0.495541642024821,0.493063375160106,0.139439826860125,0.609515888234533,0.0739428669821687,1.38396093117566,-0.461765455245512,0.0897251483987932,0.630124457587402,0.371316380469061,0.470310552753942,0.399158520695028,0.455772157564958,-0.263725703156182,-0.0900498597794826,0.806344987389304,0.912380622647512,-0.0327915847227301,0.126479622979179,0.543685183048295,0.897768708079811
