"composite...1","composite...2"
-0.282337828046233,-0.0826032197746919
-0.102492682356748,0.0636806842718312
-0.323079274014234,-0.121563912130996
-0.519699168153545,-0.288890379641318
-0.527160545539507,-0.291126955457379
-0.14775768588311,0.0610507876379316
-0.673623044787237,-0.392071154788646
0.0287900219707848,0.232410229398024
-1.53896947471133,-1.2124130859928
0.0430036261024083,0.254370564673166
1.10685289902223,1.27268093119055
1.28630906821553,1.42033427027733
0.911164888323266,1.06902544025663
0.792144400498827,1.01953079793171
0.102967629026593,0.319481700433561
-0.614266238914755,-0.384796855551474
0.0976583384016194,0.350045283966558
-0.0153466044739243,0.180310361723047
0.750478282124558,0.897886443992526
-0.973645050101742,-0.711096482789699
-1.09286424279454,-0.833327150891728
0.0324550568137698,0.228445973193681
0.428528935686756,0.570248780672746
-0.623264131920239,-0.419229931661824
-0.16972433297839,-0.0113089049413564
-0.835180298899792,-0.609887452570219
-0.821620695907613,-0.612365892385731
-0.845237963126587,-0.617912148797693
-0.796617344926846,-0.574182064766141
-0.805364609765442,-0.571521043974849
-0.368792404962889,-0.167218545063514
0.665555026277516,0.782084032687645
0.377582680716757,0.483727392367181
-0.207522762654166,-0.027336242989561
0.228969323422326,0.33399396514952
0.124772752732626,0.269219291912091
-0.938964455256004,-0.695454925313407
-1.28573001469845,-1.05599289831206
0.101782619328771,0.227058175142254
0.315260460824923,0.475810365541612
0.0952824332880184,0.27927935340438
0.520521951893449,0.6149194236073
1.63650192758028,1.64433323149397
1.53800048273256,1.55436488664059
1.28393793710678,1.34681946612094
1.05020669614402,1.12246674573673
0.554942558519391,0.698230654391291
1.61389822633897,1.57252817878228
0.692790036387084,0.800685867043432
NA,NA
NA,NA
2.772669407277,2.60153525541755
0.858036391125084,0.893854634266623
1.69281005563661,1.58568328851562
2.37020164248587,2.21020285418415
1.44461273840417,1.36155121089456
1.40928140166675,1.27468518803847
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
