"composite...1","composite...2","composite...3","composite...4","composite...5","composite...6","composite...7","composite...8","composite...9","composite...10","composite...11","composite...12","composite...13","composite...14","composite...15","composite...16","composite...17","composite...18","composite...19","composite...20","composite...21","composite...22","composite...23","composite...24","composite...25","composite...26","composite...27","composite...28","composite...29","composite...30","composite...31","composite...32","composite...33","composite...34","composite...35","composite...36","composite...37","composite...38","composite...39","composite...40","composite...41","composite...42","composite...43","composite...44","composite...45","composite...46","composite...47","composite...48","composite...49","composite...50","composite...51","composite...52","composite...53","composite...54","composite...55","composite...56","composite...57","composite...58","composite...59","composite...60","composite...61","composite...62","composite...63","composite...64","composite...65","composite...66","composite...67","composite...68","composite...69","composite...70","composite...71","composite...72","composite...73","composite...74","composite...75","composite...76","composite...77","composite...78","composite...79","composite...80","composite...81","composite...82","composite...83","composite...84","composite...85","composite...86","composite...87","composite...88","composite...89","composite...90","composite...91","composite...92","composite...93","composite...94","composite...95","composite...96","composite...97","composite...98","composite...99","composite...100"
-0.353303960686584,-1.92729188143593,-0.742695182469631,-0.495528328358065,-0.350966383785894,-1.14794150982451,-0.469680845158642,-0.881977710789272,-0.908657402442457,-1.20005180138421,-0.871970842606296,-1.04937956912908,-1.56492596158645,-0.769259696813684,-0.787429443660115,-0.521130982910444,-0.70169837781198,-0.345746425677053,-1.47031487944474,-0.429110542166349,-0.545305679255715,-1.09092699638721,-0.414251136928001,-0.608691131410324,-0.969009292767534,-1.32033900408178,-1.77100943385893,-0.181553128047984,-1.24151832525426,-0.593497998611832,-1.0523922208753,-0.508233511876452,-1.0297537305464,-1.09275789496214,-0.812675453451891,-0.816713037841645,-1.42810764848401,-0.78277892370974,-1.88200586724392,-0.941013125921896,-0.260420221168691,-0.69272185372111,-1.45145270269476,-1.14620691876967,-0.177662833556368,-0.70401977351331,-0.820019462111308,-1.96736323250776,-0.757018151672004,-0.855980519460841,-0.778501746574061,-1.4756112990927,-0.206681371583353,-1.37877799488257,-0.549934526039142,-0.603832646447672,-0.53904059135735,-1.53125539890225,-0.488191166376657,-0.660779476188064,-0.830304012448717,-0.477272413381637,-1.68528262964088,-0.289945515916095,-0.619159739778457,-0.953194935026651,-0.471314586331166,-0.299871168705882,-1.46940108529189,-0.724104387576238,-0.442715455177067,0.140424028802438,-0.45187793000146,-1.22838299314984,-1.10923098227608,-0.5071813342362,-1.5963943648459,-0.765444271802554,-0.76094106003691,0.138868106476384,-0.622362351511838,-0.875579750951579,-1.70456695293946,-0.0955136696683637,-1.86484506162986,-1.02539546933861,-0.726293339335318,-1.04751587307579,-0.127131436250877,-1.74857727302281,-0.947726245287362,-1.12988721597524,-0.936792107090421,-0.266932368467151,-1.00766560447835,-1.11941188044823,-1.80408702544275,-0.761326152035815,-0.365752846285724,-1.42105767840546
0.780650114348143,-0.968557023980778,0.382907344222115,0.0535648738822685,0.179202628219497,-0.314150938638277,0.0604881668467481,0.403464036891966,-0.3749216758557,-0.45643683075811,0.253631684085451,-0.0462308659766326,-0.439323434894706,0.119311935171731,-0.253693717073357,0.0114056846596862,-0.0896843497289795,0.330489401069901,-0.5032516174284,0.097656652981011,0.598276231291369,-0.525289489240199,0.11591787507739,-0.0785221194049334,0.318163564650478,-0.472932747491752,-0.536300383742797,0.346300779671364,-0.247652468741125,-0.0597622720250744,0.0540063448961246,0.123540179273128,0.113828180000689,-0.133108914563161,0.00765725603838595,-0.213875632042469,-0.59431707729777,-0.25601172856238,-0.748051792209193,-0.264777299174942,0.444549538259748,-0.158442877120565,-0.476797511828797,0.0191123336573615,0.356616143044178,0.157945601431962,0.0025752968339714,-1.00771425210878,-0.13328752660795,0.102754337994308,-0.244222769973515,-0.438948930281838,0.536933599042751,-0.531371738292547,0.31203084890613,0.216500063042605,0.0100526108829838,-0.416021123194651,0.324221018656863,-0.0906896291624489,0.456868844969294,0.0494947817657235,-0.871706093914982,0.245610003091467,0.660977368814374,-0.0499034533663821,0.0556394744491835,0.312142859377119,-0.475535228778755,-0.191314185441305,0.181015169886987,0.845393788230878,0.078291082003931,-0.394592421963605,-0.261824725686052,0.0265543923505582,-0.776061655355622,-0.231708545215797,0.382640850510174,0.762598731540438,-0.0898256839417074,0.379359389886943,-0.598168387168038,0.440041849339198,-0.987984855985714,-0.485992354942421,0.560879518082693,-0.144224391415526,0.421961765989457,-0.502412059402491,-0.113935674101126,-0.17325881617623,0.109894753537415,0.438037390961289,-0.160259347888329,-0.335937186259689,-0.829431834576781,0.195302247763197,0.142821186248693,-0.453994416389124
-0.493394607707025,-2.04573564336502,-0.881754064768071,-0.563364251937262,-0.416464380183807,-1.25094943860103,-0.535178841556555,-1.04078340680852,-0.974596036926552,-1.29191928055519,-1.01102972490474,-1.17331029434653,-1.70398484388489,-0.87903537255702,-0.853368078144209,-0.586921483570468,-0.777307649005003,-0.429289768915608,-1.58978754687302,-0.494188272227928,-0.686585765721745,-1.16080683199945,-0.479749133325914,-0.674189127808237,-1.12802885307673,-1.42502903817441,-1.92354752470486,-0.246765112459616,-1.36430223154798,-0.659436633095926,-1.18907861263826,-0.5862839260089,-1.17103381701243,-1.21131458922022,-0.91402077472604,-0.891188613251473,-1.53111557726053,-0.847856653771318,-2.02209651426436,-1.02455646916045,-0.347513404131282,-0.75872760225118,-1.57186329013946,-1.29017247403511,-0.243668582086437,-0.810508466260062,-0.92164424088618,-2.08591992676584,-0.834074911513898,-0.974424281389937,-0.84450749510413,-1.60368236051025,-0.29854885075433,-1.48346802897521,-0.656423218785894,-0.705177967721821,-0.606876514936546,-1.66903336954755,-0.588557972364943,-0.731209361566938,-0.989323572757909,-0.542350143443215,-1.78579328152685,-0.356108970702251,-0.777310091513075,-1.06478912644923,-0.536415402096132,-0.375480439898905,-1.59218499158561,-0.789926210334755,-0.519772215018961,0.0533308458398473,-0.517375926399372,-1.33139092192636,-1.21392101636871,-0.573119968720294,-1.69773968612005,-0.831382906286649,-0.90222114650294,0.0618113466344903,-0.688152852171862,-1.0306171021829,-1.84125334470243,-0.16167712445452,-1.97317388751411,-1.09203426271152,-0.885312899644511,-1.15911006449837,-0.194967359830073,-1.9025306781156,-1.05073417406388,-1.24807074248346,-1.06610161155925,-0.354025551429741,-1.11235563857099,-1.21620369878501,-1.92449761288745,-0.879509678544037,-0.428582961582377,-1.54053034583374
0.893265356020748,-0.873343152405815,0.494693176965654,0.108096415355133,0.231854770602322,-0.231345533423254,0.113140309229573,0.531123821585403,-0.32191531593144,-0.382586944354323,0.365417516828989,0.05339383322965,-0.327537602151167,0.207557756834653,-0.200687357149098,0.0642929636406249,-0.0289040155011749,0.397647730259246,-0.407210635379517,0.149970954144313,0.711847632518298,-0.469114899837625,0.168570017460215,-0.0258699770221082,0.445995269305808,-0.388775141393074,-0.413678964467133,0.398723004428414,-0.148949667555857,-0.0067559121008151,0.163884993964657,0.186282885064829,0.227399581227617,-0.0378042596147754,0.0891261341570711,-0.154006646482995,-0.511511672082747,-0.203697427399078,-0.635436550536588,-0.197618969985596,0.514561491634033,-0.105382565953537,-0.380002560178336,0.134842513677034,0.409676454211206,0.243549102623055,0.0842688235973053,-0.912409597160396,-0.0713435937568405,0.197968209569271,-0.191162458806487,-0.335995922072087,0.610783485446538,-0.447214132193869,0.397634350097223,0.29796894116129,0.0645841523558482,-0.305264982143225,0.404903293688607,-0.0340728690031612,0.584700549624624,0.101809082929026,-0.790908184892849,0.298797090231911,0.788110339216051,0.0398042259369983,0.107972333611335,0.372923193604924,-0.376832427593487,-0.13840172743688,0.242959102738096,0.915405741605163,0.130943224386756,-0.311787016748581,-0.177667119587374,0.0795607522748174,-0.694592777236937,-0.178702185291537,0.496212251737102,0.824542664391547,-0.0369384049607687,0.503989899835606,-0.488289738099506,0.493228936479642,-0.900902119439543,-0.432423155427156,0.688711222738023,-0.0545167121121452,0.476493307462321,-0.37865290567173,-0.0311302688861027,-0.0782541411139316,0.213843314030515,0.508049344335574,-0.0761017417896507,-0.258128751180243,-0.73263688292632,0.290306922825495,0.193328688133654,-0.357953434340241
0.114456335296931,-1.53181016787605,-0.278379931405342,-0.26902532928854,-0.132269683948791,-0.803999781536801,-0.25098414532154,-0.351728183402963,-0.688489419504037,-0.893307845508234,-0.407655591542006,-0.635576978148754,-1.10061071052216,-0.402720576111354,-0.567261460721694,-0.301457616299852,-0.449240302811544,-0.0667966185923835,-1.07139766786217,-0.211817104503109,-0.0735738651233689,-0.857599409681937,-0.195554437090898,-0.389994431573221,-0.438045676141916,-0.970780754653825,-1.26168733391572,0.0361885826145893,-0.831544943222665,-0.373330015673411,-0.595998675497256,-0.24762450197658,-0.558021916414049,-0.696899102269889,-0.474285143434812,-0.568040353846113,-1.08416592019629,-0.5654854860465,-1.4142455712604,-0.662063318837226,0.0303824405877608,-0.472329778120705,-1.04940379207431,-0.665508369832524,0.0427292420440371,-0.348455833324997,-0.480696048235884,-1.57150443981551,-0.499726936606694,-0.460498805900968,-0.558109670973656,-1.04798419571544,0.100062584292627,-1.02921974545462,-0.194370585850828,-0.265442336430593,-0.312537592287825,-1.07121709013744,-0.153068102314071,-0.425615282634871,-0.299340395823099,-0.259978975718397,-1.349679266564,-0.0690268617996039,-0.0910983958509913,-0.580583821293623,-0.253944065895598,-0.0474130937054452,-1.0594277032603,-0.504326437009659,-0.185424240111757,0.43122669055889,-0.233181230164357,-0.884441264862129,-0.759672732848125,-0.287013351297779,-1.25800405482882,-0.545276288864134,-0.289209245904564,0.396159321541694,-0.402688984901245,-0.35791266294191,-1.24817340756142,0.125404984448127,-1.50313694808416,-0.80288966773755,-0.1953297227097,-0.674904759342766,0.099371562818648,-1.23452946279774,-0.60378451699965,-0.735274424074901,-0.505029863355516,0.0238702932893016,-0.658107355050401,-0.796225639561003,-1.4020381148223,-0.366713360135474,-0.155964156227404,-1.02214046682289
0.218394765826689,-1.47120469961531,-0.184979270724891,-0.252750755163453,-0.108215468612882,-0.719051240655433,-0.182019576867661,-0.249356441190656,-0.629767140896011,-0.821442064701477,-0.355136105691376,-0.591314627266078,-1.03859756181804,-0.355768051664932,-0.548714614966504,-0.241495464783088,-0.388924589399693,0.00946455232549762,-1.01848017479162,-0.152569562567303,0.0191495446109116,-0.837980185883919,-0.135265439852137,-0.371994489413378,-0.377809837159685,-0.933048855975952,-1.15429915534228,0.0682574343122995,-0.777278732434557,-0.355488407666361,-0.54588676718503,-0.210097314169929,-0.46239384838615,-0.606839038093004,-0.396555444969087,-0.540547451362783,-1.00783591094791,-0.53584670846762,-1.35055711222015,-0.63246793753259,0.0712458665107473,-0.453750376943251,-1.00676905106928,-0.592096954181364,0.080377612352816,-0.292481879255223,-0.434400819508852,-1.52726100295553,-0.47251186184774,-0.400212256296607,-0.528554610645996,-0.959405129523843,0.141019565563258,-0.982512332603837,-0.11637352074751,-0.220753672574891,-0.276464532232972,-0.978411292409697,-0.0773674590261727,-0.395056059790721,-0.229945777918322,-0.236021781703954,-1.31807423702957,-0.0404193762190952,-0.0106059340450791,-0.500271703722312,-0.223711624324192,-0.0167550555300521,-0.964840945313202,-0.485895669842067,-0.121533502333576,0.511756524020588,-0.201930959460745,-0.840621702517588,-0.713483707237209,-0.224409071437734,-1.21263003051476,-0.491338022030663,-0.187031779580089,0.470403768455213,-0.372646273444288,-0.292973576294469,-1.15958278526847,0.185775245364207,-1.41585260729112,-0.781757865836764,-0.130792055747818,-0.628110378735441,0.130362642196697,-1.16591326360348,-0.52687515689494,-0.684537072163608,-0.441119612104373,0.0939390063223463,-0.580439707544139,-0.710207951040938,-1.35938034972523,-0.323895600537602,-0.0986681567229292,-0.936784786351806
0.413097021007643,-1.30658794574775,0.00828900636785787,-0.158470319002535,-0.0171843549751037,-0.575887678627046,-0.0909884632298826,-0.0286434399435639,-0.538123615002861,-0.693761839412999,-0.161867828598627,-0.419071924421477,-0.845329284725287,-0.203198468428429,-0.457071089073355,-0.150057819797969,-0.283840517572101,0.125575639538405,-0.852433416670961,-0.0621225479054473,0.215504919021329,-0.740859058422841,-0.0442343262143586,-0.280963375775599,-0.156799600797754,-0.787547452660764,-0.942297062980131,0.158891039765756,-0.606629913517854,-0.263844881773211,-0.355915849819551,-0.101620467409576,-0.266038473975733,-0.442065327429225,-0.255702625571116,-0.437039024522003,-0.864672348919519,-0.445399693805764,-1.15585485703919,-0.516356850319682,0.192290629272316,-0.362013573901458,-0.839418743095285,-0.392009233303974,0.172114415394608,-0.14448064526821,-0.293159601550554,-1.36248729229176,-0.365416026135276,-0.235595502429046,-0.436817807604203,-0.781408061113005,0.268699790851737,-0.837010929288649,0.0316277132395028,-0.0799008531769202,-0.182184096072054,-0.786923265411144,0.0621253899744971,-0.297170456382794,-0.0089355415563907,-0.145574767042098,-1.17838146661178,0.0515366117887838,0.209196249721682,-0.345174691914656,-0.133232524447458,0.0883290162975403,-0.794192126396499,-0.394414492448872,-0.0144376666211121,0.632801286782157,-0.110899845822967,-0.697458140489201,-0.567982303922021,-0.132765545544585,-1.07177721111679,-0.399694496137513,0.00932359483032812,0.577499604167676,-0.281208628459168,-0.0774979356000899,-0.96961186790299,0.277731233372086,-1.26529390012997,-0.689141237759165,0.0902181806141138,-0.473013366927786,0.224643078357615,-0.951944124321979,-0.383711594866552,-0.520282001423365,-0.261401317757865,0.214983769083915,-0.434938304228951,-0.575683728945747,-1.19203004175123,-0.159640529797359,-0.0113449456326644,-0.770738028231143
0.719990514692257,-1.04711580626748,0.312922235809782,-0.00986365590742874,0.126300662557614,-0.350230478722546,0.0524965543028351,0.319248699217248,-0.393673301323721,-0.492509776991831,0.142765400843298,-0.14757961536459,-0.540696055283363,0.0372846856364227,-0.312620775394214,-0.00593201962325371,-0.118204953136536,0.30859220078558,-0.590707276584429,0.0804418014243679,0.525004091491407,-0.5877748422723,0.0992506913183591,-0.137478358242881,0.191561046150778,-0.558205301703593,-0.608135228372722,0.301749497142088,-0.337649915408296,-0.119394568094071,-0.056479983118477,0.069362855075491,0.0434606984943449,-0.182345789584184,-0.0336876632883383,-0.273887022458945,-0.639015149015019,-0.302835344475949,-0.84896136335458,-0.333340289072508,0.383083746186129,-0.217416234960585,-0.575637922294813,-0.0766270635063816,0.316711754335482,0.0888017875710757,-0.0705324378784816,-1.10276775444671,-0.196609480210448,0.0238766370512236,-0.29222046866333,-0.500845608770313,0.469951853272905,-0.607668778331478,0.264910146078788,0.142114109105857,-0.0335774329769476,-0.485096100904278,0.28199674038104,-0.142881258328225,0.339425105392141,-0.00301041771228328,-0.958194996166671,0.196479434349983,0.555652740597949,-0.100707755620272,0.00938239822409981,0.253964580733105,-0.525212128286941,-0.250220075643135,0.154368879303716,0.82359440369597,0.0325851717097508,-0.4718009405847,-0.33864015296485,0.0116847681345558,-0.849762248834008,-0.255244182458373,0.318822767300406,0.746306150092504,-0.137082828284453,0.262138973665135,-0.670176001201916,0.422674055933285,-1.02798032817169,-0.543157101429536,0.438578827562645,-0.228546430633402,0.373249741452721,-0.614681791978879,-0.158054394962052,-0.261379953945605,0.0218741644895267,0.405776885997728,-0.20559615327178,-0.363644025216439,-0.928249220950759,0.0992615176804009,0.126295603555344,-0.509011888144611
0.336522048695621,-1.37133051053103,-0.0677219928545956,-0.195550124687774,-0.0529862258875227,-0.632192860034552,-0.126790334142302,-0.115448248360866,-0.574166343174253,-0.743977537773407,-0.23787882782108,-0.486813719137799,-0.921340283947741,-0.263202969152542,-0.493113817244746,-0.186019576514678,-0.32516931411405,0.0799099985308897,-0.917738391663539,-0.097694696964531,0.138279787012354,-0.779056087210887,-0.0800361971267776,-0.316765246688018,-0.243721309610831,-0.844772089940213,-1.02567593467134,0.123245505913634,-0.673744845347899,-0.299887609944603,-0.430630021588292,-0.144283617507398,-0.343263605984708,-0.506869622171992,-0.311099008809952,-0.477748131419749,-0.920977530327025,-0.480971842864847,-1.23242982935122,-0.562022491327198,0.144684609771577,-0.398092987292895,-0.905236394707009,-0.470702269868558,0.136035002003172,-0.202688447659444,-0.348708739101226,-1.42729158703452,-0.407536034692922,-0.300338067212325,-0.47289722099564,-0.851413005701414,0.218484092491329,-0.894235566568098,-0.0265800891517312,-0.135297236415757,-0.219263901757293,-0.86223410529777,0.00726387314191657,-0.335668147967009,-0.0958572503694677,-0.181146916101182,-1.23332161107488,0.0153709945539777,0.122749659154876,-0.406173211802423,-0.168817292386784,0.0470002197555907,-0.861307058226544,-0.430393370143147,-0.056557675178758,0.585195267281418,-0.146701716735386,-0.753763321896707,-0.62520694120147,-0.168808273715976,-1.12717359435562,-0.435737224308904,-0.0679015371786471,0.53537959561003,-0.317170385175877,-0.16224292843416,-1.04432603967173,0.24156561613728,-1.32450753800737,-0.72556667989944,0.00329647180103689,-0.534011886815553,0.187563272672376,-1.03609662117355,-0.440016776274058,-0.584882318879132,-0.332083207912437,0.167377749583176,-0.4921629415084,-0.62859112117221,-1.25784769336295,-0.224240847253126,-0.0456885256041406,-0.836043003223721
0.476612695716064,-1.25288674860193,0.0713368894438457,-0.127714201108577,0.0125117705103909,-0.529184931258029,-0.061292337744388,0.0433574476583833,-0.508227708690157,-0.652110058602429,-0.0988199455226387,-0.362882993920342,-0.7822814016493,-0.153427293409205,-0.427175182760651,-0.120229075854653,-0.249560042921027,0.163453341769445,-0.798265724235257,-0.0326169669029519,0.279559873478385,-0.709176251598648,-0.014538200728864,-0.251267250290105,-0.0847017493016363,-0.740082055847578,-0.873137843825406,0.188457490325267,-0.550960939054174,-0.233948975460507,-0.293943629825325,-0.0662332033749495,-0.201983519518676,-0.388312927913907,-0.209753687535802,-0.40327255600992,-0.817969601550503,-0.415894112803268,-1.09233918233077,-0.478479148088642,0.231777792734169,-0.332087238762825,-0.784825807262306,-0.326736714603119,0.202040750533242,-0.0961997549126907,-0.247083960326354,-1.30873489277644,-0.330479274851028,-0.181894305283227,-0.40689147246557,-0.72334194428386,0.310351571662307,-0.789545532475463,0.0799086035950218,-0.0339519151416068,-0.151427978178096,-0.72445613465247,0.107630679130203,-0.265238262588135,0.0631623099397267,-0.116069186039603,-1.13281095918891,0.0815344493401344,0.280900010889497,-0.294579020379842,-0.103716476621817,0.122609490948614,-0.738523151932819,-0.364571547384629,0.0204990846631365,0.67228845024401,-0.0812037203374723,-0.650755393120184,-0.520516907108835,-0.102869639231881,-1.02582827308147,-0.369798589824809,0.0733785492873845,0.612436355451925,-0.251379884515852,-0.00720557720283858,-0.907639647908765,0.307729070923437,-1.21617871212313,-0.658927886526534,0.162316032110231,-0.422417695392971,0.255399196251573,-0.882143216080757,-0.337008847497536,-0.466698792370908,-0.202773703443608,0.254470932545768,-0.387472907415765,-0.531799302835427,-1.13743710591825,-0.106057320744902,0.0171415896925132,-0.716570335795439
