"composite...1","composite...2"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-4.3121553919067,-3.32525928157223
-1.42541506603131,-0.460191091494046
-1.73386208462825,-0.766322451279087
-2.04397130599645,-1.07410353488678
-1.34545795159464,-0.31203121320521
-2.08955157522788,-1.09858706227216
-1.23592662641619,-0.194404156513069
-1.83409529379274,-0.780150038566954
0.720811027656743,1.86162520133871
-0.0332494842200354,1.04276447190028
1.46605211834198,2.67090861230419
0.751679001827138,1.89514581599409
0.218104019738891,1.31571804837976
0.559856590911116,1.68683913920712
0.749474146529252,1.89275148637585
-0.128058262029104,0.939808298315912
-0.663838099415238,0.357986201083337
1.23454231206402,2.41950400238888
2.07679703585621,3.33413791655696
0.070378714780574,1.15529796395761
-0.103804853752366,0.966145924116564
0.548832314421689,1.67486749111591
-1.07173632952402,-0.0849647782912553
1.26100057563865,2.44823595780777
-1.06732661892825,-0.0801761190547738
-1.337804258667,-0.317664870980537
-1.26702429000685,-0.250094635149765
-1.54798723174217,-0.563251786300169
-0.713703923336287,0.289079371569886
-0.17215536798681,0.891921705951092
-0.0508883266031179,1.02360983495435
-4.00980645873073,-1.06184279534779
-1.62020552158812,0.0884294730548023
-1.81948404272485,-0.108602664619228
-2.37389314343563,-0.527380929182185
-3.49673732504459,-1.70651268362234
-3.19445904357073,-1.36389990066823
-2.84587236173823,-1.21944507556749
-2.14147702781608,-0.701975003976913
-1.31666383329054,0.00848502169914469
-1.29345184477243,-0.091338762494001
0.230355318667808,1.3459788770941
0.13807166916478,1.17217796908673
0.230378423399021,1.24735422646286
-0.545137822802405,0.685063505174851
0.546429358651295,1.34541237876149
-0.350409000817358,0.762142252067342
-0.477866545859253,0.466549602483408
0.162087368638782,1.17568740451374
-1.07725824204732,0.0235634304686604
0.0847221710871593,1.05685845353093
-1.03152523570589,0.237392764472922
-0.432653384058916,0.780396009171233
-0.512449599194852,0.437513854083914
-0.354308880232759,0.529122738162282
-1.26497524978555,-0.02720294636294
-0.220884809765324,0.866119513656564
0.339434755085619,1.30095509013369
-0.0573984249751183,0.947370792703232
-0.307464249552968,0.59467830927234
0.615043246313681,1.62885867318806
-0.487758001644183,0.809661237171851
0.0159241136378138,1.00792452105002
0.663758513858026,1.5272158332746
-0.418640130198295,0.573414088041964
0.430403196995777,1.31959621367354
0.893270177944061,1.74855423095367
0.719111807294955,1.60486333523315
-0.184420855473426,0.927697515679943
-0.257030479562822,0.682827269824315
-0.44143461512982,0.427552756268232
0.14244616337905,1.0951577044821
0.343977340227824,1.30386486757706
0.859904584281367,1.7283835875951
0.868784115344314,1.73748604170942
0.152074177706864,0.857913281403018
0.175989522115975,1.11564267946701
0.155277802139784,1.16886980182356
1.14115135628742,1.93692760837546
0.0567324414127143,0.973260151918201
1.20018966020964,2.09048108127906
-0.0701797116934997,0.878053941477912
0.464099940788819,1.50180595250679
0.729430994914564,1.76708999776593
0.570764514023666,1.56142320024973
0.579581038998867,1.59713047207723
0.202734987446986,1.1356989172075
0.541579384940349,1.46815907634442
0.303821974031108,1.40882691883839
1.08038412059102,1.98234947724998
0.746251052344002,1.65878059370308
0.803953060169578,1.8105237733733
0.647802918592144,1.72224425117164
0.288144809024982,1.36985920822535
0.617461010697228,1.65377454487969
0.289982105367478,1.15163531786477
0.00341061192032666,1.18302852957013
-0.105756545329159,1.09342969586877
-1.05055273036077,0.239173142230194
-1.33640434898863,0.0386081459137262
-0.513267542829122,0.745766376644838
-0.85097592351799,0.546448477977903
-0.53857432493237,0.613326749035599
-2.71583947859424,-0.867998479435776
-3.24496373025059,-1.35153919119669
-1.89680822925422,-0.405029680538596
-2.4519781860493,-0.504906335346651
-2.90799359009793,-1.07758439540387
-2.09166886387981,-0.459308425622659
-2.54373577465933,-0.803848948674274
-2.58630980323346,-0.993863449519907
-2.0726598219128,-0.431673271168888
