"composite...1","composite...2"
NA,NA
-0.313579229609658,-1.68274234136467
-0.941447256995793,-2.53432304812029
0.489984074755817,-0.446727178992645
0.585626523145525,-0.315447408706338
0.813893092556837,-0.00124404451435726
0.533511059387005,-0.387167464080704
0.277327348605264,-0.686229359686883
0.116307175721968,-0.872125221936114
0.0988101065690675,-0.896009270125964
0.859118993818055,0.14929682659905
1.18139385590567,0.594849648965445
0.63052273783952,-0.166016510037594
-0.275356456070833,-0.716858507840719
-0.720494517800996,-1.326867975202
-0.0930098976742189,-0.558412248682625
0.750667878214607,-0.225545669694382
0.390865408979485,-0.720147142161942
0.186665015596175,-0.999461038597689
0.512995306418476,-0.806507823419228
1.14506309989639,-0.533552898373711
1.1661324462728,-0.504807416552317
1.74398320396339,0.139628391829679
2.71465411447102,0.880093476561505
2.2390501619655,0.225558130880975
2.38397546648881,0.50324469175337
2.09851913692173,0.816972760991555
2.03552649373314,0.730706252756338
1.02477098171792,-0.660476239920579
0.384786615311818,-0.853310048672003
-0.290935116536528,-1.48346910653006
0.255213225895244,-0.737499136998467
0.689067268129704,-0.140936712580644
1.28420737698332,0.680575879998459
1.83231048097548,1.44226808824898
1.08803564605949,0.182278055144844
1.5776145827111,0.533782862685564
1.20887501013853,0.875496061280079
0.756018042016018,0.299807241967626
-0.494257505024008,-1.42366078193205
-0.720825582448187,-1.74071492322889
-0.117761629264185,-0.916576276101571
0.119277743698461,-0.538880621407756
0.549116187953411,0.162489925115452
0.351365370833117,-0.110643686833828
0.551310985010524,-0.0275850185095871
0.856926940598852,-0.0537850194731489
0.152297568204996,-1.02095634140546
-0.435713220505665,-1.82122102062302
-0.597022974532225,-1.887791086695
-0.759046519360156,-1.87921819995703
-0.829002121397498,-1.97438574783216
-0.635533186195815,-1.71161217597388
-0.0394318354865324,-1.00347691753371
-0.62751574989504,-1.80226100869087
0.122475907769092,-0.782513266622499
0.150939507158815,-0.920130327397129
-0.307911928045831,-1.72186376534439
-0.489390329313461,-1.96566363565277
-0.290205936398347,-1.88201251202183
0.0827096398522466,-1.56071971080814
0.280624089812594,-1.28876997908741
0.246647520872051,-1.33779886234108
0.0442499937242344,-1.23036126778635
0.144153790218186,-1.09357027074316
0.598933809595965,-0.471902007567861
0.496363033022834,-0.864454831335827
8.16063554261806,2.24723873157596
8.16063554261806,2.24723873157596
5.09348270487818,1.10877088865505
5.09348270487818,1.10877088865505
4.83165258458331,1.01158460938132
4.43890740414101,0.865805190470712
4.43890740414101,0.865805190470712
4.43890740414101,0.865805190470712
4.68203537298624,0.956049592653465
4.92516334183148,1.04629399483622
4.92516334183148,1.04629399483622
4.92516334183148,1.04629399483622
4.92516334183148,1.04629399483622
4.92516334183148,1.04629399483622
4.92516334183148,1.04629399483622
-0.966014364803048,-1.14039728882283
-0.966014364803048,-1.14039728882283
-0.277775191456538,-0.884936211874728
0.754583568563229,-0.501744596452569
4.73440139704522,0.975486848508214
6.44003760925179,1.60858603920569
6.0005370501854,1.44545192756764
5.56103649111901,1.28231781592958
5.77050058735491,1.36006683934857
6.08469673170875,1.47669037447705
6.99736172245086,1.81545397651693
10.6480216854193,3.17050838467645
10.6480216854193,3.17050838467645
10.6480216854193,3.17050838467645
10.6480216854193,3.17050838467645
7.02915537991524,1.8272551675716
6.62705912374812,1.6780048101155
6.62705912374812,1.6780048101155
6.62705912374812,1.6780048101155
9.90367605772389,2.8942216764554
10.7228302912178,3.19827589304037
6.22870329787093,1.53014282807761
5.99679661989547,1.44406355214944
8.40376351146329,2.33748313375871
9.04711752133068,2.57628370568846
10.0121485361318,2.93448456358309
10.1131401539598,2.97197069987439
10.5171066252719,3.12191524503958
10.3749702742547,3.06915697914812
9.09574311509973,2.59433258612501
8.61322760769919,2.4152321571777
7.48735809043126,1.99733115630064
6.37645029432303,1.58498365709636
5.63584509691755,1.3100853242935
5.85466026887826,1.39130528625798
5.87897306576278,1.40032972647626
6.18194791924685,1.51278813535015
6.88888924404298,1.77519108938924
6.88888924404298,1.77519108938924
