,ARP,CAF,CAR,CAU,CNA,EAN,EAS,EAU,ECA,EEU,ENA,ESAF,ESB,GIC,MED,NAU,NCA,NEAF,NEN,NES,NEU,NSA,NWN,NWS,NZ,RAR,SAH,SAM,SAS,SAU,SCA,SEA,SEAF,SES,SSA,SWS,TIB,WAF,WAN,WCA,WCE,WNA,WSAF,WSB
12,0.9182069327566529,5.230874369374723,1.3829377220986316,1.2246833194620683,2.2228338803713985,0.38647081518885873,3.441906708690707,1.4312708080541041,1.0171099457207586,1.1475922653757058,2.290074297419335,3.486675444567005,0.9893066690668854,0.6971816377628558,0.6913297562241241,3.073871899326152,1.9819831596583963,2.5809416369651657,1.1609799152376912,2.6194136449999204,1.503834975176738,3.3890361029937197,1.39996023334042,5.186405141582004,2.9297703221875135,0.7030126552258433,0.2662378296696297,4.445251329883253,2.3002955953550996,0.5526269937531941,1.3527212559776418,6.3748784390467526,2.9885603662549256,2.298800366207496,2.6129096676334753,2.427779991484837,1.65012954817392,4.223629112667697,0.8331245629304258,0.495505476901913,1.6045255153599849,1.5142597447706478,2.9104496582240276,0.9357842618515798
13,0.9551804170705726,5.238863799857141,1.4551407362262125,1.1807845477073766,2.243366127284439,0.38589667043657433,3.457065734406948,1.4489264050176693,1.0271708337490921,1.1550020510879753,2.3056533303567823,3.4465670550453247,0.9931639463531617,0.705684413865226,0.6975258097507075,3.04785153219901,1.9665723617216062,2.5667130764504873,1.1645941288342643,2.5389087114617404,1.5124519474835065,3.388598559681969,1.3870188144764255,5.3032780764705665,2.966075079153249,0.7034578116731768,0.27977362045041676,4.466911180554493,2.3547241159654146,0.5552382592878298,1.3741491249265896,6.400843875028735,2.9829286373017796,2.2705043368176905,2.642629171537278,2.3881590624718476,1.6540179473642314,4.246224914901404,0.8391758927457948,0.49353291641157665,1.5977085728783544,1.541602110694077,2.9083376109966976,0.9492072657666061
14,0.971541724872524,5.211056563474139,1.5220771623652192,1.1806752009910741,2.2326527533412266,0.38655287978003117,3.5072088973577014,1.4346581801372396,1.049887736488797,1.1549108584716845,2.2997469485749993,3.4499899782706533,1.0016906039391706,0.7291537121313224,0.710111063583068,3.1036866431972423,1.9377870135875699,2.5924421886798488,1.1674722342490267,2.5444948437057398,1.510567930534598,3.38749156796585,1.398296290889667,5.288885730958217,2.9306449751504604,0.7059109878871399,0.3056631511852001,4.436260070631963,2.3308454647795034,0.5536505273212361,1.4152652830793226,6.426466223351105,2.9857226841236724,2.2706433305797464,2.6471600419333727,2.3895370814793715,1.6560647574427358,4.254110976443456,0.8334795859672045,0.5059968553045696,1.6099644447156456,1.5357779350333727,2.87331740964884,0.9506817398316557
15,1.0212495785653122,5.235491761189589,1.5008362276758864,1.214570362309449,2.251573894943762,0.3846646488558084,3.4724089597988335,1.4541133752134834,1.0367268348227476,1.1743883116037235,2.301819173007958,3.393000710215559,1.0130783388221434,0.7510267854649657,0.7243331858860701,3.120026676249115,1.9005044640939495,2.6200373432208997,1.1718103938946516,2.5195391065880997,1.5278814048513951,3.3853856223662504,1.4188676815674959,5.263665016909444,2.9073818142118824,0.7210387597987572,0.3082646292891055,4.443623495200194,2.349680689353383,0.5660705451743052,1.4147485151126322,6.43681313043485,2.9406835040181556,2.329898439806049,2.6093808142473747,2.387009602871494,1.6821340045693602,4.2693406114752905,0.8382036072925636,0.516109222539809,1.6478809815260804,1.558064526085293,2.902886327472866,0.9579194498496512
16,1.0194018896806338,5.238521868129473,1.4420167485695856,1.1947566746984233,2.243530416528795,0.38530583489932585,3.4499088493570005,1.443133380963681,1.0446831863173442,1.1492293339891744,2.3139623530196225,3.415872391485641,0.9981794612166995,0.7127565279603751,0.6960400090509494,3.087800577423575,1.980581448608473,2.583701412019409,1.1736838220926016,2.619522941599837,1.5164068372454604,3.359102272748756,1.4146751013089367,5.192944624623118,2.910872773460624,0.7162972450113794,0.2939441495532108,4.514390126426047,2.3363640037017186,0.5555953167312213,1.3750699832008102,6.3944531067822,2.931315316301437,2.2880379959505097,2.6384100036764044,2.3979426671938815,1.6783684104410443,4.239227594420661,0.8331352615291692,0.5186165791119072,1.611481916958922,1.5373477483306721,2.8908334512426594,0.9442575738531058
17,0.9929029086496665,5.222713033258588,1.4536641010920448,1.1867334693765919,2.2288833971660806,0.38576803154157807,3.4443601786153715,1.4535565977037166,1.0416722905713705,1.15590683720158,2.3209595796414733,3.3752631023972137,1.0006633358697379,0.7102794991205438,0.7015322049470732,3.0605556548002673,1.9714779945738694,2.6078622683355226,1.1712630505862092,2.6540673226935625,1.5040257923098972,3.4032416978659086,1.414744329217765,5.294111470531746,2.9322404119323906,0.7191949473853437,0.30990659429585027,4.486896947844604,2.334792004926718,0.5565200299930659,1.372361452226683,6.375205086341948,2.959652792444081,2.2815282164118234,2.6212079133583606,2.3986265986627218,1.687545126428751,4.243186841530912,0.8304851470116029,0.5138693843432754,1.6385323120061621,1.543272725184914,2.903203615137513,0.9438527049512695
18,1.0387477616977256,5.220353851714264,1.4575388256332644,1.1762156646121862,2.248481170950255,0.38778035506410985,3.4567106807261925,1.428837978608579,1.0301705843090043,1.1497286305778638,2.335010192730499,3.3884170494751498,0.9954553202716733,0.7292593311876738,0.7019334375065458,3.0934402621673884,1.9026182822597708,2.613998435969552,1.160413648918259,2.515548316195273,1.5194997882226002,3.4257863059304174,1.423127093951853,5.341140725148841,2.9582962069333028,0.7247116459286203,0.3307085500863622,4.396414828833278,2.347959165774593,0.5452802696845501,1.3775453554260906,6.408029805764645,2.91763335684024,2.2666056608990712,2.644737746823087,2.4165204277867827,1.6842462910589686,4.237899291463581,0.8410276816806251,0.5124916702810515,1.6091978109215925,1.5235318248887058,2.9151376589080833,0.9386476830013492
19,1.0535295506574494,5.185684704644722,1.4236832384995068,1.1766898161614643,2.2458516112116302,0.38548974974383027,3.4734446928099123,1.4671160935394991,1.025484137586663,1.1517472642406161,2.3297169110506593,3.3754367294343965,1.0052092090579032,0.7234540463476731,0.6933775602152944,3.1020099895497304,1.9393662543688586,2.6170567129855193,1.1612098482586006,2.572452342692152,1.5041060748123456,3.491334369557949,1.416069071100978,5.2706262260146,2.9313516418574457,0.721860182097768,0.32523800531671104,4.444577693469053,2.348158637637613,0.5442792977049795,1.3719979886072096,6.419718309013763,2.9495191221877244,2.2765461087163894,2.614568005295962,2.3857665339994725,1.6792683030087086,4.189965349363588,0.833201792135579,0.5097576137187025,1.6023968415793122,1.5501075621611304,2.892935756993208,0.946251291588146
20,1.058564139362304,5.192955499564967,1.438440923762803,1.1922259714301422,2.2408678048554704,0.3862397933087676,3.4910045216010213,1.4511089599417362,1.0434454070583297,1.1591773668193996,2.3475725142177195,3.3964246614054483,1.0024664417908014,0.7277084032444081,0.6982621114313651,3.070188994352674,1.9871431970806477,2.605506525946421,1.1589620867122103,2.6575578918775484,1.5059910266828374,3.4665734509424375,1.4140895221317877,5.290029377866782,2.89740878167919,0.7224007393592455,0.33034775462086824,4.465744853150046,2.3391330174149645,0.5518176373901811,1.3940354886001278,6.404276907561405,2.9522683348038847,2.267311594141116,2.6333630146510347,2.3895972735281035,1.6791636082502683,4.22164319182323,0.8380590176047958,0.5129028677479515,1.6314092721975455,1.5464582363699173,2.885344664388199,0.9409217667525407
21,1.0941478863488405,5.182755065667201,1.4070128051457687,1.1716969908562787,2.2363793492038173,0.3866517870468869,3.4751653447981026,1.4351889772855806,1.0384164168094272,1.1352866717066388,2.3414300137282287,3.377424585461477,1.0000126222020806,0.7010272501003957,0.6903630951968436,3.078518657453015,1.934649426175094,2.616335752631973,1.1503242572264074,2.6466695947699153,1.4942696489967489,3.423232915173736,1.4206218835424358,5.249141177148729,2.934610562325258,0.7246928845206624,0.363899978161305,4.440404138932986,2.3483197821151816,0.5474262638050197,1.3450452593900755,6.379998743133113,2.931459027955181,2.292186271208358,2.59080612614701,2.423115324709676,1.695894383818722,4.200979208875206,0.8387012505990237,0.5188824775759617,1.5987112370849894,1.53204532693661,2.9156312046782187,0.9322593005105053
22,1.0959816983039528,5.199285042336978,1.3569342743835477,1.159611023673621,2.248303333946228,0.3850284882223197,3.456107995446718,1.4357882630096592,1.0356283150338896,1.1478383467328057,2.344937285720897,3.377060039316448,0.9953416439179363,0.7123906384856669,0.6924671287901447,3.0578536107104837,1.964158932376629,2.6155650107552613,1.1534211444292182,2.7039508327271577,1.5025827857282203,3.4898860527479223,1.420540261044707,5.3022765503811335,2.9288182205127686,0.7241230271922768,0.35807805162698747,4.4658556823027755,2.359357185423149,0.5546719014256982,1.32785506290297,6.408859068141522,2.9199077751361355,2.254400386411354,2.627600673946058,2.400283597494895,1.7201968561630803,4.192122754832273,0.8410797581278158,0.5203250455780845,1.6020268950880605,1.5389536243702928,2.9338018018768177,0.9373580336361902
23,1.1425168842220705,5.181447549934737,1.4770563102217693,1.1607581492325316,2.245310244912419,0.38695346970912864,3.462776890217055,1.4088127070551753,1.0561709068874647,1.1718018740204028,2.323659481877645,3.3469075278645755,1.002084917902735,0.7517629086861846,0.7075612055008393,3.0340924302641525,2.0015705270580053,2.619662878507955,1.1623356223765702,2.571524836161197,1.509184819095985,3.3756518449700867,1.4310449571298423,5.276566388907455,2.9576716720370575,0.7327232035377197,0.3734963183868681,4.388162548900761,2.412215686483667,0.5511279234194728,1.4038014518330038,6.405700368714138,2.938795318062815,2.270208031969474,2.6226878895294563,2.406145709214464,1.7708013746991782,4.207482328056679,0.8408412135880657,0.5346163160789725,1.6414211805387269,1.5424270860047478,2.9166994249059366,0.95132723683171
24,1.1544499907017458,5.177234022891068,1.4131031467253965,1.1385929264537638,2.268275722379238,0.3851472314765981,3.439562768797547,1.428392406621455,1.0438460568883587,1.1552117843266232,2.3528430217302856,3.3211370178731876,0.9979115499200791,0.7277986283848569,0.7207290653632741,3.046643642277809,2.010822523036966,2.6241889320804352,1.1591245400328616,2.583061404983361,1.4866605218505966,3.410011133683016,1.4264842069878547,5.196496305664556,2.9202794064924085,0.7258324625335985,0.3809369055217497,4.3783490448840725,2.4077867628033744,0.5362346920191738,1.3820897221393937,6.419406757102142,2.908510589136729,2.262379566432611,2.632339113241903,2.415116115471072,1.7635811116224203,4.197506821291187,0.8290474340010033,0.5239528071678582,1.6387964995415736,1.538704356529332,2.912357981741611,0.9395717244813059
25,1.136005132607793,5.161716493691638,1.3883538233166721,1.1653082926852067,2.266869110566803,0.38113195271687617,3.4813461564361954,1.425678656918664,1.0370643781262359,1.1451744228875607,2.3321138127961882,3.3092469250833467,1.0074711717249398,0.7122151870389078,0.7002491734099475,3.0700102311554076,2.0125356648106703,2.6162546603067685,1.1464953289323443,2.7210967086189837,1.5031632748099242,3.438510551510976,1.4178069487089235,5.168747896952328,2.9413812799103094,0.7203284823907534,0.3884965773575433,4.453989923059303,2.3563176923253026,0.5457285232500763,1.3795132033346493,6.394926458138649,2.913264645412667,2.2323074990407723,2.631022234940155,2.40686913642102,1.7148964587670157,4.182552999230931,0.8319563754129694,0.5221107355556657,1.6136231284309155,1.5569763069940996,2.9187850513212146,0.9399811593732786
26,1.1597597847639882,5.196012439622385,1.3915731530289577,1.1249803589286043,2.2385824419523153,0.37192606254345256,3.4640121006358737,1.417978041914634,1.042760432464982,1.1415127406807888,2.3315839799952838,3.359624481172709,0.9934079539455958,0.7007904586964303,0.6845620177772513,2.993000099733145,2.047032741206671,2.6124917739826237,1.1426218405345552,2.697560856611553,1.5015662498932127,3.4880118700556655,1.4163576671747609,5.309239076790886,2.91439687782777,0.726127418810947,0.40811825027997484,4.435706253969596,2.3475423074822284,0.549479355542752,1.3499430820226404,6.391816731783095,2.894290101413727,2.2201312974899476,2.6281046616346115,2.403741563015108,1.7447056846248612,4.188194195540576,0.8195182877179631,0.5207123255766198,1.6004612331470442,1.5465435043557683,2.9192672580707697,0.9256827219843394
27,1.177425295654989,5.131715416534612,1.3070131805648089,1.0751136455855994,2.261043461009165,0.3748706810472563,3.462422506322632,1.3948899166767303,1.0467220736548488,1.1210458763827582,2.3195880338447656,3.3197082421059876,0.9898259554745098,0.694740641634494,0.6926032006497513,2.9632829921721897,2.0196739085936835,2.629790087946482,1.1417266023185815,2.643339308736932,1.4805121834507453,3.441069893049737,1.4150980396461021,5.205444270705154,2.9340771714285165,0.7225336774586794,0.40574391864434056,4.418434615105729,2.33385210187827,0.5264147865043837,1.3196588043964765,6.376264553710824,2.8930845625498405,2.2507620715468017,2.655760076397059,2.3987281466412447,1.7463544987497317,4.138727906177069,0.8166349332428914,0.5207481791320316,1.5933225737109105,1.5511682986261819,2.914587262555992,0.9182700517653559
