,ARO,ARP,ARS,CAF,CAR,CNA,EAN,EAO,EAS,EAU,ECA,EEU,ENA,EPO,ESAF,ESB,GIC,MDG,MED,NAO,NAU,NCA,NEAF,NEN,NES,NEU,NPO,NSA,NWN,NWS,NZ,RAR,RFE,SAH,SAM,SAS,SAU,SCA,SEA,SEAF,SES,SOO,SSA,SWS,TIB,WAN,WCA,WCE,WNA,WSAF,WSB
41,0.7511014342308044,0.18157507479190826,1.2330169677734375,5.651122093200684,2.36358642578125,2.0552234649658203,0.7307796478271484,4.851867198944092,4.306819915771484,2.7404227256774902,0.5658153891563416,1.1784864664077759,3.243769645690918,4.324176788330078,3.483604669570923,1.3718398809432983,1.5065380334854126,3.5378456115722656,1.553017497062683,2.3356077671051025,5.937775611877441,1.4201680421829224,2.092385768890381,1.232718825340271,3.805185556411743,1.9449598789215088,2.749196767807007,4.11989688873291,1.6107608079910278,5.537965297698975,3.241474151611328,0.8967680931091309,1.6801985502243042,0.45238083600997925,5.492186069488525,2.14241361618042,1.6036711931228638,4.480937480926514,8.553597450256348,2.7141098976135254,2.995514154434204,2.630899667739868,2.168661117553711,1.7409708499908447,2.2874817848205566,1.1140788793563843,0.8103423714637756,1.8404312133789062,1.8947850465774536,2.263679027557373,1.1141124963760376
42,0.7592551112174988,0.18078018724918365,1.2581404447555542,5.656793594360352,2.355583429336548,2.048379421234131,0.7258972525596619,4.82160758972168,4.269441604614258,2.690368413925171,0.5864086747169495,1.1710034608840942,3.2124178409576416,4.32979679107666,3.4973628520965576,1.3800430297851562,1.466458797454834,3.536289691925049,1.551713466644287,2.3335700035095215,5.953919410705566,1.4597997665405273,2.0826547145843506,1.2209608554840088,3.7334985733032227,1.959770917892456,2.754621744155884,4.169883728027344,1.6082156896591187,5.586493968963623,3.2213473320007324,0.9024087190628052,1.6532832384109497,0.4665544331073761,5.420494079589844,2.144662857055664,1.624154806137085,4.438610076904297,8.515836715698242,2.720778226852417,2.97402286529541,2.624732255935669,2.170705556869507,1.7394975423812866,2.30765438079834,1.102149248123169,0.8121951222419739,1.8459742069244385,1.913960337638855,2.2595112323760986,1.0970830917358398
43,0.7396344542503357,0.18107467889785767,1.2178318500518799,5.633575439453125,2.2156221866607666,2.0664494037628174,0.7292714715003967,4.851682662963867,4.286726951599121,2.684541940689087,0.5786164999008179,1.1645970344543457,3.209265947341919,4.2905120849609375,3.510906934738159,1.3577837944030762,1.4193427562713623,3.5553555488586426,1.541986346244812,2.286672592163086,6.012140274047852,1.4618706703186035,2.0816195011138916,1.2080134153366089,3.929719924926758,1.9225435256958008,2.7522852420806885,4.123301982879639,1.6034717559814453,5.586455821990967,3.2355518341064453,0.8874929547309875,1.6435164213180542,0.4750915765762329,5.497452735900879,2.0656325817108154,1.62178373336792,4.3087897300720215,8.510544776916504,2.72178316116333,3.001735210418701,2.6210224628448486,2.1682262420654297,1.7425169944763184,2.2733347415924072,1.1063728332519531,0.8001049160957336,1.8153111934661865,1.904608964920044,2.308438301086426,1.0911304950714111
44,0.7406385540962219,0.17936789989471436,1.2353931665420532,5.684566974639893,2.2282845973968506,2.0429530143737793,0.7279897332191467,4.82628059387207,4.272347450256348,2.681861400604248,0.5791030526161194,1.1585153341293335,3.222461462020874,4.289247512817383,3.5205657482147217,1.3519394397735596,1.4331836700439453,3.544919729232788,1.54923677444458,2.2930023670196533,5.920739650726318,1.4450984001159668,2.076460123062134,1.2110344171524048,3.8692333698272705,1.9272931814193726,2.7673516273498535,4.113528251647949,1.6152899265289307,5.629790306091309,3.226022958755493,0.89931720495224,1.6548508405685425,0.47882381081581116,5.481868743896484,2.0825746059417725,1.610583782196045,4.312300205230713,8.559350967407227,2.6940829753875732,2.997464656829834,2.6272058486938477,2.183234214782715,1.7278871536254883,2.2849647998809814,1.1038674116134644,0.8014016151428223,1.8164186477661133,1.8818387985229492,2.316349744796753,1.0922443866729736
45,0.7434781193733215,0.1867392510175705,1.228386402130127,5.62980318069458,2.2583694458007812,2.038363456726074,0.720081090927124,4.80646276473999,4.266695499420166,2.693824529647827,0.565091073513031,1.1538217067718506,3.1847872734069824,4.294527053833008,3.5483200550079346,1.3566374778747559,1.4256739616394043,3.61322283744812,1.5412861108779907,2.287888526916504,5.930977821350098,1.4389395713806152,2.10684871673584,1.1941927671432495,3.8772268295288086,1.9180550575256348,2.752826690673828,4.1205902099609375,1.6050138473510742,5.6324310302734375,3.217564105987549,0.8873456716537476,1.6507600545883179,0.4747905433177948,5.434466361999512,2.0944197177886963,1.5994120836257935,4.3220295906066895,8.50754451751709,2.724876880645752,2.982703924179077,2.6204020977020264,2.167419195175171,1.7288198471069336,2.300302267074585,1.1082403659820557,0.7933540940284729,1.8029671907424927,1.9214311838150024,2.2964797019958496,1.09837806224823
46,0.7586094737052917,0.19203725457191467,1.2832401990890503,5.658801555633545,2.2226431369781494,2.0380072593688965,0.7241933345794678,4.8051629066467285,4.291590690612793,2.7387278079986572,0.5680468082427979,1.1675711870193481,3.202261447906494,4.263214588165283,3.524031639099121,1.3619295358657837,1.4162321090698242,3.5901567935943604,1.5218390226364136,2.283303737640381,5.944732189178467,1.4285246133804321,2.1173489093780518,1.1960898637771606,3.890185594558716,1.9292945861816406,2.7842559814453125,4.159355163574219,1.6117099523544312,5.674232482910156,3.2289528846740723,0.8961499929428101,1.6552168130874634,0.4671332836151123,5.43476676940918,2.131859302520752,1.5944591760635376,4.316252708435059,8.45637035369873,2.7298076152801514,2.974194049835205,2.6180663108825684,2.1705336570739746,1.7447197437286377,2.333279609680176,1.1137996912002563,0.8048995733261108,1.7886096239089966,1.9182854890823364,2.297325849533081,1.1005494594573975
47,0.7516323328018188,0.19777752459049225,1.2335141897201538,5.701898097991943,2.1770598888397217,2.0508065223693848,0.7189030647277832,4.811793327331543,4.281636714935303,2.675452709197998,0.5640134811401367,1.135623812675476,3.1706910133361816,4.290010929107666,3.4957363605499268,1.3586788177490234,1.4099924564361572,3.5794103145599365,1.5463507175445557,2.2848143577575684,5.958890438079834,1.4603842496871948,2.1136515140533447,1.1876672506332397,3.8383684158325195,1.922796368598938,2.765120029449463,4.116207599639893,1.6087912321090698,5.682454586029053,3.2008676528930664,0.8916247487068176,1.6408880949020386,0.48377397656440735,5.433029651641846,2.107177495956421,1.6019545793533325,4.22545862197876,8.544928550720215,2.7332818508148193,2.991245985031128,2.622394323348999,2.1830806732177734,1.7234114408493042,2.326658248901367,1.1039201021194458,0.810034453868866,1.8031853437423706,1.9248414039611816,2.3262479305267334,1.0782259702682495
48,0.7546295523643494,0.19385336339473724,1.3216919898986816,5.68828010559082,2.162416696548462,2.04927396774292,0.7231765985488892,4.772561550140381,4.2509894371032715,2.6913504600524902,0.5679663419723511,1.1505945920944214,3.184691905975342,4.279419422149658,3.5105502605438232,1.3641221523284912,1.4077880382537842,3.619124412536621,1.532016396522522,2.2863590717315674,5.883996963500977,1.4770039319992065,2.1320114135742188,1.184059977531433,3.8348069190979004,1.9523128271102905,2.8089165687561035,4.081871509552002,1.6162089109420776,5.672047138214111,3.2057650089263916,0.8960856199264526,1.6439270973205566,0.47425130009651184,5.42026948928833,2.130615472793579,1.59913170337677,4.196841239929199,8.442865371704102,2.713071346282959,2.9709417819976807,2.6231606006622314,2.1743416786193848,1.7471132278442383,2.3466053009033203,1.1030242443084717,0.7892453074455261,1.8212167024612427,1.9080321788787842,2.301851272583008,1.1002016067504883
49,0.7520551681518555,0.1967170238494873,1.2771881818771362,5.697207450866699,2.0088353157043457,2.07271671295166,0.7261879444122314,4.785227298736572,4.266674041748047,2.705232620239258,0.5731790065765381,1.1426711082458496,3.178576946258545,4.257370471954346,3.5304694175720215,1.3436663150787354,1.3691842555999756,3.634303331375122,1.53058922290802,2.233248710632324,5.8570051193237305,1.4782328605651855,2.116819143295288,1.1793696880340576,4.0544047355651855,1.910720705986023,2.80149245262146,4.026621341705322,1.5949532985687256,5.661587715148926,3.243312358856201,0.8856810331344604,1.6411688327789307,0.4720126688480377,5.459779739379883,2.0637381076812744,1.5798847675323486,3.932542085647583,8.509389877319336,2.712263345718384,2.981095790863037,2.626014471054077,2.179253101348877,1.7484294176101685,2.3201632499694824,1.098043441772461,0.8008795380592346,1.8102754354476929,1.934352993965149,2.3712751865386963,1.0777795314788818
50,0.7373437285423279,0.2053011655807495,1.2492905855178833,5.764528274536133,2.040853261947632,2.057224988937378,0.7226705551147461,4.813973903656006,4.2847771644592285,2.6983678340911865,0.5650428533554077,1.1161108016967773,3.1887025833129883,4.219958782196045,3.5003697872161865,1.3481340408325195,1.3659601211547852,3.5610415935516357,1.5423434972763062,2.2427186965942383,5.999546527862549,1.4738894701004028,2.1376891136169434,1.1541748046875,4.024162292480469,1.9139772653579712,2.8021883964538574,4.06687068939209,1.5988569259643555,5.659143924713135,3.1839587688446045,0.8861666917800903,1.637858271598816,0.48598942160606384,5.444737434387207,2.136016845703125,1.5943806171417236,4.021233081817627,8.433298110961914,2.695930004119873,2.9542739391326904,2.6203198432922363,2.1726431846618652,1.7692316770553589,2.354037046432495,1.0941723585128784,0.8042485117912292,1.8086034059524536,1.9262142181396484,2.394862651824951,1.0740238428115845
