,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN,ARO,NPO,EPO,SPO,NAO,EAO,SAO,ARS,BOB,EIO,SIO,SOO
AWI-ESM-1-1-LR,-0.02827580274671838,-0.04460924625785903,-0.02657950506768909,0.027761617206788044,-0.022492022492859705,-0.04448008679985287,0.02187727801461604,0.41283607780896725,0.28415020022378307,0.11970700127522368,0.095878851543339,-0.2007886681644191,-0.1006077700868673,0.02657027751354003,-0.028098047499350923,-0.02733184337526155,-0.053210326408073556,0.024066368457688336,-0.03091415295233706,-0.01693892250766495,0.08169566591149051,0.17905425468229602,0.01992527168464702,0.04630376516782936,0.01917617590010244,-0.10798711566447551,-0.043717673204087426,-0.07672042674507845,-0.014881121367886004,-0.054524272725767764,-0.059169361942109804,-0.036586438000886436,-0.0023183077960187495,-0.004086996892567146,0.3017025648427036,-0.10552780318353196,0.03399784291612669,0.070484080731808,-0.0521091281637047,0.002793555595706904,0.003943448933977286,0.035812516768076195,0.02403875182714693,-0.08567002834915527,-0.011203769281813304,0.015907737249878526,-0.04444422274329517,-0.047999920908675296,-0.3374072275775332,0.550378469797457,-0.030267909648563664,,,,,0.001015703128185442,,-0.08137071173457068
CESM2,0.022048854148120172,-0.02254580044079095,-0.06515083977668444,0.10740518731894419,-0.019938943269382708,0.04232791369942166,0.05706510355762481,-0.11760019733394643,-0.06660545130507431,-0.12566813265290028,-0.10018996850551486,-0.08883171441826905,-0.21152230441029266,-0.02262784319450977,-0.0200616811221576,0.0017805771569296594,-0.048820934740164176,-0.017221247231704706,-0.008305098161514946,0.03740412846525514,0.0453790238872853,0.3004503576157062,0.14263533922457836,0.0658116680897767,-0.05259955227412275,-0.022977145527006422,-0.15155314825773847,-0.021494077537922058,-0.024160404978438466,0.005716161203098032,-0.004425005614162465,0.042931592289014414,-0.015574040111348336,0.01114032726220523,0.31768359088484865,-0.006255774604856524,0.005341983229987238,0.11182996615214283,0.10756922194452095,-0.01649555349844686,-0.015035318372940988,0.0008573905685880308,0.016260566475078418,0.019081189323396124,-0.005103027804813716,-0.013154693892048106,-0.03547151463385988,0.005333047615338679,-0.3475459582185092,0.13733272748450712,-0.155517374326105,,,,,0.44900699510966263,,-0.004795976207680898
EC-Earth3-LR,0.07446276904092425,0.006896058860678285,-0.03595348714360053,0.016725147502422197,-0.032885488077023746,-0.04619624781321846,0.0751057103430089,0.015578491457836983,0.09408114300656398,-0.19731566248998958,0.04945737333591267,-0.061974747415036426,-0.1730837633670801,-0.04537281306634585,-0.10935084925643597,0.0245525035146845,-0.007375984487491341,-0.014828120749964225,-0.00581678884481801,0.022061151300003717,0.020540608220276528,0.3552788301564502,0.200661583762761,0.20042199001437128,0.05803090498032428,0.09159846356687702,-0.06793683157764795,-0.1919744529294435,-0.002126600948650517,0.017468700619181796,0.0014110185269665223,0.003375846939642072,0.011099146388355356,5.481618509332867e-05,0.15765186601875764,-0.005447622219959677,0.03562568421930698,0.21294848620202508,-0.013364676983148652,-0.07607151204979617,-0.009878023654747001,-0.009507742174114184,-0.007556642502664069,0.05609551780837679,-0.009121286309356862,-0.035344847473064586,0.08150700893445142,0.011990633421771655,-0.3177970678874733,0.31375627534807266,-0.20617761035250037,,,,,0.8855763782389756,,0.014345189145684603
FGOALS-f3-L,-0.029559710035378568,-0.03619930628019451,-0.044709690964207266,0.03917588878343836,-0.0061930695646317865,-0.02780223044035338,0.2197429986055271,-0.10553118388386047,-0.009125348771765147,-0.3343104214765362,-0.2624550833191575,-0.046812195554021,-0.0880096823332984,-0.019910157745925045,-0.08943645029271546,0.009726400678600419,-0.02823741496528886,-0.014934824393640946,-0.025492954523140526,0.04743881794003332,0.018446263998792987,0.4307011687012103,-0.022580304857106236,0.18689961545039965,0.036589789567748165,-0.02968017658329712,-0.06373108192986246,-0.13800832392966186,-0.019792281549659865,-0.020281170103496074,-0.027284524644844863,-0.01922743485607898,-0.005508039260316219,0.0003929766661773924,0.1868928496317216,0.011774174544382586,0.008299209095145166,0.31388189649972054,-0.06963841783478261,-0.06511581568528779,-0.013660211965710278,-0.05326214940180705,0.006142937710380496,0.14652231062518825,-0.010272706759250105,-0.05529569113911475,-0.012061062778816287,0.02670554477874547,0.3441038745723359,-0.025739736426366514,-0.033069359766293875,,,,,0.03874932380571757,,-0.021856111043120085
FGOALS-g3,0.008631899518390579,-0.03590416295259253,-0.02329877439630265,-0.04494896415541217,0.020099979013606634,0.0787835628590805,0.256811147077549,0.9610479917996368,0.5668273923453325,0.38373440623148497,0.0007792290553262065,0.1360139728696314,0.408425175706677,0.3041011533371588,0.13831731362758568,0.03166918164800004,-0.09065227339394615,0.010686723446689082,-0.005435093667805408,0.055617366891937185,0.0027643802368215605,0.564340728775826,0.5720132398939155,0.38216045427275436,0.09726244151410045,0.13219342350785182,0.0661635726461448,0.8127903674527907,-0.045447689557301135,-0.001737388336082213,-0.012689202574633835,0.022926437089836525,-0.021005294906441208,-0.015109447595083541,0.23225737871515176,0.22562799062852504,0.023208117122306183,0.16105466874985272,0.9637778218664653,0.26377332794630914,0.003563760564535037,0.20514814860863087,0.047524977716187834,0.13361692397720046,-0.006527127701032561,-0.025514913534060702,-0.035634478114902605,0.0029535018417933216,1.3038040944974716,0.27079502850362697,-0.19234034394564697,,,,,0.9128614170910561,,-0.07312852813772959
GISS-E2-1-G,-0.007241095863692323,-0.05056951261157423,-0.06817882033164681,0.08408175276456661,-0.025688956406303823,0.006845606543069946,0.1283451543037051,-0.013535589829355784,-0.10844779201660595,-0.2185379706661981,-0.11896057855910358,-0.04699676335750042,-0.09077499571698992,-0.05767009595429366,-0.02146332838299566,-0.0020898390219260257,-0.04922547070624766,-0.005748851921412021,-0.046535122055715396,0.05005799847891063,0.006454545271316329,0.4341628620068667,0.10840864443101196,0.09505626029796105,0.12603143157771254,0.02521667057673302,0.0018909241191088879,-0.08741044193438738,-0.05299276020357105,-0.042318304343231083,-0.02440402570908458,0.015492501371939684,-0.008388816052060712,-0.02140195819432855,0.166355065188684,0.001969335124457624,0.020892151019048094,0.08036781631672422,-0.1561261555553142,-0.0663225043770298,0.0004598665717021489,-0.014128508072271052,-0.0072158651891228364,-0.01505456312362409,-0.019025014776399087,-0.06390908440466442,0.03807727282809113,-0.042177427468234545,0.23799874684582017,-0.01913925980868405,-0.10019792726595106,,,,,0.41305860101360165,,-0.03788306941724803
INM-CM4-8,0.008251593145375375,-0.009721455828297377,-0.01973153214817568,0.03854352328643944,0.013926808176572505,0.09595226929213917,-0.0021933520746787068,0.253621542364167,-0.09688396248422061,0.23333656538876554,-0.17149260730520616,0.06627628385465259,-0.18913524559058534,-0.04565270328721927,-0.036062489933680296,0.029704153948351197,-0.06306213969025781,0.022466362445185645,-0.02081757545413882,0.06725340869270079,0.04852713771732762,0.615745705895863,0.19720945579722635,0.28707074572848723,0.06810953872984168,-0.1353668605446077,-0.2472870365692462,-0.3487825164919641,-0.007363791680066901,-0.028183895107892196,-0.052646291282758294,-0.006134091552092803,0.03269649936429661,0.004076712225904946,0.046494997244966134,-0.058332525143045336,0.028950103143788597,0.03132088333978193,-0.4317231368941957,0.0016264641422504577,-0.02420167340381868,0.006350896095877045,-0.007582809938893132,0.0066581782498069085,-0.002849873423954443,-0.0904147520283567,0.01454993297633322,0.03645202950255512,-0.22734250695738073,0.36170637182993437,-0.021377084679799537,,,,,1.014560970541549,,-0.11707986217655547
IPSL-CM6A-LR,0.0016466224814128266,-0.003651695053829299,-0.027135215446675826,0.021028740750298446,-0.05697380200706543,-0.047518715658877046,0.1862511542956318,0.2675170643570458,0.22769922949673907,-0.02212093725952747,0.07664707735238091,-0.3069067004266699,-0.20854907118195815,0.004635437606190879,-0.09347808579823617,0.019330366386967748,-0.0794196448600751,-0.007280187776958745,-0.018989214921784563,0.05393182707339561,0.05447570713562491,0.639946179207658,0.21420398059789814,0.2916031301271194,0.06096574569444761,-0.01725844850332825,-0.13345616839528587,-0.3138060451109097,-0.00046178064963994455,-0.016797652937249205,-0.04401686126058638,0.0035704680359721214,-0.01831572411401508,-0.0036836455882800737,0.04967425322938075,0.06046377844688089,0.06943997619083601,0.2262137596963488,-0.32131328682239735,-0.22636755269865144,-0.04272397863388645,-0.05879725295010707,-0.007942287611759129,0.04720036566753518,-0.0006937489318104087,-0.04267590088073813,-0.02996420527535706,0.031152673310339538,-0.5680629981500367,0.15027182291969285,-0.08299961901919038,,,,,0.3442768010024829,,-0.023145569675585866
MIROC-ES2L,-0.04019942065071498,-0.004508246359180606,0.0016295556329614246,0.021521694475563458,0.04228451007600985,0.1594224897448305,0.08690536455165154,-0.03848702606252912,-0.07665327323758933,0.13331867392138483,-0.1763698105367503,-0.1960371699649483,-0.10768924813938882,0.04464932540215184,-0.009252744469653153,-0.0006302793978493144,-0.02161491594594715,0.012879489203693495,-0.023137298305258663,0.004742295352302233,0.018764017164263375,0.8268207311820861,0.21124018222923652,0.06772374056186378,0.09129873806253225,0.09407865175012489,-0.11829349262713439,-0.04324412585856315,-0.027151021879799748,-0.006946966514534721,-0.02258748033703386,0.011853255422076362,-0.010740308679333552,-0.02103037091060858,0.11636073473450773,0.029101281699287822,0.006547875718241661,0.11536371662716291,-0.026228470661935243,0.0006353688020876791,-0.006979259730632091,-0.014098670241033714,0.0007237803508289012,0.10272608839715612,-0.01042141615117354,-0.065074609597548,-0.0461709517291871,-0.006115792488741761,-0.3678537874006393,0.13039251029858598,-0.11607011485638315,,,,,0.16148568113563325,,-0.13296245108884464
MPI-ESM1-2-LR,-0.028117895310123257,-0.02130429999065682,-0.04035030597514803,0.03353402835963206,-0.05367617645820122,-0.04193049132446604,0.042825724089372096,0.16198313853048274,0.16177644013646023,-0.12909581238615758,-0.06426469426624935,-0.07019663848807747,-0.3108957814255684,0.007134031520078605,-0.12268285894160422,-0.0154722387946062,-0.04186763710902607,-0.04721933851340053,-0.059558232490742664,0.027652519273395335,0.031134214937155468,0.2882903468307727,0.14657014451596978,0.04905800687532053,0.012360628289857678,0.045796996486320615,-0.014325449253222211,-0.033009247215589135,-0.009442404070231296,-0.054127932924327375,-0.04805566675653524,0.028344193610641312,0.011617489101256892,7.594773033200478e-05,0.31242786570493214,0.06131972833534356,0.03390075438878351,0.12239739627322697,0.006231088289398913,0.06188379746022264,0.0028072893510061136,0.020466305938011558,0.00265817217515901,0.008033345108892562,-0.005874978037858396,-0.029404722591423304,-0.009480799629380273,0.024184373951664024,-1.5724072503437547,0.5639993759684716,-0.12463363917634106,,,,,0.09446714350548482,,-0.0625191105446652
