,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN,ARO,NPO,EPO,SPO,NAO,EAO,SAO,ARS,BOB,EIO,SIO,SOO
0,-32.271614,-23.10172,-26.735678,-4.2909245,-1.2928336,-4.138975,9.674569,21.724522,26.645357,22.710253,28.209785,24.8235,24.028952,13.9236145,25.657309,13.494692,-11.750971,-5.326981,-15.819841,5.2503543,16.640762,24.825861,24.920858,24.210089,22.899218,23.384308,23.283419,26.730366,-36.907936,-21.862436,-27.999846,-29.572739,-1.8550034,-12.367969,-13.4328,-0.68042916,14.602122,15.81067,25.317465,29.153208,29.349731,25.916105,23.82109,15.54503,-25.794912,-12.841087,-15.866073,,,,,,,,,,,
100,-31.869745,-22.835613,-26.401125,-4.239303,-1.3624482,-4.0668726,9.672045,21.724384,26.905548,22.692944,28.170294,24.795443,23.967186,13.911471,25.625957,13.363803,-11.863092,-5.523084,-15.824862,5.177828,16.641514,24.78916,24.887712,24.181526,22.846056,23.318102,23.242464,26.677553,-36.481674,-21.835932,-28.286406,-29.285994,-1.5530951,-12.290257,-13.304446,-0.71500677,14.615274,15.775997,25.271162,29.09561,29.44094,25.809996,23.896845,15.548902,-25.751486,-12.865773,-11.239179,,,,,,,,,,,
200,-32.605743,-23.326815,-27.179235,-4.507099,-1.5882385,-4.5197606,9.5303545,21.631329,26.456848,22.651655,28.143595,24.658247,23.938269,13.721464,25.517145,13.242084,-12.1137905,-5.909881,-16.782835,5.087842,16.650803,24.841476,24.836184,24.065245,22.665401,23.25423,23.269402,26.78099,-37.159374,-22.570349,-28.295284,-29.626453,-2.0467064,-12.371442,-13.548189,-0.7191735,14.650242,15.738734,25.186802,28.978298,29.216955,25.760544,23.864946,15.410266,-25.797386,-12.821825,-15.021015,,,,,,,,,,,
300,-32.66877,-23.071613,-27.266783,-4.29372,-1.3698958,-4.431135,9.553803,21.512087,26.496063,22.450413,27.852179,24.561659,23.797176,13.677171,25.439545,13.263137,-12.250315,-5.635504,-16.214846,5.02584,16.38907,24.530277,24.649696,23.927454,22.641975,23.067549,22.996284,26.498878,-37.30538,-22.123598,-28.428938,-30.2368,-2.1097622,-12.599783,-13.6597185,-0.88404816,14.229395,15.494358,25.194653,28.973827,29.182981,25.625456,23.794565,15.273105,-25.823177,-12.777912,-13.913589,,,,,,,,,,,
400,-32.22574,-23.155636,-27.039711,-4.22235,-1.4934468,-4.4506154,9.604327,21.45231,26.57547,22.64548,28.129913,24.671959,23.98339,13.809715,25.535715,13.358821,-11.543146,-5.7225876,-16.315847,5.116821,16.56912,24.77814,24.840818,24.040768,22.757887,23.237946,23.19928,26.732641,-36.770138,-22.24025,-28.135408,-29.472048,-2.0763643,-12.434416,-13.629047,-0.71934325,14.489703,15.730577,25.22071,29.1774,29.428478,25.942312,23.837225,15.406186,-25.710173,-12.834248,-13.296041,,,,,,,,,,,
500,-32.22253,-22.945156,-26.853678,-4.253582,-1.1289123,-4.2225776,9.681455,21.55386,26.443634,22.630735,28.11577,24.617779,23.905386,13.79528,25.58955,13.317144,-11.410851,-5.6049714,-16.19586,4.963426,16.6027,24.937277,24.968655,24.158745,22.841509,23.318031,23.261913,26.741243,-36.632812,-21.972885,-28.172325,-29.920294,-1.8878866,-12.272261,-13.2588,-0.60208774,14.677456,15.775348,25.251537,29.0598,29.284397,25.732449,23.78169,15.330388,-25.70904,-12.842265,-11.6191635,,,,,,,,,,,
600,-32.555077,-23.04452,-27.114904,-4.1585517,-1.3012753,-4.451787,9.527676,21.4463,26.50882,22.563343,28.03385,24.51689,23.855722,13.710973,25.579718,13.244114,-11.618902,-5.525704,-16.300653,5.04445,16.539858,24.680323,24.725721,23.960306,22.694078,23.13628,23.05471,26.579752,-36.80979,-21.904099,-28.086372,-29.91659,-2.173882,-12.518691,-13.540094,-0.80537117,14.403287,15.540538,25.20521,29.045717,29.1355,25.782354,23.821087,15.3158245,-25.663198,-12.809609,-14.018854,,,,,,,,,,,
700,-32.44641,-23.020134,-26.596792,-4.3085914,-1.287743,-4.1690106,9.598245,21.447704,26.504944,22.525904,27.915524,24.513086,23.814592,13.744873,25.516981,13.299428,-11.600131,-5.752633,-16.871159,5.1635933,16.510214,24.649265,24.750376,24.121763,22.845478,23.112059,23.158453,26.591526,-37.581078,-22.509674,-28.309439,-30.22554,-2.2606015,-12.470699,-13.23148,-0.76656324,14.516999,15.490297,25.226929,28.94805,29.215857,25.751104,23.832811,15.405654,-25.694384,-12.814425,-13.069544,,,,,,,,,,,
800,-32.130226,-22.82722,-26.809807,-4.3531146,-1.3170379,-4.240717,9.599591,21.495417,26.461824,22.65407,28.142843,24.636246,23.940813,13.80288,25.513624,13.311718,-11.686211,-5.50601,-16.054113,5.197094,16.55443,24.76037,24.876976,24.092264,22.856419,23.320465,23.278597,26.693956,-36.927837,-22.174473,-28.361778,-29.876509,-1.9724543,-12.608974,-13.583907,-0.7540062,14.570726,15.6858225,25.27348,29.045162,29.24842,25.785816,23.814169,15.464263,-25.7513,-12.751231,-12.031775,,,,,,,,,,,
900,-32.687817,-23.27536,-27.145521,-4.5296063,-1.5971831,-4.438442,9.546165,21.50797,26.471039,22.433083,27.879442,24.594313,23.809114,13.635286,25.440742,13.254124,-12.04793,-5.642792,-16.554407,4.9654355,16.336464,24.540852,24.635221,23.863865,22.515076,23.14529,23.062511,26.59208,-37.186226,-22.11004,-28.35239,-29.97642,-2.230429,-12.738341,-13.589141,-0.9936711,14.259754,15.447163,25.165443,28.950794,29.281467,25.7044,23.816576,15.390039,-25.736803,-12.765031,-15.123832,,,,,,,,,,,
1000,-32.608112,-23.424038,-26.926634,-4.593523,-1.5239269,-4.4168744,9.487158,21.408722,26.481995,22.40448,27.818089,24.437761,23.722052,13.611773,25.410522,13.225599,-11.99857,-5.962373,-16.77721,5.0050817,16.304455,24.499237,24.609226,23.826912,22.541832,23.055908,23.094942,26.589409,-37.468098,-22.2115,-28.305862,-30.14551,-2.2391346,-12.712772,-13.415931,-1.006456,14.226805,15.335667,25.115978,28.876862,29.13276,25.588673,23.765207,15.329401,-25.888428,-12.92144,-16.29242,,,,,,,,,,,
1100,-33.1898,-23.196835,-27.106207,-4.478703,-1.4690279,-4.3284407,9.445783,21.341452,26.29831,22.459103,27.907188,24.540941,23.790016,13.749589,25.490198,13.256373,-12.265434,-6.0047283,-16.584879,4.764178,16.131826,24.437433,24.623821,23.811302,22.603613,23.079048,23.105906,26.607538,-37.175064,-22.203012,-28.408804,-30.126923,-2.4111428,-12.867947,-13.818426,-1.0362654,14.082277,15.238768,25.170773,28.891962,29.037746,25.647987,23.72934,15.166022,-25.808434,-12.880458,-17.891218,,,,,,,,,,,
1200,-32.738327,-23.086193,-27.343777,-4.425343,-1.4095407,-4.386194,9.57576,21.460587,26.33609,22.404797,27.825235,24.484528,23.677914,13.673703,25.40103,13.243488,-11.767132,-5.57652,-16.306465,4.820951,16.157158,24.392998,24.54534,23.801388,22.520555,23.079485,23.025156,26.560343,-37.04764,-22.032658,-28.08979,-29.884802,-2.31217,-12.7428875,-13.875937,-0.9813994,14.093165,15.343123,25.130445,29.059025,29.254635,25.611916,23.76853,15.367525,-25.891193,-12.9335985,-12.039113,,,,,,,,,,,
1300,-32.56029,-23.07166,-26.894075,-4.4608283,-1.20068,-3.9339628,9.62007,21.406185,26.329956,22.414654,27.84196,24.528984,23.780159,13.700352,25.427069,13.268622,-11.562392,-5.334529,-16.069754,4.956018,16.130928,24.341438,24.602375,23.868332,22.739586,23.125174,23.15868,26.595919,-37.076855,-22.126953,-28.314043,-30.305965,-2.3508136,-12.813181,-13.663172,-0.9826988,14.102129,15.24703,25.173237,28.982153,29.245483,25.717876,23.84913,15.378356,-25.836147,-12.849542,-12.704172,,,,,,,,,,,
1400,-32.4381,-23.314062,-26.902876,-4.6245017,-1.550225,-4.3973236,9.465112,21.351286,25.961548,22.372746,27.772036,24.443182,23.672539,13.627828,25.423079,13.219726,-11.500331,-5.3056173,-15.944535,5.1037087,16.241375,24.285654,24.537796,23.750202,22.589834,23.087515,23.046022,26.415258,-36.91845,-22.21837,-28.429857,-29.99616,-2.305861,-12.9712925,-13.655577,-1.1593468,14.1317835,15.346911,25.150784,28.846466,29.15521,25.674772,23.955708,15.314002,-25.83432,-12.836761,-11.616684,,,,,,,,,,,
