,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN,ARO,NPO,EPO,SPO,NAO,EAO,SAO,ARS,BOB,EIO,SIO,SOO
0,-22.278193190198078,-11.074560395739763,-10.465457666240004,4.399075444948405,9.06058968247189,7.829285444898017,16.526267174728066,24.306461043016014,24.175689697265625,21.318019473296037,24.34526724407426,23.393346046526887,21.91934861871087,11.67921278648054,16.604604329084868,6.055195714244409,-7.258427256995637,3.674921458854509,-2.5201096452715137,13.992170796257358,22.427850820561133,23.24539616921739,21.315198236772257,22.58144871264985,20.37371858046504,17.867617243852546,17.685258734812287,23.128333828540658,-21.310616348480288,-5.366341083935718,-11.367453375029177,-16.30339148521084,11.127465018492693,-0.38311564120771396,-0.937964130445199,10.004329142064847,21.88694577676968,20.87636120069344,24.406456497801422,25.19730340904719,21.19308142698646,18.438711114726104,14.541998259051525,10.484680930106192,-37.012838013071224,-23.575963619336097,-21.826324462890625,,26.25726788325835,,,,,,,,,
1,-22.719252183182537,-11.902251312460635,-11.436782020090213,3.8273027193884865,8.486153743492308,7.155703708364156,15.969382233859532,24.021118611753746,23.85400390625,21.041452680994357,23.925735021142657,23.010121620831125,21.497084352401757,11.357362637843364,16.306794829732112,5.77113483392331,-8.543184099959067,2.958999794860609,-3.3895462454568954,13.576471845535695,21.964304209076083,22.918628246764072,20.958768323867016,22.24304659652371,20.005526130025576,17.42880076020174,17.34369178060113,22.818993276319777,-22.337039927667572,-6.109983301380772,-12.231305274222994,-17.205473670640195,10.714753917843348,-0.8452766784061672,-1.4988701298341656,9.487987992796576,21.532077264726492,20.485384381836717,24.085710978007576,25.017050518243785,20.976362741741163,18.18892816679114,14.180273980214267,10.20544892452913,-37.31379281505246,-24.12292333356384,-23.336302757263184,,25.967290503726517,,,,,,,,,
2,-22.35508715826934,-11.569941830525122,-11.41383786036383,3.8568722143652288,8.368227213098775,6.95409066699913,15.720742037997393,23.926138634651558,23.78549575805664,20.997683219491613,23.7779159087127,23.04036836384203,21.438385273657556,11.293011028921542,16.18154083173807,5.695988000282259,-8.5201831651838,2.930336313339332,-3.295437095497655,13.513676261653472,21.921448930380098,22.8059663842236,20.848226598942457,22.124238853169057,19.899839009342823,17.2908750178299,17.165314129379453,22.765836782675404,-22.312911732589672,-6.2338382012756535,-12.380113904783189,-17.335867219658095,10.526673225750868,-1.0567054798606792,-1.5389898364094463,9.382722586151056,21.426876316413612,20.51999224492106,23.997348395352006,24.919129440639193,20.82464836800119,18.0259934674386,14.171263656003655,10.12259366162657,-37.39868352384932,-24.107877868971155,-23.503919601440433,,25.897977160077517,,,,,,,,,
3,-22.11016141608205,-11.853133004563428,-11.359375487252082,3.774744535132746,8.436087247118165,7.171431167052138,15.964421931375993,23.983168330179435,23.818952560424805,21.022771662767536,23.822618890090407,23.084225066158538,21.491228775743018,11.305266835482863,16.21093642604525,5.739211740752008,-7.678144711062029,3.2048678995250026,-3.0583856046891493,13.586972508385278,21.898773982341755,22.787967799375366,20.821886556189085,22.05252579135377,19.874288437612034,17.31272300308128,17.2262373547433,22.73968518088958,-22.31134791878445,-5.945288766882193,-12.228559873018693,-17.2043986064984,10.63839492746862,-0.8961642629971088,-1.4166120487552663,9.517453764750687,21.454215939150874,20.593977583494013,23.986812222942593,24.847790372883132,20.77099249745029,18.137195805982604,14.079081397294154,10.019837969018715,-37.5380472277235,-24.06085866902163,-23.07557010650635,,25.875035721521403,,,,,,,,,
4,-22.166647877438233,-11.804323414448985,-11.157537381112714,3.97300102399314,8.637193766037527,7.322948675683945,16.0871051532523,23.952698330555833,23.873920440673828,20.947661175007035,23.775666363281317,23.146211526175097,21.550339254659452,11.24718183916839,16.32798654188597,5.671474179299357,-7.45122455457135,3.4158744444120734,-2.7722731024893914,13.583780105659846,21.859462826458124,22.90447955566921,20.910163943585747,22.05329782563152,19.932392002042366,17.40686971795555,17.25022060239861,22.795880908196374,-21.949326170268495,-5.758008633418705,-12.016899996541149,-17.073186638706744,10.66819216829254,-0.9489216651050936,-1.7367169485814329,9.606569068789323,21.49901942677048,20.443556279909018,24.06772290118938,25.075392449085975,21.010955279845827,18.119658283866823,14.154269377952698,10.096165492483207,-37.50624972912445,-24.199629628095042,-22.945945739746094,,25.90154685162649,,,,,,,,,
5,-22.528584672871194,-11.823269140353746,-10.990889470877331,3.943456234507677,8.741637216182273,7.455536740944892,16.162827763374324,23.950450947884406,23.901239395141598,20.951623587515407,23.895088947591294,23.156543635102256,21.550650622414906,11.123217650244563,16.347037597900822,5.527105534224335,-7.474846957750328,3.4144442253536584,-2.597083079405079,13.614986759548318,21.91562256378403,23.01471614348564,20.94677994273361,22.003493713509297,20.032893364813685,17.60161397649197,17.32236833179468,22.830238625676227,-21.998704963960936,-5.604560748220911,-11.852333606612373,-17.05361146266858,10.613363808191389,-1.0771016309546344,-1.9089306291940518,9.67470770572768,21.477761058087918,20.493814674029142,24.075809884629784,25.037569075802743,20.99281852761919,18.01171947588783,14.204349577327967,10.104974496393268,-37.75416282142567,-24.217719646217077,-23.345376968383786,,25.876258203741685,,,,,,,,,
6,-22.87913474871268,-11.901194740341703,-11.240212933698226,3.9445056188976864,8.773912461728798,7.396359418833357,16.116724606477835,23.96117930954119,23.870649337768555,20.93814633828076,23.79174896157423,23.163386518158195,21.522813281468945,11.176465422030759,16.342677732271387,5.5544567075859845,-7.870371859878685,3.222647154050138,-2.88294024794127,13.522142756120024,21.81702888929195,23.09803329194266,20.983776318340414,21.978018408756434,19.9982146170316,17.56512889330178,17.34842936767785,22.897076846953663,-21.928484637920434,-5.7857195843817975,-12.133154285783034,-17.000010857353256,10.553859893852572,-1.145474345560276,-2.0201578166894207,9.590066864395112,21.513739414815863,20.451470105626214,24.088873502949365,25.218274131653775,21.114477940791925,18.14404754349172,14.168955717122858,10.075493081364069,-37.65031180341923,-24.04867703584719,-23.047755241394043,,25.884350074172076,,,,,,,,,
7,-23.36690975896305,-11.812026765977617,-11.261663586201731,3.9170057426250007,8.693899930971583,7.354146792243395,16.046744902550305,23.934886891279813,23.81792640686035,20.919569223009837,23.75530836858126,23.102786734387198,21.586194179288313,11.148997660838708,16.338696178591434,5.481559918012331,-8.257898384405344,2.961766544722282,-3.0204461146865755,13.4054501722352,21.752585705896994,23.023555706985007,20.95672711981087,21.93450856945774,20.033313996729767,17.607273327384803,17.30190420049675,22.81268154984565,-21.93296924981393,-5.895429217746474,-12.087837367661937,-17.32550478404853,10.403858450606212,-1.2556372433706144,-2.0450484425507374,9.510106856155696,21.366925366732286,20.36631611881627,24.056073171717504,25.263296209959346,21.14060599066076,18.206429105834044,14.116835914809565,10.015568137849973,-37.63061480905858,-24.073020631764518,-23.243861198425293,,25.863916040602675,,,,,,,,,
8,-23.001333805670743,-11.921890843618781,-11.183280790129409,3.8692685667506184,8.699173451432179,7.407672397160151,16.049979338186947,23.930014381548343,23.81189727783203,20.91163222567453,23.801688198698216,23.20363472134107,21.593144358700382,11.150308326360175,16.398370203299482,5.514138589583691,-8.039177676324854,3.106333920946109,-2.987997124605785,13.483595732522364,21.773263285123885,23.04324535605369,20.976766769427737,22.018785577668282,20.029460842402823,17.633909563134647,17.36389515772094,22.952902252843387,-21.948169127586507,-5.883123689097975,-12.042273165541738,-17.150918885574125,10.473440471774108,-1.2022791327800002,-2.0242759865356637,9.575185345079626,21.399034260297043,20.399866623799088,24.066212294067196,25.111743785071454,21.022211715550736,17.96301982511162,14.231680344600344,10.08878969433292,-37.653179561852696,-24.10489224514746,-23.075592041015625,,25.885055920838404,,,,,,,,,
9,-22.94380183574242,-11.928519045165164,-11.385712289655434,3.779673242592111,8.664950760444002,7.268155440507495,16.043981028260966,23.919005808298678,23.78729248046875,20.929957514871745,23.802283510324454,23.116238405947126,21.514809886279984,11.154068109330943,16.347169955473365,5.488925595893917,-7.999987485583145,3.1292516985920495,-3.0538266431572727,13.431265053128296,21.76311254028352,22.984808744362898,20.930430435449015,21.92800391527382,19.994167990575935,17.658811899743135,17.277255463531514,22.776209924479915,-21.793022738387993,-6.04263288452559,-12.12694779556932,-17.04426867544715,10.367478277817225,-1.2517797225697065,-2.0120956499785776,9.550585606053478,21.382441357043394,20.480712469758082,24.053040502014635,25.206122232801754,21.080659152307465,18.030581629013437,14.133667196308325,10.00288512533504,-37.662713964738465,-24.105558696389256,-22.90280246734619,,25.853728511948272,,,,,,,,,
