,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN
0,-21.153519,-5.3160167,-7.8171477,8.260001,14.043473,9.780453,20.378334,26.763916,35.529297,22.595167,29.181557,25.639397,23.676565,10.646697,20.135899,8.910924,0.73492414,8.122518,2.8651407,15.479814,29.364082,26.94423,25.79173,28.056976,24.739792,21.125011,20.833004,26.034952,-13.727579,-1.0110435,-5.422709,-8.435876,13.636182,6.7859187,-2.0183406,12.0589285,28.875694,26.56289,26.67357,27.996492,23.483534,20.196135,18.468872,9.817086,-43.01803,-27.108763
1,-20.850536,-5.178541,-7.5977173,8.2243805,14.024148,9.7806425,20.520008,26.692657,35.6537,22.56802,29.1261,25.59456,23.623343,10.637271,20.038237,8.788559,0.85453814,8.13968,2.9493384,15.474181,29.386192,26.930246,25.741056,28.057499,24.667463,21.07075,20.773487,26.009607,-13.471701,-0.86306924,-5.3918247,-8.239558,13.714745,6.8451405,-1.8914481,12.05756,28.857586,26.405487,26.656372,27.989414,23.618687,20.149086,18.501972,9.845608,-42.9704,-27.249407
2,-21.284246,-5.4763618,-8.061737,8.038701,13.936138,9.596395,20.32125,26.721437,35.54764,22.439188,28.965818,25.343477,23.444443,10.534212,19.97425,8.705358,0.43982548,7.8745956,2.5045352,15.309093,29.234875,26.941963,25.663666,27.754686,24.386425,20.92353,20.718885,26.03945,-13.949675,-1.3110414,-5.597251,-8.54489,13.375414,6.6624317,-2.1669097,11.948044,28.752117,26.322649,26.544239,27.876001,23.342896,20.017696,18.291954,9.700861,-43.14844,-27.316832
3,-21.345327,-5.4521837,-8.057218,8.12091,13.9108715,9.556069,20.146776,26.53444,35.157536,22.321796,28.786598,25.24707,23.406494,10.509887,19.925398,8.560245,0.451599,7.9361653,2.59189,15.300189,29.100592,26.73233,25.547245,27.817469,24.38105,20.710922,20.549204,25.824127,-14.106899,-1.2396952,-5.712125,-8.76857,13.375846,6.6629043,-2.1116624,11.861044,28.581413,26.340887,26.4858,27.79268,23.455866,20.005724,18.404137,9.533543,-43.103725,-27.285667
4,-21.111914,-5.3365107,-7.834166,8.211105,13.906834,9.600562,20.267147,26.562546,35.514355,22.46815,28.975925,25.433767,23.530678,10.649039,19.99403,8.82382,0.76554066,8.032284,2.749179,15.442356,29.249847,26.871176,25.677313,27.825361,24.483114,20.891445,20.707438,25.968342,-13.662682,-1.040214,-5.4380436,-8.434152,13.41372,6.735802,-2.131781,11.980006,28.720469,26.378036,26.582829,28.036234,23.651083,20.131817,18.558119,9.66731,-43.056736,-27.361284
5,-21.168692,-5.2460895,-7.7903695,8.178536,14.029728,9.688181,20.38704,26.652706,35.087147,22.437,28.996275,25.337898,23.482056,10.457305,20.03194,8.741535,0.9807403,8.0446005,2.8066127,15.354821,29.243076,26.92331,25.668081,27.857706,24.535423,20.93742,20.71256,25.967653,-13.592547,-0.9884122,-5.499701,-8.553821,13.488684,6.737311,-2.0571995,12.008895,28.7529,26.232632,26.548204,27.843534,23.240103,19.902647,18.230324,9.616121,-43.130283,-27.319677
6,-21.255594,-5.390713,-7.9929333,8.164327,13.9363,9.608361,20.24966,26.516203,35.314705,22.341532,28.800669,25.270466,23.370766,10.433477,19.920578,8.7307,0.6810961,8.02126,2.629618,15.301294,29.122639,26.777983,25.56849,27.748602,24.402626,20.792109,20.574715,25.778198,-13.7270775,-1.0271684,-5.4565926,-8.639196,13.304915,6.598677,-2.174223,11.905096,28.633902,26.18277,26.50595,27.75508,23.314577,19.991476,18.394304,9.631686,-43.19397,-27.265306
7,-21.146933,-5.4311113,-7.732319,8.076245,13.917525,9.651019,20.361202,26.452114,35.05172,22.318682,28.745962,25.190445,23.397108,10.456711,19.954582,8.7087345,0.82473034,8.013177,2.5438612,15.405221,29.225842,26.727365,25.5758,27.957802,24.53284,20.767487,20.624777,25.891756,-14.007961,-1.3535893,-5.6032887,-8.725105,13.350867,6.6412077,-2.0008063,11.921435,28.67823,26.078451,26.508686,27.706423,23.272627,19.983992,18.370934,9.700397,-43.044388,-27.188213
8,-21.141901,-5.2266064,-7.8923626,8.166558,14.001099,9.711748,20.250633,26.436512,35.183895,22.471336,29.007845,25.34982,23.507267,10.5732975,19.939407,8.705543,0.7962983,8.122683,2.8041818,15.451178,29.239885,26.804235,25.65591,27.875286,24.549545,20.939545,20.703959,25.943745,-13.673343,-1.0804108,-5.5311055,-8.566023,13.422696,6.6681595,-2.1514225,11.961276,28.789677,26.275784,26.55676,27.85484,23.321596,20.008158,18.363457,9.728462,-43.19948,-27.25109
9,-21.561798,-5.478635,-8.087019,7.9891934,13.862809,9.558027,20.12143,26.482414,35.25881,22.22435,28.584846,25.315462,23.300762,10.424781,19.912418,8.685704,0.5567029,7.962351,2.5240989,15.247967,29.074965,26.718613,25.512888,27.686924,24.221619,20.829826,20.560694,25.803537,-13.924566,-1.2267461,-5.7170467,-8.787145,13.261611,6.4851146,-2.1848562,11.811764,28.544905,26.143862,26.443789,27.730068,23.404251,19.887163,18.468098,9.612118,-43.095238,-27.29904
