"time","CNA","EAS","ECA","ENA","ESAF","ESB","GIC","MED","NCA","NEAF","NEN","NES","NEU","NWN","NWS","NZ","SAH","SAM","SAS","SAU","SCA","SEA","SEAF","TIB","WCA","WCE","WNA","WSAF"
900,0.832771818662658,-2.0647675610682,-0.629866462528977,0.813951294597555,0.414015066750801,-0.619877357228488,0.132447168326057,-0.00436597676180208,-0.449298647678003,-1.84083320892878,-0.409499881764638,-3.44147173976915,0.0115353341578591,-0.084686615934327,1.63761883626102,1.38517157244441,-1.69215144589918,1.33555980597889,-1.30624772501174,0.0105641939592057,-0.68045575313032,-0.0535950775991678,-1.88105473256334,-1.89984972062978,-0.0330633932536808,0.276354901468084,0.289845029967972,-0.163711379900817
1000,0.91553204188191,-1.82080492392515,-0.630875171089897,0.828098863963511,0.505064347385333,-0.462187030414964,0.293574516426837,-0.128079930936629,0.531994054046606,-1.26633044042136,-0.264643711816831,-1.81059870860569,-0.0655859435925922,-0.200683274668687,2.06986062505131,0.903440602198056,-1.67098101379551,1.60111323530916,-2.12777593990015,0.188690884001336,-0.158718790861491,-0.37912717112924,-1.59104741045165,-2.13562623138275,-0.536795121054122,0.384143744755942,0.582078632346472,-0.489040416336443
1100,0.692179670732103,-1.73599827256287,-0.501490697961094,0.849986531069472,0.390124000361986,-0.353722148635765,-0.434194722308,-0.149842175844627,0.991172757077363,-1.33397318283305,-0.248333989343907,-1.9673339909285,-0.105796724010952,-0.144523095685422,1.83143711187401,0.658961733607837,-1.67098101379551,1.7140671282975,-2.12777593990015,-0.14584262070123,-0.391297807671981,0.0506509362695483,-1.40026011663048,-2.56242380434862,-0.794270907361553,0.414322597036136,0.44991827673115,-0.748111781841562
1200,0.727489567365341,-2.0067418717831,-1.31737497431239,0.890670086354582,0.541054507159187,-0.532439131431434,-0.371706559084226,0.0337234453390903,-0.556229256800811,-1.31129497529338,-0.241638506705426,-2.26419301063925,-0.145984560403032,-0.421802003464115,1.67200881426959,0.662885006750336,-1.61566822141212,1.3930208218498,-2.12777593990015,-0.278971038000525,-0.730500225971481,0.587409829061078,-2.03214011534609,-2.43618062066424,-0.698895282848723,0.355334964403801,0.415691520999821,-0.480422176802276
1300,0.759367436336231,-1.78061967919861,-0.844982119599966,0.969740284338503,0.32681279968428,0.0788013322583315,-0.0635806644936827,-0.122742131960619,-1.17900788394982,-1.3457623741494,-0.0809450626462015,-1.78529253996331,-0.133346851258341,0.0138907323373982,1.66834153909961,0.633396740903918,-1.61813737262689,1.42192992610921,-2.01130195542631,-0.359796748713354,-0.581190208436915,0.796446951002925,-2.42268623280667,-2.44680635363923,-0.814605636444053,0.458877338638898,0.682934303917786,-0.536586539150762
1400,0.746991303495323,-1.81646730020686,-0.591021061999828,1.00501912205542,0.140076400145714,0.282527143132363,0.455492135333325,-0.111609585754699,-0.0287504052468085,-1.36782366193965,0.048823432955973,-2.20802383616214,-0.152530055279092,0.156223004747604,1.63944519379081,0.621631306828327,-1.62672288352584,1.26084501085323,-1.88864511736584,-0.267122066015418,-0.609985937679458,0.497833947340859,-1.67515216793168,-2.09783176858183,-0.325082959765696,0.345749359627631,0.623281872212334,-0.151271319106418
1500,0.58978581957641,-2.01425238454165,-0.444271749666776,1.11721286400004,0.311654266899732,0.35395907835025,0.117588292877428,-0.109889159765522,0.0256572759879285,-1.30249420033655,0.17498143022628,-1.58288022187353,0.0688340893408149,0.276756589020915,1.75003797496436,0.0677699374600259,-1.64785803886575,1.41519025780942,-1.88864511736584,-0.15811971504889,-0.377313510523029,0.268308004448321,-0.826186331089094,-1.74633234417439,-0.445494339527293,0.279727574066638,0.712184341978837,-0.0411567311546571
1600,0.645975938368681,-1.99787683345293,-0.161832041405295,0.998095716028518,0.272606357898657,0.239265704964961,0.375791088753887,-0.0394124444654414,0.157774320245253,-1.4619255411348,0.141731344934858,-2.20922858679776,0.00207428361502473,0.279975842214811,1.59354911159523,-0.309537315220847,-1.61726392774568,1.19464513027848,-1.88864511736584,-0.146554640563178,-0.494662878053259,0.268665877610275,-1.17991562265418,-1.52840838466524,-0.431565505398237,0.222905272532628,0.719939002681122,-0.160285115482728
1700,0.771446583249312,-1.69902095952652,-0.147357261150358,0.901676889694367,0.311684245542549,0.653755075272661,0.67516409092797,-0.121147174106773,0.0205028831522387,-1.37181116857153,0.0829497178960717,-0.790005307617313,0.222171779844195,0.124462246375395,1.74344404358312,-0.503325118883514,-1.58837052307244,1.16765512521259,-1.73723859162783,-0.497869494559791,-0.234744076534439,0.683946916868871,-1.25677358266199,-1.43236849405958,-0.527981091836002,0.0448405536760122,0.729124684930414,-0.37615409987294
1800,0.922918755342386,-1.6963208170827,-0.164570071660122,0.833249995000869,0.118113403922729,0.890792052030437,0.753145524204631,-0.152825980370875,0.137851908101651,-1.36672396094077,0.131022839331554,-1.64937477499053,0.111643613820878,0.31872721622624,1.58803002439532,0.15311532158101,-1.58365283420021,1.13420921496889,-1.57708734678569,-0.539481241092823,-0.353336252639849,0.995274497888971,-0.878828214633933,-1.37488208155011,-0.653925014175724,-0.0996955365355254,0.4947266900051,-0.632086417010072
1900,1.16857321362343,-1.67736051629509,0.00207773409503541,0.915629450730343,0.142230823851786,0.910042106623702,1.49649932215895,-0.156862737415462,0.223959932744585,-1.27189303943609,0.0862775713382862,-0.532528925933193,-0.197778966798886,0.201024805632358,1.47911731585859,-0.166551663165325,-1.58729837715052,1.07168328621246,-1.57708734678569,-0.508785456471753,-0.0110528271013536,1.04257398877121,-0.921098607597628,-1.34698943331881,-0.554857390472767,-0.137310623781105,0.497347539441864,-0.716474358702571
2000,0.724072575122381,-1.83049883990956,0.202452545440125,0.988367406275805,0.25820080103204,1.05848055103337,0.817520524854771,-0.0224589752148474,-0.309585655733715,-1.12977896337494,-0.0201040870856091,0.0637172164557874,0.0687223463907641,-0.0760449545468023,1.68727434389618,-0.565253688140939,-1.51025962469464,0.677438382654099,-1.57708734678569,-0.6219417740921,-0.231002858436706,0.773872517767364,-0.672590645304026,-1.39268593987174,-0.774945235626518,-0.0126269391249399,0.200030293221349,-0.979269726408595
2100,0.731381521071575,-1.66314830563529,0.0552594870578443,0.92475311138946,0.0256284184739817,0.759968421924774,0.92208886189388,-0.025927119280278,-0.301384448132647,-1.09580799026688,-0.0523534884005707,-0.405881012645664,0.121604178028923,0.120702769309998,1.56540047971791,-0.524258967306896,-1.42795406527508,0.425219701171341,-1.1512879979051,-0.665345735750836,-0.550436504406634,0.696017951589401,-0.660297987767728,-1.70087174545748,-0.569571542626543,-0.0355655489347981,0.187847192347188,-0.832677740178659
2200,0.785420794441738,-1.65617047560976,-0.33522773863797,0.92049410378839,0.383363643646946,0.562260846069995,0.868911555141798,-0.0082811655758428,-0.3172487330496,-0.601626226520346,-0.150988012356582,-0.18773111207741,-0.0126985511250041,0.265358338740187,1.65310550400262,-0.696801492141547,-1.42859471903672,0.45860953467437,-1.6950935430329,-0.445858137640573,0.0228130720601107,0.863203787998401,-0.589363679580868,-1.77060425747634,-0.691995398949254,-0.151932756751982,0.142287845820789,-0.741456592625607
2300,0.731993857680734,-1.66173591770403,-0.00804989619836952,0.959089502569572,0.291075370383088,0.397700564432671,0.583291612607085,0.0300369958823084,0.023724801885984,-1.05073315201853,-0.112527770977404,-0.00499047902358463,0.0138460985264077,0.208297933744543,1.67266848249675,-0.0232114225686387,-1.42485619770233,0.327536390695403,-1.20561001884059,-0.408012186571057,-0.058146391225657,0.574203261043531,-0.46382601333257,-1.95654087196491,-0.116060942883588,-0.263605830357968,0.176125213872689,-0.406550092535416
2400,0.911548682047508,-1.37240550697097,0.0317031023837614,0.925259958327544,0.199554767848372,0.342995718323911,0.550878899080931,0.165893946144412,-0.187689790912619,-1.24228811821899,-0.263767525063761,-1.76559519363578,-0.0247296787045684,0.412425202130218,1.85711075100665,0.188230597529317,-1.39444963577806,0.211945285698177,-1.35680502542815,-0.33923589151489,-0.0252452826121546,0.395175102991455,-0.56660593918205,-2.07118131223354,-0.742833302353713,-0.167684392813501,0.0507444584374934,-0.455604900540185
2500,0.830921344929936,-1.44684340109532,-0.0924016180809992,0.890468976000685,0.0368799490461191,0.645255162102107,0.381838833082018,0.145260947822761,-0.0602808061917764,-1.14856210500799,-0.280189487458654,-1.70328298106426,-0.211526625689129,0.529880632844679,1.67394163942423,-0.254210718611389,-1.39878155048906,0.401769435155971,-1.41866250100316,-0.365439742498407,0.04014778516417,0.569132056871215,-0.93996344744862,-1.66239080920322,-0.5362816108426,-0.257413231132462,0.113966722213952,-0.746947975348776
2600,0.954493084234028,-1.31747335817085,-0.116243288488291,0.794249693628058,0.0435683969350503,0.686480223395506,0.557977512444671,-0.125413708018557,0.00812881564082653,-1.01485913912931,-0.0962278070152771,-1.03866433398223,-0.172259120652761,0.46414799889648,1.96376264482422,-0.528293569334814,-1.39332916314687,0.727365942989304,-1.35354477979428,-0.339918805503392,0.179348793567824,0.394468095040796,-0.931343663941902,-1.82951786529787,-0.286389596931568,-0.333429559169227,0.203833912781937,-0.47988034601617
2700,0.840363174932639,-1.40851470369878,-0.595941723330765,0.770564412976231,-0.433926120278217,0.344104725773389,-0.104351806687907,-0.102384655067337,-0.233749636277769,-1.16191497358082,0.162583195554364,-0.622605490671998,-0.0686275580695197,0.22463779202035,1.51375751195131,-0.399640824074306,-1.39332916314687,0.672699767722019,-1.16629634141139,-0.520274050536041,-0.0743869428664834,0.754668937146684,-0.71923785806102,-1.86937132294686,-0.446112732305571,-0.256214136746003,0.130465940082578,-0.372894335751706
2800,0.748264115555916,-1.33170264523948,-0.53920879858646,0.725067633479658,-0.524168919635267,0.241713003858724,0.0677875997723898,-0.372832944621667,-0.288853350338237,-0.606193715052435,0.310335100530676,0.00410539605329569,0.0586989109716018,0.182556107465638,1.6738976101305,-0.316024862368576,-1.39332916314687,0.323667375251823,-1.60295526611936,-0.750198544848377,0.0675119800671952,0.549895292810446,-0.610734844957339,-1.24633361780153,-0.675864503102652,-0.238302938614307,0.0901132600773893,-0.659229716933315
2900,0.730277994104356,-1.18425195973682,-0.596722149145203,0.705894194736477,-0.868712711932157,0.0694347026433253,0.126546013134872,-0.298547915129269,-0.328504864730782,-0.909878752262151,0.417850373186223,-1.66550205629008,-0.035328797178747,0.244366902553869,1.90907384693418,-0.244916312968955,-1.37859167802807,0.0778362533459502,-1.6044084009877,-0.785925684003658,-0.359888951951299,0.654029538034134,-0.317336877709806,-1.14663325893014,-0.478484624986691,-0.250901543984939,0.246354440286081,-0.472541153467794
3000,0.68368670348928,-1.28914125976123,-0.574510313091322,0.641918096953011,-0.922194362467324,-0.379060882391019,0.586354567669819,-0.12803429153834,-0.336345608286188,-0.658440626150415,0.219721485004676,-1.41227537533369,-0.0611289583456231,0.161815018154465,1.92014355429332,-0.581361803060468,-1.3474372236005,-0.0121899232372283,-1.9997226632828,-0.469265083972063,-0.15198001551476,0.496994711533583,-0.719392653478711,-0.974229142980359,-0.549994580745352,0.0412552356606628,0.38211988732234,-0.490869376491777
3100,0.761012227557417,-1.25643033064949,-0.157142314226953,0.661247000895437,-0.717340384273084,-0.433574545043236,0.228034556511774,-0.341782202336932,-0.411803416383728,-0.660071641838807,0.254719619571551,-0.592488748013887,-0.12988975901236,0.105428967428181,1.6587618175665,-1.24992017054864,-1.3474372236005,0.10384431235223,-1.23407899924354,-0.472508936985783,-0.133547251486544,0.313927121468769,-1.25224250100811,-0.848474297408234,-0.413023791783299,-0.0938259838651473,0.400702098207986,-0.496859239131473
3200,0.664981918724493,-1.17410687189633,-0.0898563231451824,0.531774167112519,-0.391803612175351,-0.455949265903857,0.662881331034741,-0.283164568158902,-0.124926219487187,-0.720410038807766,0.375877582436042,-1.04924576245185,0.104185117467919,0.192963460233192,1.56716607357552,-1.19284503020634,-0.904642905421216,0.197262940347674,-1.33534937787194,-0.41802956079878,0.253328677406281,0.0214701521905056,-0.758108287788804,-1.15421663616419,-0.112868036571499,-0.171514569156286,0.448182150873084,-0.354936718517874
3300,0.541534905289729,-1.07636963143545,-0.29416946568366,0.595332619249341,-0.26115478298098,-0.655469465134144,0.77787105054318,-0.219061267542351,0.0678351147523144,-1.06530760852663,0.385095832728539,-1.68050637383486,0.228770766604366,0.367592831886325,1.71465927832892,-1.11835571145074,-0.712418389878176,0.339452334814607,-1.40829767595325,-0.339305044444535,-0.208765446818417,0.171819805844777,-0.663922046818967,-1.16135593216149,0.0219519985932366,-0.120928901454408,0.280962164684449,-0.270487834487037
3400,0.390404738362737,-1.01728249144759,-0.0537185866413737,0.702190602433168,-0.113746737567601,-0.81495020692094,0.695819949655691,-0.191178441478966,-0.0818295232894997,-1.1006368473585,0.219018893903631,-0.688584459054891,0.433774018265943,0.362888108359855,1.2017670723816,-0.86678666545342,-0.630673566112286,0.504417417142388,-1.03253000721968,-0.305992564186071,0.12868909045684,0.299110487879878,-0.596006191994665,-1.20314911490926,-0.284974644128969,0.00427339890263618,0.0550248377586358,0.249788513068532
3500,0.420678854732509,-1.02430644570232,0.0978969663225962,0.681861163520519,0.0948733591487784,-0.903619912514436,0.60023305039646,0.0059086953219517,0.0741414908629431,-1.51418568537024,-0.0524788469629208,-1.19672351175207,0.304726261011394,0.218784952459165,0.552652397190697,-0.494323339722721,-0.607092082474689,0.194284700474541,-1.42855545022804,-0.703959993090787,-0.326683449657955,0.402715380851813,-1.32896320869393,-1.2955346665764,-0.461231513408721,0.0870047610761914,0.305381316537771,0.376010545103812
3600,0.297003549134977,-1.10320779435388,0.121166938378334,0.696254138137198,-0.299795512485902,-0.806126195266744,0.18204132009554,0.108876561596046,0.0994398951065821,-1.67371146249281,-0.0161866706130302,-1.40906686578266,0.22921957084617,0.165600036041776,0.39821518951022,-0.439227256396894,-0.607377575024026,0.158870975154864,-1.22299489523686,-0.423905989231036,-0.0921312531857689,0.529047569142071,-1.24597157352088,-1.13258112759158,-0.135212357818471,0.00616312175889904,0.276396356473672,-0.0184713212987353
3700,0.380321963620392,-1.17258069173881,-0.00121202425077748,0.762898294807012,-0.656010823032176,-0.765944044559276,0.351315062978832,-0.0220303358825445,0.204273929463905,-1.63966633011192,-0.187834934853832,-1.25341172110365,-0.0248145222071079,0.360904532738191,0.551384666495643,-1.03122263761686,-0.613190678578144,0.584358701676234,-0.897469274579119,-0.452629097204315,-0.0159277669146835,0.698721144630145,-1.17910625308201,-0.969156469749605,-0.196971337327599,-0.0946343272457856,0.293987620707397,-0.153768394083299
3800,0.367256097345447,-1.10840528810647,-0.150369357949274,0.540290341568118,-0.0402024730881281,-0.873941175985692,0.586105277882768,-0.120674356692802,-0.0667029756841381,-1.25447729733629,-0.0895115388461842,-1.70585601373697,-0.104058720859696,0.335624707890935,0.278240339722034,-0.770527347093333,-0.614171158568797,0.518074034220937,-0.693501000272244,-0.330933440260744,-0.0464543504782653,0.585175499599814,-0.830465448473473,-1.25619578866605,-0.303897037065667,-0.134582730004667,0.267343691083289,-0.231894875455031
3900,0.290439578126018,-0.968407346049522,-0.245159658814994,0.435301401186109,0.497684367969194,-0.432968468069604,0.425925271325181,-0.442203328962556,-0.500065164816741,-1.021340261084,0.127622917804833,-1.66272405815013,0.0331151425975855,0.399440310405283,0.656205175381499,-0.21687798115223,-0.592712674563378,0.0639894396080652,-1.39994561262681,-0.245379423363933,-0.225991724164404,0.732235312716204,-0.858309322824397,-0.922636671095763,-0.495228897488055,-0.138102209081991,0.246179673334692,-0.0569997155314131
4000,0.163254332064439,-1.19162408970753,0.0644275935844815,0.158416174662329,1.15034135136038,-0.252392829746569,0.548566817753275,-0.45575402270164,-0.149896955883488,-0.835556427028584,0.174502792989957,-2.46646485748233,0.120465627328369,0.359482126043089,0.342823352800861,0.055610660418418,-0.451538147189828,-0.0645233809416009,-2.37121804940887,-0.504855345029703,0.0110575306430342,0.893870984842677,-1.01074566738785,-0.873895869728064,-0.525025398616871,0.0715039720050167,0.185024554064861,0.320069162044106
4100,0.230802658294318,-1.04046158083748,0.0609341645514831,0.260417212751284,0.877073808384523,-0.357266617367489,-0.0393914961614413,-0.373408555236397,-0.0784915747741548,-0.830410004147175,0.0716983868672818,-1.30304060835704,-0.119759737073921,0.568290885160483,0.285650817239491,-0.187812733978769,-0.458547471120482,0.0987659263313729,-1.804255183623,-0.189541819777225,0.203216016722288,0.906317092738084,-0.972799995202087,-0.715057993439925,-0.471574143644099,-0.011628571749956,0.135055509469261,0.747921739646266
4200,0.0381437822025143,-0.821576894128073,-0.0340703271222892,0.422339894356343,0.445101028199957,-0.262044697643785,-0.0986666473735874,-0.112463830897554,0.279678184910984,-0.785078729351989,-0.0354216026065199,-0.882183468909312,-0.184523920878804,0.234209472647097,0.270390934921743,0.194414401594359,-0.475998776930413,0.151268883813594,-1.67162309753584,-0.0993573601051191,0.0683274611510717,0.471837804794236,-0.9562011543802,-0.902923888487178,0.115873438317849,-0.0724854708353839,0.23456574331049,0.447411997648321
4300,0.153800427306459,-0.748708354755147,-0.0754615985620036,0.392980489050379,0.0955839814465418,0.136438275465488,0.0397068675877816,0.0908207867305548,0.256950273276284,-0.42143074230198,-0.0182985488716085,-1.73827667405437,-0.193176289377509,0.290580208648192,0.216822477807453,0.189675540482172,-0.533412542663808,0.198675061170255,-1.48688523254847,-0.0451718719191838,-0.136100827504386,0.583219247035086,-0.842002487090382,-0.988861762031743,-0.059453314885618,-0.029210107294143,0.123059021412607,0.326161399836306
4400,0.0843003801947907,-0.920645495230427,0.0166890009282008,0.50724229299198,-0.066902317190239,0.333794057617994,-0.154438899363132,-0.00467808854105804,0.373104456456627,-0.386581591224381,-0.168765893688203,-2.06267175800376,0.0590283446170605,0.0396774790680194,0.533134095128896,0.191177258972983,-0.571230524080903,0.201539635055026,-1.36790968600847,0.0769279148579455,-0.0854368473455354,0.819349053028598,-0.637544992075797,-0.945353993415286,-0.155364219158396,-0.0213634341310733,0.210874448716296,0.107876375221087
4500,0.0618149920985536,-0.835936662491756,-0.062904250884618,0.315282802218918,-0.172758506768235,0.140819352610382,-0.122198951983737,0.105914048542176,-0.086685274208907,-0.522700586814924,0.112204943989954,-1.61987851147723,-0.0935334983856447,0.281440098718129,0.586785447925215,-0.101554512542749,-0.871943844615857,0.218287007584268,-1.45516199647817,0.304354402265985,-0.241452379284554,1.06442346328719,-0.198203326981338,-0.572559873894217,-0.20021824700796,-0.12832495661361,0.251192306064958,0.145251915025817
4600,-0.0524634282828142,-0.787638207474248,0.0491913856793232,0.296701997084551,0.00617678197657452,0.479082802050412,0.16419516800231,-0.0740483665433475,-0.0996820450986576,-0.603041560362037,0.374230416131382,-1.76078296850945,0.0172640342689486,0.287811222509239,0.303964672552839,-0.259504320684763,-0.931265613971407,0.0348217533228535,-1.42155779326439,0.294550801050018,-0.114363403237476,0.600598972647466,-0.363250155832848,-0.718805129922644,-0.462890111061096,-0.0786343101257685,0.315168013860817,0.642291970080545
4700,-0.064914113486397,-0.436545207331369,0.000247700412465583,0.360631662753242,0.493111132817913,0.878890460032745,0.257414236269437,-0.142743811930098,-0.222155715778552,-0.671623029075206,0.262916159612095,-1.50487432039623,0.0229153560406981,0.415787923381965,0.280345732331083,0.110787386931865,-0.76505773160032,-0.259882466478388,-1.3707731521248,0.083393140616172,0.329644175995036,0.185857769407909,-0.472841706107731,-0.666038404940456,-0.588543910719053,-0.0199735097279662,0.131309672417873,0.356189746878742
4800,-0.0587263975834707,-0.499000590527095,-0.106835282253618,0.258520704419717,0.300368516229954,0.989810230132235,0.311583743792507,-0.286306834804944,-0.122003465868853,-0.597783104243005,0.167408667628678,-0.380634485087875,0.0660916169450612,0.339041555489448,0.0061617031712177,0.266031002131343,-0.718664658110721,-0.524021611730456,-1.40847358726009,0.149543771118974,0.19543268699563,0.345275783816751,-0.280804907502276,-0.243214805734574,-0.345907835933303,-0.00872733776114121,0.162233547672983,0.0758789834034809
4900,-0.205788766376804,-0.292644714946791,0.111648185726478,0.167478154701314,0.0819149710240342,0.938288082700314,0.170456029609883,-0.0570684526286079,-0.350173719833391,-0.635266898916378,-0.258824131586636,-0.821996560096823,-0.0592354308749721,0.315033646034717,-0.0601784053097286,0.522653843921497,-0.740452598302771,-0.712593051488424,-1.60387708530159,0.222351923320406,0.418562757754804,0.444362355847502,0.0278499980889355,-0.0848723571177394,-0.294059574197684,-0.172708275565058,0.171952569656005,0.481013987720123
5000,-0.0858563510519165,-0.439960726653787,0.431255914253167,0.0937885242862654,-0.140036782538328,1.06652638240688,0.517609118600933,-0.0856802403550729,-0.223623250877608,-0.564769916370777,-0.522176643291678,0.211495340320441,-0.21604340878935,0.41341840080921,0.0680185234310843,0.658190784437324,-0.825183489282793,-0.864725279432019,-1.24455682339496,0.284472055912931,0.0240939891593638,0.174562606362671,0.168915434022632,-0.351837381796193,-0.163270581119327,-0.304804630246413,0.181349815677133,0.415287474966775
5100,-0.0315098561368898,-0.417617349742791,0.283410099189847,0.207430654479765,-0.0315535477422962,1.1275833513836,0.845669268469105,-0.271389601388816,-0.293533619987542,-0.492256649726833,-0.375307894796482,0.193354680175725,-0.292405837996038,0.463788646402863,-0.458445518563914,0.531868836256638,-0.774197281048299,-0.768725109944082,-1.35058020799152,0.297719636922324,0.00459512593641212,0.137312384709438,0.323693157342189,-0.359718302730186,-0.862817109102267,-0.440596349471782,0.0836995769236056,-0.322366681366436
5200,0.0869263761896648,-0.153771160448548,0.359491601557993,0.16116719306896,0.0904133901691128,1.03469634274912,0.609098044062777,-0.283806464615931,0.0510360894046802,-0.498856258277449,-0.402463274153446,0.336420546768004,-0.091653208114798,0.583092578211339,-0.212612300556342,0.729748590379338,-0.734157618616661,-0.589841602782368,-1.25935840555165,0.333217004082709,-0.0273074948039896,0.214493809796907,0.236140156244909,-0.0899255849471436,-0.700440795389838,-0.395014175026722,0.167101934589295,0.265246195012357
5300,0.0427535513190393,-0.0875803764560405,0.25623070495619,0.269902755984225,0.222953378461355,0.985106685791146,0.192583941692564,-0.117457688523193,0.0270277895980742,-0.48181247909259,-0.340276223862949,-0.229747109759926,0.0913148981999315,0.587894724663223,-0.153351718146678,0.202323998957596,-0.7053514325981,-0.608741755091203,-1.67316563015407,0.381622259851637,0.148801434680119,0.124169076826231,0.127165608813871,0.142334485659013,-0.435324265344984,-0.211152036807925,0.21039737480256,0.0172882603487006
5400,-0.0568541099718172,0.117504515950123,0.462803750016408,0.0739938495443469,0.0272020723933895,1.07474160799465,0.288641692093809,-0.0891954976494442,-0.193289645732101,-0.380275817973198,-0.441935317755124,0.542608979131679,-0.0515884556790416,0.388137427261618,0.0672819616684267,0.0424693912239704,-0.68451720707762,-0.703689659581667,-1.48133475902057,0.391466520806679,-0.116824284732036,0.486990954899722,0.0329418299870568,1.1536283370058,-0.322678272402682,-0.324916544307991,0.204909600934424,0.149531775544185
