,modelTS,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,TSid,Lat,Lon,Category,CategorySpecific,Interp,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka
0,"[nan, -1.1617284046910867, -1.3629549304354727, -2.144291032813645, -1.4030112797365715, -1.32295166648044, -0.8224700421044285, -1.8011205708082043, -1.665327836204125, -1.770998898666348, -1.2762810693238849, -1.2512124381679095, -1.0723295715682284, -0.797269542011483, -1.0819489499838109, -1.4872568416384533, -1.089413133755262, -1.2127187172276472, -1.310702676282397, -0.8311408357841379, -1.5326899571266952, -1.0263385809171057, -1.09784130942562, -1.1618862659745364, -1.1443359466600758, -1.3686362388710998, -0.9239410345860839, -0.580114476382089, -1.1184884318707395, -0.7825649501681305, -0.9890785143628691, -0.8469020011383637, -0.7218134091427105, -0.8700101908651673, -0.6925593586249134, -0.7095388756725788, -0.9430816595032836, -0.6120454182441811, -0.860370323368647, -0.9230426966698396, -0.9281134991172373, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,decreasing,-0.1976216811257714,-0.1976216811257714,WEB720c22d6,29.3,87.2,Other,Other (uncalibrated),P,,0.19683250380253603,-0.05957638400027432,0.4840350587635518,0.5450000740091836,,,,,,,
1,"[nan, -1.1617284046910867, -1.3629549304354727, -2.144291032813645, -1.4030112797365715, -1.32295166648044, -0.8224700421044285, -1.8011205708082043, -1.665327836204125, -1.770998898666348, -1.2762810693238849, -1.2512124381679095, -1.0723295715682284, -0.797269542011483, -1.0819489499838109, -1.4872568416384533, -1.089413133755262, -1.2127187172276472, -1.310702676282397, -0.8311408357841379, -1.5326899571266952, -1.0263385809171057, -1.09784130942562, -1.1618862659745364, -1.1443359466600758, -1.3686362388710998, -0.9239410345860839, -0.580114476382089, -1.1184884318707395, -0.7825649501681305, -0.9890785143628691, -0.8469020011383637, -0.7218134091427105, -0.8700101908651673, -0.6925593586249134, -0.7095388756725788, -0.9430816595032836, -0.6120454182441811, -0.860370323368647, -0.9230426966698396, -0.9281134991172373, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,decreasing,-0.1976216811257714,-0.1976216811257714,WEB820982f9,29.3,87.2,Other,Other (uncalibrated),P,,0.19683250380253603,-0.05957638400027432,0.4840350587635518,0.5450000740091836,,,,,,,
2,"[nan, -0.9784763419162682, -0.8130254881627658, -0.9875213805684133, -0.3858421214946067, -0.5071658130556661, -0.12838524245949764, -0.3415883634054498, -0.5048609511301676, -0.6218903845342296, -0.6944953819163548, -0.2476906068645335, -0.2994874922686319, -0.26065228675532676, 0.3807436930245696, -0.11895665736281674, 0.08993235007416028, 0.13656634043792454, 0.2142111738143767, -0.28311134207968447, 0.4028450815047064, -1.1623439824042368, 0.1731813191475411, -0.8117320995589746, -0.5903451725390938, 0.5154090475761598, -0.44383916529915757, 1.433287224310109, 0.6750479364027895, 0.11845827757330865, 0.5756308217032187, 0.9668230196028853, 0.38530795339532786, 1.4148882131480252, 1.3140621775671923, 0.1637180680413677, 1.364059570184432, 0.625619247965925, -0.5734556509449633, 0.29954823698489025, 0.3786672856049033, 0.500732924331166, -0.5626017800598468, 0.38052967489523937, 1.1577359067941198, 0.7115198492130923, 1.2657661732645966, 1.0326049501469736, 0.7773442978582318, 0.06498661141552374, 0.46335012222140415, 0.6078148147380222, 0.0725252968244265, 0.7246694684191031, 0.6609267212575463, 0.7794760276270224, 0.5543547572585, 1.9947518736395133, 2.0304483869173344, 2.3197012915465396, 2.4068068489827787, -0.7258427031531369, 0.505894505832043, 1.580999297193232, 1.8056676295591185, 1.6486288921394028, 1.5881907210946606, 0.8599723414250158, -0.6761931812540579, 0.1173364433486261, 0.298362550075722, 0.5876504473753489, 0.9084959645791095, 0.24665230745499284, 1.1134000750537123, 1.3324530928788716, 0.3171896812794945, -0.0802379084622892, 0.3630954607803579, 0.17031358750421804, -1.34084790984777, -1.103791445488615, -1.204092207229872, -0.7430985704026429, -0.6231879901082303, -1.1445114936357266, -1.8468800426655017, -1.071529318978803, -0.325331533604684, -0.6061981362781035, -1.1805789188074773, -0.6625842059985235, 0.7146746831191035, -0.21392741898295273, 0.5547211139552807, 0.9687026182014087, -0.5369163129033785, 0.33684053527913077, -0.28056249433999997, 0.314155709420853, -1.0886516021107406, 0.05705886636761163, -0.17715163231518463, 0.029393253936152604, -0.9533238071570429, -1.43536371376424, -0.4118619257599369, -0.7754047467514363, -1.10114234029523, -0.7748002034144104, -1.1615630809133513, -1.3650125054837674, 0.21893860998921694, 0.4723414481724693, 0.07295617403826953, 0.016580658575806026, -1.1193687153571061, nan, nan, nan, nan]",no trend,0.03925950794258581,0.0,increasing,0.2819220711801167,0.2819220711801167,decreasing,-0.3367093170626925,-0.3367093170626925,WEBc6ac156d,39.0176,73.5327,Other,Other (uncalibrated),P-E,,-0.09817023505201283,0.9991702283690485,1.1719559685675607,0.9749924324692454,1.059675269085746,3.003131995847121,0.894687696940064,-0.7445227629834279,-0.5842537719431353,-0.4923264552463986,-0.5652379340490092
3,"[nan, nan, nan, 0.5692665234214448, 1.1505186703090122, 2.054604415284988, 0.10202107482679043, -0.3946062804798639, 0.17240002627508702, 0.8439746857622726, 1.3803409114898186, 0.9382825493579776, -0.10363734923105887, 0.20146912366204608, 0.7254633615511881, 0.24970548013737004, 0.6125510668022074, 0.16619720631956464, 0.8519869383300952, 0.2679798667009947, 0.5937249372247015, 0.1403927811262956, 0.5761782221019444, -0.07282760931275611, 1.9776718438691605, 0.9921537646213976, -0.5235839872995438, 0.26896014720661987, 0.17535161897361135, -0.6716508581497476, -0.07189933655575753, 0.8595588692211185, -0.33835487438132916, -0.5265382260760297, -0.20723049112055972, -1.2806858939855514, -1.3654458500896298, -1.135860921576926, 0.5625916129611626, 0.05363303371991383, -1.3120890466860824, -0.21976131515259606, -1.1115291619379717, -0.815830497435499, -0.5549976527963161, 0.7870825791638508, -0.7275493982294496, -0.39292455092763673, -0.03373237947838435, -0.15112662969375878, -0.4807012186759988, -1.1040283652510243, 0.6159086457334074, -0.9217967660060272, -0.847700933201841, -0.4988796312766117, -0.5847434309865694, -1.401162499238854, -0.9517618826050384, -1.251153446891921, -1.2074821470342774, -1.5311063503097908, -2.225726560997208, -1.5579184862223185, -1.4526413421730875, -0.7595063678968679, -1.778439906381096, -1.4395912432189777, -0.039733112182100634, 0.6059222839172974, 1.1207864085710786, -0.21513890300709088, 0.26174785247985677, -0.7032530388227536, -1.0490834144580603, -1.1121099879709524, -1.366497630323619, 0.08264942409439925, -0.6454247927490536, -0.423294628702088, -0.08639455165783883, -0.45471744819831805, 0.58430139539751, -0.5411876288563922, -0.4789666072953362, 0.180200664121187, 0.750187670432297, 0.42412793117740416, -0.9031888305873454, 0.33266946445820456, 1.2531140500967108, -1.4075493129941394, 0.22136720087859035, 0.49498739608134273, 0.8669922028391754, -0.02027023930238275, 0.15693169812181315, 0.8304588770860076, 0.31927794993075803, -0.06382221931993619, 1.2695262970355616, 2.0020814840190835, 0.91625330664386, -0.3432743703614981, 1.215869000886096, 1.233084161644992, 1.8277306201153942, 1.1497225584191118, 1.0308060982166252, -0.3519944130276279, 1.0637897620275185, -0.9412826271847179, -2.1222744955888557, -2.3221276868115113, 1.5869127807326446, 0.847468120534303, nan, nan, nan, nan, nan]",no trend,0.00895538215824026,0.0,decreasing,-0.31458316566515754,-0.31458316566515754,increasing,0.32098644982904867,0.32098644982904867,WEB843e2ae7,-52.9035,-73.8019,Pollen,Pollen (uncalibrated),P,,0.6455259081286249,-0.14109006613649222,-0.8067143399169513,-2.046904050047276,-1.2155162220371927,-1.9422971503954711,0.3859714052098848,-0.8212095550190326,0.5182990467355171,0.5347112936743679,0.32897475866632475
4,"[nan, nan, nan, nan, nan, nan, nan, -0.3946062804798639, 0.17240002627508702, 0.8439746857622726, 1.3803409114898186, 0.9382825493579776, -0.10363734923105887, 0.20146912366204608, 0.7254633615511881, 0.24970548013737004, 0.6125510668022074, 0.16619720631956464, 0.8519869383300952, 0.2679798667009947, 0.5937249372247015, 0.1403927811262956, 0.5761782221019444, -0.07282760931275611, 1.9776718438691605, 0.9921537646213976, -0.5235839872995438, 0.26896014720661987, 0.17535161897361135, -0.6716508581497476, -0.07189933655575753, 0.8595588692211185, -0.33835487438132916, -0.5265382260760297, -0.20723049112055972, -1.2806858939855514, -1.3654458500896298, -1.135860921576926, 0.5625916129611626, 0.05363303371991383, -1.3120890466860824, -0.21976131515259606, -1.1115291619379717, -0.815830497435499, -0.5549976527963161, 0.7870825791638508, -0.7275493982294496, -0.39292455092763673, -0.03373237947838435, -0.15112662969375878, -0.4807012186759988, -1.1040283652510243, 0.6159086457334074, -0.9217967660060272, -0.847700933201841, -0.4988796312766117, -0.5847434309865694, -1.401162499238854, -0.9517618826050384, -1.251153446891921, -1.2074821470342774, -1.5311063503097908, -2.225726560997208, -1.5579184862223185, -1.4526413421730875, -0.7595063678968679, -1.778439906381096, -1.4395912432189777, -0.039733112182100634, 0.6059222839172974, 1.1207864085710786, -0.21513890300709088, 0.26174785247985677, -0.7032530388227536, -1.0490834144580603, -1.1121099879709524, -1.366497630323619, 0.08264942409439925, -0.6454247927490536, -0.423294628702088, -0.08639455165783883, -0.45471744819831805, 0.58430139539751, -0.5411876288563922, -0.4789666072953362, 0.180200664121187, 0.750187670432297, 0.42412793117740416, -0.9031888305873454, 0.33266946445820456, 1.2531140500967108, -1.4075493129941394, 0.22136720087859035, 0.49498739608134273, 0.8669922028391754, -0.02027023930238275, 0.15693169812181315, 0.8304588770860076, 0.31927794993075803, -0.06382221931993619, 1.2695262970355616, 2.0020814840190835, 0.91625330664386, -0.3432743703614981, 1.215869000886096, 1.233084161644992, 1.8277306201153942, 1.1497225584191118, 1.0308060982166252, -0.3519944130276279, 1.0637897620275185, -0.9412826271847179, -2.1222744955888557, -2.3221276868115113, 1.5869127807326446, 0.847468120534303, 1.271330222945066, nan, nan, nan, nan]",no trend,-0.018079616905583046,0.0,decreasing,-0.3229776597435997,-0.3229776597435997,increasing,0.30672009482872276,0.30672009482872276,WEBc7a2aaa7,-52.9035,-73.8019,Other,Other (uncalibrated),P,,0.87981357572799,0.09319760146287293,-0.5724266723175861,-1.812616382447911,-0.9812285544378274,-1.7080094827961059,0.62025907280925,-0.5869218874196674,0.7525867143348822,0.768998961273733,0.5632624262656899
5,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, -0.00537724429216446, 1.0262220684869365, 1.3298351978019212, 0.5857903031235899, 1.2399112568517494, 1.5364697769325208, -0.10401553151439556, 0.8789307559340832, 0.706071998641742, 1.830576179164278, -0.13429134954146307, 0.39831954756791965, 0.2661932514699159, -1.1539231501047154, 0.9258190131286955, 1.1410756831457072, 0.5739175805070151, -0.002892736736071115, -0.0018796882492553436, 1.5778949838494956, 0.4449863590787557, 0.17592543092425797, -0.6854482817196096, 0.9768349356093935, 0.6306072660766809, -0.055515487151706316, -0.41414537980802624, -0.607862034715422, 0.2824560783504625, 1.068095899462989, 0.275067294148546, 0.8101050852642642, -0.25887256369809264, -0.5439996237174959, -0.05899637744141677, 0.16457650342172891, 1.9771469742889194, 0.20278149372186857, 0.3346854478343282, 0.4655609070411514, 0.30420984095810427, -0.36011816091828774, 0.21089734699945795, -0.0713738771954142, 0.18184132288402208, 0.07054697259757199, 0.3004208594470996, 0.4700412102014313, 0.3463154410124239, -0.7228726022783963, -0.16381315484273148, 0.19302494413185087, 0.3227872010912329, 1.0073532828857124, -0.6839229353500667, -1.002332059577337, -0.595303017929044, 0.005344690549485071, -0.517990588840435, -0.6016549220265462, -0.6253865041556838, 0.9274234296933886, 0.5539402971051987, 0.6122141300802619, -0.26875965486353853, 0.8866589973694529, -0.8528542165839338, -0.3275032819084994, -1.0641935337477348, 0.05371636356996839, -0.2062725393095477, 0.3958498631141823, 0.3870584530890052, 1.2297091133395934, -0.05362820320839798, 1.4125076525120366, 1.0734460566655226, 1.3631819777273702, 0.2823565342570326, 0.6683376304669354, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",no trend,0.05656408466947778,0.0,,,,increasing,0.143507744482181,0.143507744482181,WEB1392075b,-3.43,29.62,Pollen,Pollen (calibrated),P,,0.5157996563895505,-0.11210286452946638,-0.3344969811731281,0.29968267316687813,-0.8705405730156738,-0.31739746796553514,0.4170010175960026,-0.11457254898320374,,,
6,"[-2.019059668949218, -2.8042459857393136, -2.5742329496825844, -2.6132002759346715, -2.4181001055169364, -1.2473407159025336, -1.1994554319037847, -1.112602793027501, -1.070733272486061, -1.3017146219596658, -0.8202559888655507, -1.438807028692397, -1.3488678546442814, -1.3319465898481269, -0.8271775582860206, -0.7161719248947448, -0.7629647306564837, -0.8152345919690892, -0.48764676727563666, -1.261571378878522, -1.2380139605620541, -1.2751410673814767, -1.2191770014949697, -1.0645344068735103, -1.2702963960097633, -1.2006865591708709, -0.8061052084276111, -0.055292154688451244, -0.5074122709583337, -0.550001583506114, -0.6755002407435967, -0.5537597703220186, -0.5376418001824865, -0.2382889884815579, -0.4538149310930757, -0.2042871073159027, -0.40154701523063047, -0.354273571775656, -0.3191738784779761, -0.010068662016003089, -0.4417796232676748, -0.04279453154386342, -0.7700491716242299, -0.4332545449135658, -0.7923860098894955, -0.15745960838949638, -0.2336867948081955, -0.49941927546081316, -0.1571497031732724, -0.2562547684463507, -0.2345246915319101, -0.8346806371748715, -0.1011007116845587, -0.1059988822470182, -0.21055608046032787, -0.515917456642617, -0.6634103289047939, -0.692418382826616, -0.19061319662133705, 0.3970347252221008, 0.06767437143892895, -0.3457576299772233, -0.22651810389280722, 0.2913575087012967, 0.19744895193775328, 0.2800014420378905, 0.3732479013836859, 0.5867751563619843, 0.44136914571299396, 0.8322607580487977, 1.0791472449037667, 0.8229044785120142, 1.267388340194855, 0.20750687481350663, 0.6420393054729275, 0.6599126157599894, 0.5904522028216609, 0.41200396430439207, 1.016535805063725, 1.1368930407026259, 1.0518617002235602, 0.8666852425268468, 1.02570796505663, 1.2717676576807286, 1.1426493936272681, 1.1443725482225595, 1.052827768174943, 1.155308935748081, 0.9142667837846288, 1.151348537121509, 0.6880525754908561, 1.1785948504119887, 1.1987157998765305, 0.7977566694711349, 1.3248266311941368, 1.186623911651587, 1.0111819058713825, 0.19069991756818, 1.3595583702616374, 1.5495582657448603, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",decreasing,-0.31065425028833643,-0.31065425028833643,decreasing,-0.27233192523570965,-0.27233192523570965,decreasing,-0.2965201718442991,-0.2965201718442991,GHab77d673,39.011,103.34,Pollen,Pollen (uncalibrated),P-E,-0.27533768622487087,0.9234659938587966,0.5057080221622932,1.0682217419807505,1.3019423594566726,1.5091972911924372,1.8113963541632763,2.822869227628114,2.7955836829479077,2.4317745582152033,,
7,"[nan, -2.8042459857393136, -2.5742329496825844, -2.6132002759346715, -2.4181001055169364, -1.2473407159025336, -1.1994554319037847, -1.112602793027501, -1.070733272486061, -1.3017146219596658, -0.8202559888655507, -1.438807028692397, -1.3488678546442814, -1.3319465898481269, -0.8271775582860206, -0.7161719248947448, -0.7629647306564837, -0.8152345919690892, -0.48764676727563666, -1.261571378878522, -1.2380139605620541, -1.2751410673814767, -1.2191770014949697, -1.0645344068735103, -1.2702963960097633, -1.2006865591708709, -0.8061052084276111, -0.055292154688451244, -0.5074122709583337, -0.550001583506114, -0.6755002407435967, -0.5537597703220186, -0.5376418001824865, -0.2382889884815579, -0.4538149310930757, -0.2042871073159027, -0.40154701523063047, -0.354273571775656, -0.3191738784779761, -0.010068662016003089, -0.4417796232676748, -0.04279453154386342, -0.7700491716242299, -0.4332545449135658, -0.7923860098894955, -0.15745960838949638, -0.2336867948081955, -0.49941927546081316, -0.1571497031732724, -0.2562547684463507, -0.2345246915319101, -0.8346806371748715, -0.1011007116845587, -0.1059988822470182, -0.21055608046032787, -0.515917456642617, -0.6634103289047939, -0.692418382826616, -0.19061319662133705, 0.3970347252221008, 0.06767437143892895, -0.3457576299772233, -0.22651810389280722, 0.2913575087012967, 0.19744895193775328, 0.2800014420378905, 0.3732479013836859, 0.5867751563619843, 0.44136914571299396, 0.8322607580487977, 1.0791472449037667, 0.8229044785120142, 1.267388340194855, 0.20750687481350663, 0.6420393054729275, 0.6599126157599894, 0.5904522028216609, 0.41200396430439207, 1.016535805063725, 1.1368930407026259, 1.0518617002235602, 0.8666852425268468, 1.02570796505663, 1.2717676576807286, 1.1426493936272681, 1.1443725482225595, 1.052827768174943, 1.155308935748081, 0.9142667837846288, 1.151348537121509, 0.6880525754908561, 1.1785948504119887, 1.1987157998765305, 0.7977566694711349, 1.3248266311941368, 1.186623911651587, 1.0111819058713825, 0.19069991756818, 1.3595583702616374, 1.5495582657448603, 1.8231969361718638, 1.5106150362089088, 1.6674286429066678, 1.3925728487477895, 0.8606632124407667, 1.4699034010459162, 1.4271960739013352, 1.2137298516298825, 0.34823770764401846, 1.0919579924865679, 1.4015113796007124, 0.5768947707206682, 1.0910612076701427, 0.7515062990944041, 0.594163383162767, -0.017485458648836844, nan, nan, nan, nan, nan]",decreasing,-0.27101135530904225,-0.27101135530904225,decreasing,-0.1423101227878945,-0.1423101227878945,decreasing,-0.29070623568269294,-0.29070623568269294,GHb76a109a,39.011,103.34,Pollen,Pollen (uncalibrated),P-E,,0.8959322252363093,0.4781742535398059,1.0406879733582635,1.2744085908341853,1.48166352256995,1.783862585540789,2.795335459005627,2.7680499143254202,2.4042407895927163,3.539385150273724,3.1176995937025724
8,"[1.0059181409489646, 0.6996105518364855, 0.7525502856929953, 0.10049818333037416, 0.4610232045301789, 1.072938546013732, 2.2225176923957246, 0.04763714391882804, 2.8372965810405004, 0.8972087193987601, 1.4537470746242762, 0.9663167998032028, 2.147074062580994, 1.5464525325037584, 0.4578942897343194, 2.223496156620781, 2.057295536709399, 1.7467956461925187, 2.14586009903842, 1.8328871490288212, 1.6607825685464173, 0.6413641479049255, 1.626468878039773, 1.1280485946163983, 1.9937232811451435, 1.122964389652932, 0.868818853638486, 1.0862206862848045, 0.21881876837293582, 0.9527287481978602, 1.3356637674975993, 1.7610104394556851, 1.1752132537101165, -0.4596211161383515, 0.5670612784680438, -0.14217367530357217, 1.5349141429643836, 0.4437953177348821, 0.27198741807838733, -0.7261919668823569, 0.35637012779436894, -0.13435203680074814, 0.4311513415913068, 0.5212764021355426, 0.8013931187104347, -0.0027045696885645188, -0.1905215763506087, -0.7380326688437457, -0.5020916104432731, -0.871418816354972, -0.4034534537871926, -1.6431074883117627, 0.2794916241769283, -0.8116473079364438, -0.658289935447374, -0.012253128604222585, -1.4150578812442116, -1.172896176955593, -1.501706676971016, -1.1401724737492205, -0.31387428262538775, -0.19041768193519493, -1.645908951392287, -0.21170811872948336, -0.4674745646264471, 0.21853118153184772, -0.22492585022732703, -0.8794810093386877, -0.31343952340609266, -0.7576669575124121, 0.26908301624724157, 0.28231426357573686, -0.015153025158484485, -0.576020951469416, -0.3447654644592392, -0.3282220877416064, -1.220841333553918, -0.9976431588108327, -0.7394738985757959, -0.5788863075675682, -0.19802822091130096, -0.1468355105591742, -0.9469565412286626, -0.6662837983983507, -0.5732490798666046, 0.062512692163362, -0.98915559260133, -0.7155189659444287, -0.7302283195305792, -0.9421047334644567, -0.853789292468582, -1.2311670527320466, -0.9407580311159147, -0.208375340154628, -1.6657444568001645, -0.8347084019771532, -1.4278554274108604, -1.073959545705955, -0.4278953317617599, -0.7286973786621943, -0.3958514664940606, -0.7175617335715311, -0.14412145667637263, -0.17097478410304048, 0.13791140194047674, -0.6433442634024529, -1.1455179847719523, -1.3939126713676562, -0.5247347566219487, -0.5573292744267663, -1.3921488137520877, 0.1841607996244145, -1.004319979152753, -0.11716863771851896, 0.3238649987786374, -0.911527127244829, -0.5251683895220227, 0.19183553879611592, -0.5215896979172552, -0.6145701824719664, -0.7117514698658048]",increasing,0.19852295322110797,0.19852295322110797,no trend,0.025467371631851043,0.0,increasing,0.42101411162458297,0.42101411162458297,PYTVTSXN49E,-28.53,28.87,Pollen,Pollen (calibrated),P,-0.04416787029929181,0.4036610633760198,0.6106965572981609,0.2855777562493429,-0.6937158834538875,-1.453539465035449,-1.3639602938736441,-0.7810029950010149,-1.2481142321595573,-1.9038753037168386,-1.445937477742317,-2.442234825000344
9,"[nan, -0.7484905148336956, -0.4101494919129899, -1.8321953242099147, -0.5139073085984188, -1.8029878834657576, -0.5172924087903509, -0.7236266440228926, -1.7496857918954476, -1.3553467267749824, -1.1270301404346856, -1.0429361031948583, -1.8851533147021304, -0.7202782067036314, -0.1334128550444492, -1.3517941399355087, -1.0050973573026807, -1.0454799182713308, -0.5200974687202624, -0.9472092726209002, -0.4291455833694548, -1.5958246541094556, 0.5581997322956075, -0.21518648611671598, -0.12874572738094658, 0.145007608778751, -0.5742734112814679, -0.38756871463588566, -0.6109834869617184, -0.5843446708883876, -0.29544459589223443, -0.012499103677064163, -0.7550964851575572, -0.0526511122544439, 0.442779521179239, -0.5221310675730221, -0.5692505627086892, -0.9014967283553253, -1.844356472610204, -0.5899218046679323, -0.4005455837448736, -0.12388700381695421, -1.7589058818461074, 0.1594900912989675, 0.25137278290561255, 0.5517194829813107, 0.5949588240927971, 0.3441979647972393, -0.0655980437136648, -0.5302348405560288, -0.11136470686148464, -0.7050450107204501, -0.7704584155637463, 0.6296760958072622, -0.0994111746713739, 0.8255165379533557, 1.5446599409270454, 1.511959327584858, 2.055684376134503, 1.2356113237809483, 1.8560336565281388, 0.19284427102397214, 1.2204437848046976, 1.1935041370798836, 1.5239844619022884, 0.9533628638598742, 1.1472348038870117, 1.1674203765888664, 1.0000372219970923, -0.06898596277975957, 0.34566020178525286, 0.6700212410362276, 1.086803849589654, 0.30503348429350363, 2.1212454537996948, 0.5015809385987486, 0.7861568956441337, 1.9189879759328796, 1.4220337322591947, 1.1168935629301264, -0.7760339443942328, -0.5099277411114813, -0.9139689158831084, -0.5916405125154583, -1.1640220334972151, -0.4362166679304047, -0.5883282828469518, 0.8829002717707094, 0.5102823304130947, -0.047398691768369396, 0.6276488525527734, 0.5072383840291695, 1.4918008678224275, 0.1859717507605121, 1.669433116212958, 1.9048923717329906, 1.042012096697793, 0.6917182905632039, 1.1890685072685465, 0.7994611412893348, -0.09850069777027463, 0.6162078126959512, 1.4259066027327378, 1.2556967476615668, -0.3802037298579911, -1.4387880925126844, 0.32421872434631643, 0.7282922548909584, 0.28961480288861385, -0.6503998219078586, -0.4925058478893353, -0.7035541239327027, -0.03916954016493029, 1.362374309073131, 0.41225533353824445, 0.11445079106435808, 0.7615017966068313, -0.4482618748107241, -0.9462470735614829, nan, nan]",decreasing,-0.13154770253648596,-0.13154770253648596,increasing,0.16708983373918343,0.16708983373918343,decreasing,-0.3401349875702451,-0.3401349875702451,WEB8d973712,33.7,79.17,Leaf Wax (dD),Leaf Wax (dD),P,,-0.048958916940772035,0.6489256401244587,0.7826266276016791,0.67752563974904,0.9667065166324289,2.934104880022052,1.4237314252791664,0.3020372790996808,1.705720076046687,0.979570525723639,0.5855653756045782
