,modelTS,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,TSid,Lat,Lon,Category,CategorySpecific,Interp,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka
0,"[nan, -1.4944739145978496, -1.764777832058358, -1.9906934232768818, -1.5893003529934275, -1.6056174897117692, -1.3521371010823566, -1.657819052252288, -1.5545820949617997, -1.6039118591411587, -1.3362995811950038, -1.5151037109082297, -1.3680036790730705, -1.1426204534393634, -1.3983404830367985, -1.5679846773693318, -1.363866411681003, -1.2424562752276367, -1.3292453195420992, -1.1745015650963915, -1.462610446651988, -1.2758156081545666, -1.1970364425655093, -1.150473882890524, -1.1345745013662518, -1.2859403842518737, -0.8872500119727195, -0.779989353342046, -1.1406976838248448, -0.8722822043372931, -0.9792880493673446, -0.8011274517978122, -0.689660100375323, -0.7494837966034271, -0.6278762245264782, -0.7582642583093706, -0.838999306955595, -0.49601881721544894, -0.685638648680048, -0.7791175563213519, -0.6993268510591192, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,decreasing,-0.2880468787962935,-0.2880468787962935,WEB720c22d6,29.3,87.2,Other,Other (uncalibrated),P,,0.25866168893208563,0.1323508234751014,0.6156732207597448,0.8956344190679703,,,,,,,
1,"[nan, -1.4944739145978496, -1.764777832058358, -1.9906934232768818, -1.5893003529934275, -1.6056174897117692, -1.3521371010823566, -1.657819052252288, -1.5545820949617997, -1.6039118591411587, -1.3362995811950038, -1.5151037109082297, -1.3680036790730705, -1.1426204534393634, -1.3983404830367985, -1.5679846773693318, -1.363866411681003, -1.2424562752276367, -1.3292453195420992, -1.1745015650963915, -1.462610446651988, -1.2758156081545666, -1.1970364425655093, -1.150473882890524, -1.1345745013662518, -1.2859403842518737, -0.8872500119727195, -0.779989353342046, -1.1406976838248448, -0.8722822043372931, -0.9792880493673446, -0.8011274517978122, -0.689660100375323, -0.7494837966034271, -0.6278762245264782, -0.7582642583093706, -0.838999306955595, -0.49601881721544894, -0.685638648680048, -0.7791175563213519, -0.6993268510591192, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,decreasing,-0.2880468787962935,-0.2880468787962935,WEB820982f9,29.3,87.2,Other,Other (uncalibrated),P,,0.25866168893208563,0.1323508234751014,0.6156732207597448,0.8956344190679703,,,,,,,
2,"[nan, -0.9784763419162682, -0.8130254881627658, -0.9875213805684133, -0.3858421214946067, -0.5071658130556661, -0.12838524245949764, -0.3415883634054498, -0.5048609511301676, -0.6218903845342296, -0.6944953819163548, -0.2476906068645335, -0.2994874922686319, -0.26065228675532676, 0.3807436930245696, -0.11895665736281674, 0.08993235007416028, 0.13656634043792454, 0.2142111738143767, -0.28311134207968447, 0.4028450815047064, -1.1623439824042368, 0.1731813191475411, -0.8117320995589746, -0.5903451725390938, 0.5154090475761598, -0.44383916529915757, 1.433287224310109, 0.6750479364027895, 0.11845827757330865, 0.5756308217032187, 0.9668230196028853, 0.38530795339532786, 1.4148882131480252, 1.3140621775671923, 0.1637180680413677, 1.364059570184432, 0.625619247965925, -0.5734556509449633, 0.29954823698489025, 0.3786672856049033, 0.500732924331166, -0.5626017800598468, 0.38052967489523937, 1.1577359067941198, 0.7115198492130923, 1.2657661732645966, 1.0326049501469736, 0.7773442978582318, 0.06498661141552374, 0.46335012222140415, 0.6078148147380222, 0.0725252968244265, 0.7246694684191031, 0.6609267212575463, 0.7794760276270224, 0.5543547572585, 1.9947518736395133, 2.0304483869173344, 2.3197012915465396, 2.4068068489827787, -0.7258427031531369, 0.505894505832043, 1.580999297193232, 1.8056676295591185, 1.6486288921394028, 1.5881907210946606, 0.8599723414250158, -0.6761931812540579, 0.1173364433486261, 0.298362550075722, 0.5876504473753489, 0.9084959645791095, 0.24665230745499284, 1.1134000750537123, 1.3324530928788716, 0.3171896812794945, -0.0802379084622892, 0.3630954607803579, 0.17031358750421804, -1.34084790984777, -1.103791445488615, -1.204092207229872, -0.7430985704026429, -0.6231879901082303, -1.1445114936357266, -1.8468800426655017, -1.071529318978803, -0.325331533604684, -0.6061981362781035, -1.1805789188074773, -0.6625842059985235, 0.7146746831191035, -0.21392741898295273, 0.5547211139552807, 0.9687026182014087, -0.5369163129033785, 0.33684053527913077, -0.28056249433999997, 0.314155709420853, -1.0886516021107406, 0.05705886636761163, -0.17715163231518463, 0.029393253936152604, -0.9533238071570429, -1.43536371376424, -0.4118619257599369, -0.7754047467514363, -1.10114234029523, -0.7748002034144104, -1.1615630809133513, -1.3650125054837674, 0.21893860998921694, 0.4723414481724693, 0.07295617403826953, 0.016580658575806026, -1.1193687153571061, nan, nan, nan, nan]",no trend,0.03925950794258581,0.0,increasing,0.2819220711801167,0.2819220711801167,decreasing,-0.3367093170626925,-0.3367093170626925,WEBc6ac156d,39.0176,73.5327,Other,Other (uncalibrated),P-E,,-0.09817023505201283,0.9991702283690485,1.1719559685675607,0.9749924324692454,1.059675269085746,3.003131995847121,0.894687696940064,-0.7445227629834279,-0.5842537719431353,-0.4923264552463986,-0.5652379340490092
3,"[nan, nan, nan, 0.8882781555901332, 1.182266169006511, 2.0301026469799837, 0.05295202295872504, -0.11283921139236226, 0.43760592915235236, 1.0730549930040696, 1.6307593141927041, 0.9556693377894643, 0.6036139952264292, 0.7021656018450031, 0.806102456703387, 0.7643697332535786, 1.2498693302751873, 0.9244505735200957, 1.4142706743521836, 0.7704949567509972, 1.2138281641048811, 0.16809187319362873, 0.617994142086069, 0.08203909517600728, 1.8283680304499117, 1.323430363928171, -0.16178706246007302, 0.6646620104028439, 0.6692710168427564, 0.47633518211772746, 0.720163331665888, 1.2005938373476421, 0.6264381031495685, 0.7555812213641695, 0.6186299879359252, -0.22561336355845787, -0.3155038822213547, -0.042330797920973474, 1.3946860974398585, 0.9090993679427558, -0.38075492558467744, 0.8587455318377771, -0.047287717193086165, 0.37779622855925843, 0.2168801542936343, 1.3042636867174624, 0.4850630658853842, 0.4512615181745394, 0.7791933965024638, 0.6967897521084045, 0.1615414745801979, -0.32914356413053114, 1.4600286794831505, -0.11958959083764584, 0.007129220668734884, -0.7163872180290437, -0.9058676481787041, -0.9089604026133623, -0.21878228837581762, -0.6345960881940979, -1.1411173434571953, -1.0228937199338546, -1.4785646034247237, -0.3517689589164824, -0.33857900291465215, -0.10220591338610285, -1.1301217765622789, -0.9454468658799261, 0.24505573607650083, 0.5354018041862375, 0.8771932599860124, -0.1631334839886954, 0.24785053662200587, -0.6114202448152114, -0.5459850175017565, -0.5714314793897539, -0.9645647288586784, 0.07115244352730192, -0.5785125008726361, -0.44664896124048464, -0.8244693326165293, -1.260898179447996, -0.15988646398103093, -0.8379221065977446, -0.6617095086867091, -0.17159066391762848, 0.26770736765704206, -0.11617446026653878, -0.8923529276073721, -0.1603471439343187, 0.7265313011503297, -1.3840324161123911, -0.5022457516211719, 0.24734036436760257, 0.5403758977222344, -0.029580454678354507, -0.3094923130137734, 0.1381014477465254, -0.7150129718977731, -0.7110180424298834, 0.05281528613049811, 0.6461235794225947, -0.5283288190911856, -1.2317787771507742, -0.1525443941910344, 0.13832999195779444, 0.10833098270773206, -0.08420337722894491, -0.8073639425749958, -1.4446612257351632, -1.0683788039607371, -2.740228335570779, -3.5469241261333666, -2.843871023231038, 0.6270578752712195, 0.19338758127628514, nan, nan, nan, nan, nan]",increasing,0.17386611005236344,0.17386611005236344,no trend,0.0799393242196638,0.0,increasing,0.22977119255005923,0.22977119255005923,WEB843e2ae7,-52.9035,-73.8019,Pollen,Pollen (uncalibrated),P,,0.7329868117561896,0.3160556616683666,-0.17760917077062655,-1.278527428021192,-0.7362310278563167,-2.03888984589371,-0.020579242450502133,-1.722241835053044,-0.1712412012861848,-0.8449572163060164,-1.9661513063972516
4,"[nan, nan, nan, nan, nan, nan, nan, -0.11283921139236226, 0.43760592915235236, 1.0730549930040696, 1.6307593141927041, 0.9556693377894643, 0.6036139952264292, 0.7021656018450031, 0.806102456703387, 0.7643697332535786, 1.2498693302751873, 0.9244505735200957, 1.4142706743521836, 0.7704949567509972, 1.2138281641048811, 0.16809187319362873, 0.617994142086069, 0.08203909517600728, 1.8283680304499117, 1.323430363928171, -0.16178706246007302, 0.6646620104028439, 0.6692710168427564, 0.47633518211772746, 0.720163331665888, 1.2005938373476421, 0.6264381031495685, 0.7555812213641695, 0.6186299879359252, -0.22561336355845787, -0.3155038822213547, -0.042330797920973474, 1.3946860974398585, 0.9090993679427558, -0.38075492558467744, 0.8587455318377771, -0.047287717193086165, 0.37779622855925843, 0.2168801542936343, 1.3042636867174624, 0.4850630658853842, 0.4512615181745394, 0.7791933965024638, 0.6967897521084045, 0.1615414745801979, -0.32914356413053114, 1.4600286794831505, -0.11958959083764584, 0.007129220668734884, -0.7163872180290437, -0.9058676481787041, -0.9089604026133623, -0.21878228837581762, -0.6345960881940979, -1.1411173434571953, -1.0228937199338546, -1.4785646034247237, -0.3517689589164824, -0.33857900291465215, -0.10220591338610285, -1.1301217765622789, -0.9454468658799261, 0.24505573607650083, 0.5354018041862375, 0.8771932599860124, -0.1631334839886954, 0.24785053662200587, -0.6114202448152114, -0.5459850175017565, -0.5714314793897539, -0.9645647288586784, 0.07115244352730192, -0.5785125008726361, -0.44664896124048464, -0.8244693326165293, -1.260898179447996, -0.15988646398103093, -0.8379221065977446, -0.6617095086867091, -0.17159066391762848, 0.26770736765704206, -0.11617446026653878, -0.8923529276073721, -0.1603471439343187, 0.7265313011503297, -1.3840324161123911, -0.5022457516211719, 0.24734036436760257, 0.5403758977222344, -0.029580454678354507, -0.3094923130137734, 0.1381014477465254, -0.7150129718977731, -0.7110180424298834, 0.05281528613049811, 0.6461235794225947, -0.5283288190911856, -1.2317787771507742, -0.1525443941910344, 0.13832999195779444, 0.10833098270773206, -0.08420337722894491, -0.8073639425749958, -1.4446612257351632, -1.0683788039607371, -2.740228335570779, -3.5469241261333666, -2.843871023231038, 0.6270578752712195, 0.19338758127628514, -0.12178736485588137, nan, nan, nan, nan]",increasing,0.16822845993371857,0.16822845993371857,no trend,0.06896807764831923,0.0,increasing,0.2369238664149667,0.2369238664149667,WEBc7a2aaa7,-52.9035,-73.8019,Other,Other (uncalibrated),P,,0.8736140579535132,0.4566829078656902,-0.03698192457330296,-1.1379001818238683,-0.595603781658993,-1.8982625996963862,0.12004800374682145,-1.5816145888557203,-0.030613955088861222,-0.7043299701086928,-1.825524060199928
5,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.2953097627592654, 1.01257709690805, 1.1682343220024436, 0.5856823712922361, 1.3099171495981827, 1.4607798011382185, 0.20823862411556915, 1.0458089933688428, 0.8914766670700839, 1.7297452562528015, 0.23468810501764653, 0.5667288691575338, 0.5337155338884034, -0.3281168837525017, 1.023759212892159, 1.438463735362116, 0.6996676339366571, 0.21690361947507242, 0.3512675599199298, 1.5085999752450825, 0.8604707552046194, 0.3438603360798292, -0.2441908142960591, 1.0922236926539253, 0.7448036791562892, 0.23873919144983968, 0.13691500745724108, -0.15771723420786013, 0.6860982975607965, 1.2844163922850396, 0.6280127908999181, 1.0706473323029524, 0.20198395173189054, -0.10408467496675089, 0.077708306969489, 0.33977841759166, 1.8532724895147463, 0.46684743167536735, 0.42363975356901495, 0.6343369675191391, 0.3748517197511376, 0.12969256324615977, 0.39765310129648834, 0.1698262435261705, 0.1973053727860783, 0.4427580353046208, 0.5704961097626613, 0.701263856785335, 0.4811868008942805, -0.4706889158932427, 0.1398973959903739, 0.0018376005889444757, 0.44427734070815306, 0.9968737838344245, -0.3109772918286751, -0.597671201218438, -0.25836459359324826, 0.13668792640537827, -0.31635879847623133, -0.6650231754484115, -0.34853841565749477, 0.5272340745718772, 0.18080380796019518, 0.3665197973225769, -0.24062407582473475, 0.5020120846468596, -0.7752616829903292, -0.21653961742291097, -1.0315993229366909, -0.22897705889182768, -0.4198134837157065, 0.03437467797650813, -0.04590242747118959, 0.5451986873137371, -0.36034011438588837, 0.5837697517315572, 0.22999072097495188, 0.6143525454746056, -0.0296943117930062, 0.07644365219591534, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",increasing,0.1351777950333218,0.1351777950333218,,,,increasing,0.13117755150104568,0.13117755150104568,WEB1392075b,-3.43,29.62,Pollen,Pollen (calibrated),P,,0.35863366707439237,-0.08721456067612388,-0.31008309375382853,0.4167039024692947,-0.524250866587498,-0.6521058292447133,-0.1267093552617805,-0.6195687518571495,,,
6,"[-2.019059668949218, -2.8042459857393136, -2.5742329496825844, -2.6132002759346715, -2.4181001055169364, -1.2473407159025336, -1.1994554319037847, -1.112602793027501, -1.070733272486061, -1.3017146219596658, -0.8202559888655507, -1.438807028692397, -1.3488678546442814, -1.3319465898481269, -0.8271775582860206, -0.7161719248947448, -0.7629647306564837, -0.8152345919690892, -0.48764676727563666, -1.261571378878522, -1.2380139605620541, -1.2751410673814767, -1.2191770014949697, -1.0645344068735103, -1.2702963960097633, -1.2006865591708709, -0.8061052084276111, -0.055292154688451244, -0.5074122709583337, -0.550001583506114, -0.6755002407435967, -0.5537597703220186, -0.5376418001824865, -0.2382889884815579, -0.4538149310930757, -0.2042871073159027, -0.40154701523063047, -0.354273571775656, -0.3191738784779761, -0.010068662016003089, -0.4417796232676748, -0.04279453154386342, -0.7700491716242299, -0.4332545449135658, -0.7923860098894955, -0.15745960838949638, -0.2336867948081955, -0.49941927546081316, -0.1571497031732724, -0.2562547684463507, -0.2345246915319101, -0.8346806371748715, -0.1011007116845587, -0.1059988822470182, -0.21055608046032787, -0.515917456642617, -0.6634103289047939, -0.692418382826616, -0.19061319662133705, 0.3970347252221008, 0.06767437143892895, -0.3457576299772233, -0.22651810389280722, 0.2913575087012967, 0.19744895193775328, 0.2800014420378905, 0.3732479013836859, 0.5867751563619843, 0.44136914571299396, 0.8322607580487977, 1.0791472449037667, 0.8229044785120142, 1.267388340194855, 0.20750687481350663, 0.6420393054729275, 0.6599126157599894, 0.5904522028216609, 0.41200396430439207, 1.016535805063725, 1.1368930407026259, 1.0518617002235602, 0.8666852425268468, 1.02570796505663, 1.2717676576807286, 1.1426493936272681, 1.1443725482225595, 1.052827768174943, 1.155308935748081, 0.9142667837846288, 1.151348537121509, 0.6880525754908561, 1.1785948504119887, 1.1987157998765305, 0.7977566694711349, 1.3248266311941368, 1.186623911651587, 1.0111819058713825, 0.19069991756818, 1.3595583702616374, 1.5495582657448603, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",decreasing,-0.31065425028833643,-0.31065425028833643,decreasing,-0.27233192523570965,-0.27233192523570965,decreasing,-0.2965201718442991,-0.2965201718442991,GHab77d673,39.011,103.34,Pollen,Pollen (uncalibrated),P-E,-0.27533768622487087,0.9234659938587966,0.5057080221622932,1.0682217419807505,1.3019423594566726,1.5091972911924372,1.8113963541632763,2.822869227628114,2.7955836829479077,2.4317745582152033,,
7,"[nan, -2.8042459857393136, -2.5742329496825844, -2.6132002759346715, -2.4181001055169364, -1.2473407159025336, -1.1994554319037847, -1.112602793027501, -1.070733272486061, -1.3017146219596658, -0.8202559888655507, -1.438807028692397, -1.3488678546442814, -1.3319465898481269, -0.8271775582860206, -0.7161719248947448, -0.7629647306564837, -0.8152345919690892, -0.48764676727563666, -1.261571378878522, -1.2380139605620541, -1.2751410673814767, -1.2191770014949697, -1.0645344068735103, -1.2702963960097633, -1.2006865591708709, -0.8061052084276111, -0.055292154688451244, -0.5074122709583337, -0.550001583506114, -0.6755002407435967, -0.5537597703220186, -0.5376418001824865, -0.2382889884815579, -0.4538149310930757, -0.2042871073159027, -0.40154701523063047, -0.354273571775656, -0.3191738784779761, -0.010068662016003089, -0.4417796232676748, -0.04279453154386342, -0.7700491716242299, -0.4332545449135658, -0.7923860098894955, -0.15745960838949638, -0.2336867948081955, -0.49941927546081316, -0.1571497031732724, -0.2562547684463507, -0.2345246915319101, -0.8346806371748715, -0.1011007116845587, -0.1059988822470182, -0.21055608046032787, -0.515917456642617, -0.6634103289047939, -0.692418382826616, -0.19061319662133705, 0.3970347252221008, 0.06767437143892895, -0.3457576299772233, -0.22651810389280722, 0.2913575087012967, 0.19744895193775328, 0.2800014420378905, 0.3732479013836859, 0.5867751563619843, 0.44136914571299396, 0.8322607580487977, 1.0791472449037667, 0.8229044785120142, 1.267388340194855, 0.20750687481350663, 0.6420393054729275, 0.6599126157599894, 0.5904522028216609, 0.41200396430439207, 1.016535805063725, 1.1368930407026259, 1.0518617002235602, 0.8666852425268468, 1.02570796505663, 1.2717676576807286, 1.1426493936272681, 1.1443725482225595, 1.052827768174943, 1.155308935748081, 0.9142667837846288, 1.151348537121509, 0.6880525754908561, 1.1785948504119887, 1.1987157998765305, 0.7977566694711349, 1.3248266311941368, 1.186623911651587, 1.0111819058713825, 0.19069991756818, 1.3595583702616374, 1.5495582657448603, 1.8231969361718638, 1.5106150362089088, 1.6674286429066678, 1.3925728487477895, 0.8606632124407667, 1.4699034010459162, 1.4271960739013352, 1.2137298516298825, 0.34823770764401846, 1.0919579924865679, 1.4015113796007124, 0.5768947707206682, 1.0910612076701427, 0.7515062990944041, 0.594163383162767, -0.017485458648836844, nan, nan, nan, nan, nan]",decreasing,-0.27101135530904225,-0.27101135530904225,decreasing,-0.1423101227878945,-0.1423101227878945,decreasing,-0.29070623568269294,-0.29070623568269294,GHb76a109a,39.011,103.34,Pollen,Pollen (uncalibrated),P-E,,0.8959322252363093,0.4781742535398059,1.0406879733582635,1.2744085908341853,1.48166352256995,1.783862585540789,2.795335459005627,2.7680499143254202,2.4042407895927163,3.539385150273724,3.1176995937025724
8,"[1.023892939939109, 0.969142192074165, 1.2163626431418502, 0.9072744997996626, 0.8544291172039199, 0.722246175577084, 2.137411855462092, -0.191002603366421, 2.4908889127142806, 0.8331967257979971, 1.4722450382704082, 1.034127464052823, 2.0132209367023406, 1.3093012231862826, 0.5036157972270929, 2.2267885379210735, 1.9229566490006211, 1.5929213807314424, 2.1315068101570236, 1.7578424965208623, 1.8097689324279798, 0.5554245347131336, 1.3536232746299297, 0.8954817221934191, 2.0057215308996166, 1.0416086196710368, 0.7279327287268084, 0.9538520025912433, 0.16170632077161257, 0.7947220186026023, 1.1900282842099432, 1.7330846830018651, 1.2336076448160864, -0.4413175969167437, 0.4695650128861305, -0.20102026377537477, 1.4525440384883435, 0.22721345774754273, 0.35704478289956343, -0.8085257623301348, 0.1931977464126644, -0.152621152299095, 0.40034781607389014, 0.48668481930448376, 0.707768355261749, -0.08835982454605636, -0.44231839759082686, -1.118862506776319, -0.6807544343902561, -0.7521945384401116, -0.6126184673823729, -1.7815124809961251, 0.35326303893146693, -0.9464710100308743, -0.6813251419424746, -0.08831098409985165, -1.4197218942814498, -1.3269211681042627, -1.5817601998281954, -1.3205874515747, -0.4013994340356117, -0.03485964522632583, -1.4437257627015914, -0.396473010143104, -0.5368505271104672, 0.2354926352300686, -0.18686005152160545, -0.9240330514411994, -0.0915688599391246, -0.6641178786423191, 0.21883670586075618, 0.2990880320408108, 0.32560626094338146, -0.49600718016262807, -0.3077005373618646, -0.3193835083852877, -1.0800736904193202, -1.360519532683988, -0.8929626360232161, -0.6624201760835584, -0.49848059879251727, -0.34691676951157596, -0.9716045087185219, -0.6856340429742263, -0.8763930451422013, 0.32779765929982235, -1.2064989056261268, -0.7770316835443847, -0.9432424933799552, -1.1597938762971376, -0.8425209172417727, -1.4226252688487762, -1.0826881330934441, -0.22230593278681066, -1.7352636540554658, -0.9736876057441027, -1.7160880519035933, -1.1160738490825373, -0.42535505605627355, -0.657798767583034, -0.4078871247472462, -0.8192239744116466, -0.016189518500999863, -0.3244161947165879, 0.09153090903804047, -0.5764869019352977, -1.235597806883894, -1.20328645648789, -0.5403815767706295, -0.10092353005665348, -1.0530978966911635, 0.3754624142050386, -0.6348627781028827, 0.1725800372138329, 0.7886902624802696, -0.495421815115139, -0.24820051031190027, 0.8278016000220969, 0.002876698383263449, 0.0627043714115447, -0.20088974120296013]",increasing,0.18034181478712794,0.18034181478712794,no trend,-0.04039799418543091,0.0,increasing,0.4523527482755803,0.4523527482755803,PYTVTSXN49E,-28.53,28.87,Pollen,Pollen (calibrated),P,-0.10666046884399538,0.3416916294873038,0.6792155236448754,0.059474875426838825,-0.93735566237044,-1.7431718761654773,-1.5319528428187161,-0.9117167029223482,-1.6290340075756218,-1.973074326024877,-1.5384405335303506,-2.183651305474268
9,"[nan, -1.6415937482998968, -1.2313167362807809, -1.7175113316470603, -1.1853130184509006, -2.0975012558842234, -0.7810633914190138, -0.5642266400655124, -2.042462166779018, -1.2880272019272991, -1.326110559021463, -1.2316985278099672, -1.6793050286348996, -1.4685990836312, -0.4531210887964188, -1.463892590395121, -1.4144950052670808, -1.347646994276299, -1.102817074144984, -1.430286711303069, -1.0824171460292007, -1.4649562161334029, 0.0732850454128969, -0.622173145337497, -0.9429683805820559, 0.09939584073675682, -0.7656854111591376, -0.3315791731774852, -1.1356736178823663, -0.9243407041829214, -0.47996303763468207, -0.213598904416122, -0.582384838890883, -0.07093264030347686, 0.2075770089487638, -0.3235856715622126, -0.21628750516282333, -1.0711647589780782, -1.3566436710088763, -0.7460981092069058, -0.3432377836273015, -0.0933496432328365, -2.0633049294371144, -0.7146043932036901, 0.29132392275507657, 0.3288076144975254, -0.02848674298291612, 0.4354863519255196, -0.1648619836076811, -0.1371211921484503, -0.5933788064660319, -0.758566953939864, -0.5468136341165414, 0.5506288079016469, -0.095578410466097, 0.4391245192381528, 0.965588980853891, 0.7579608857570537, 1.4549081382638718, 0.643455187770033, 1.5472690254684323, -0.45801462662203896, 0.8444463988005669, 1.0265789993064005, 1.4131053727820457, 1.0250905184225105, 1.0162692217891627, 1.1771205710264734, 0.6420321855005274, 0.10626224107956958, 0.7617074890588563, 0.7525061192046719, 0.6829821274048216, 0.7952771690434931, 1.4659318447235279, 0.9997761855647006, 0.7433142969393794, 1.2214871316128308, 1.3535824645594177, 0.7194365958150326, -0.6838991574898902, -0.2746603885799678, -0.44695318263868267, 0.09021819308879453, -0.6486629159410185, 0.03507948141877567, 0.15275458257031285, 0.9031008661178885, 0.6958897591981216, 0.18875953130133202, 0.2785916921278342, 0.9499235720478063, 1.5652517067617218, 0.7736908941329318, 1.558335476681263, 1.7421282885049953, 0.9460136915133839, 0.5300692808660604, 0.8573451336761352, 0.7527839141059196, -0.03444076919571246, 0.7875765963758997, 1.531462589525435, 1.8879543154412626, 0.20420267667027986, -0.869866982045771, 0.9071912479715656, 0.9165150973351874, 0.9761109536221113, 0.30057739727219357, 0.2228692355679565, 0.0695627881367968, 0.4949581462772512, 1.9969081305159508, 1.094089617564825, 1.036017420969777, 1.463680204487347, 0.4811657262708405, -0.22212182180349999, nan, nan]",decreasing,-0.21054444432157093,-0.21054444432157093,no trend,0.004846578956339143,0.0,decreasing,-0.361231806581397,-0.361231806581397,WEB8d973712,33.7,79.17,Leaf Wax (dD),Leaf Wax (dD),P,,0.06140204595605381,0.30509545894831613,0.9075495673428348,1.0442748213502153,0.7941337985114849,2.934781630445949,2.149220094036373,0.7036134474876267,1.666104297105351,1.3530718357818043,1.6103818405454733
