,modelTS,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,TSid,Lat,Lon,Category,CategorySpecific,Interp,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka
48,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.8470997, 0.3115237, 0.17055511, 0.17445771, 0.41700387, 0.881214, -0.331235, 0.6111198, 0.6212868, 1.0508219, 0.65664643, 0.34770298, 1.223255, 1.088753, 0.16033256, 1.220469, 1.2383124, 0.84125465, 0.17776798, 0.8745594, 0.034130726, 0.8914328, 0.966311, 1.670285, 0.65778184, 1.5359193, 0.26701885, 0.22783875, -0.01131376, 0.93023527, 0.37708363, 0.22150113, 0.81836826, 0.327513, -0.65475255, 0.4153847, 0.46123335, 0.7870464, 1.1192464, 0.22666797, 0.77981585, 0.64895993, 1.4824852, 1.085828, 0.20795317, 1.1848909, 0.71418136, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",no trend,-0.03275955878917531,0.0,,,,,,,WEBa6853b5b,40.39,72.35,Speleothem,Speleothem (d18O),P,,,,,,,,,,,,
49,"[nan, 1.2669626, 0.85253686, 1.0876218, 1.1558806, 0.97723246, 1.1822642, 0.6342655, 1.2268997, 1.0233, 1.3072757, 1.1913267, 0.83501685, 1.21379, 0.1946366, 0.21887547, 0.8324966, 0.7347719, 1.010234, 0.80038816, 0.70419574, 0.52082986, 1.2218639, 0.8880793, 0.6417948, 1.1729021, 1.200406, 0.36824578, 1.026299, 0.7126205, 0.09108463, 0.4154137, 0.8213123, 0.7194999, 0.8667116, 0.5644231, 0.50542706, 0.36672187, 0.8814515, 0.92641574, 0.08352776, 0.4984391, 0.07062075, 0.48708123, 1.0003382, 0.37382224, 0.07879009, 0.41294318, 0.1564187, -0.05534491, 0.47119445, 0.09396118, 0.45610747, 0.15771781, 0.50308347, 0.89311826, -0.00043278234, 0.17571269, 0.24615681, 0.17758681, 0.033577334, -0.11938905, -0.08597229, -0.019067656, 0.15441842, 0.15478927, 0.8618578, -0.005020581, -0.06282455, 0.13283895, 0.26150912, -0.15660681, -0.16277969, -0.09424639, -0.32485744, -0.023653926, 0.26015726, -0.15255043, 0.16993588, 0.16462246, -0.8229662, -0.17690475, -0.34846395, -0.05806471, -0.06809134, -0.08920439, -0.17660578, 0.197819, -0.057699215, -0.064707845, 0.1253616, 0.12195287, 0.21311854, -0.4927533, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",increasing,0.14331186832683915,0.14331186832683915,no trend,0.05659600327643755,0.0,increasing,0.1569525352707658,0.1569525352707658,LS04JOCH,67.95,32.48,Other,Other (uncalibrated),P,,0.23585164546966553,-0.36722826957702637,-0.9803394079208374,-0.9878962635993958,-0.6002295613288879,-1.0378466844558716,-0.8099148869514465,-1.8943902254104614,-0.9460623860359192,,
50,"[nan, nan, nan, 1.1753705, 0.6245141, 0.6153665, -0.3960779, -0.3871995, 1.1042298, 1.786764, 0.84749836, -0.36385298, 0.48134956, 1.1751839, 0.5446679, 0.5692722, 1.1003419, 0.8858301, 0.7718729, 1.569833, -0.32935977, 0.47012123, -0.011310488, -0.11306119, -0.061408542, 0.01764569, 0.4108594, -0.5192625, -0.016532686, -0.41379577, -0.45851207, 1.5626554, -0.65628844, -0.21248618, 0.1117611, -1.1158867, 0.25750923, 0.67275655, 0.15078941, -0.10322885, -1.3172499, -0.80743253, -0.269182, -1.4954077, -0.93480754, -0.34132555, -1.3600025, 0.36003152, -0.9014036, -1.0560517, -1.1258175, -1.2216302, -0.37892127, -0.6283802, -0.54679036, 0.0040241973, -0.86217064, -0.4332045, -0.5586018, -1.0380361, -0.5356656, -1.1082196, -1.3825803, -0.2844369, -1.4542084, -1.2237738, -0.066960745, -1.5715882, -0.76095176, -0.49233764, -0.1687765, -1.3237295, -0.18903852, -0.86591613, -0.67589563, -1.354051, -0.79053473, -1.6250863, -0.36337623, -0.28424793, -0.6572827, -0.15076567, -1.501184, -1.0861791, -0.83145857, -1.4595146, -0.9328816, -0.08037901, -0.85258615, -0.50387555, -0.5556816, -0.19987796, 0.15879649, 0.4340383, 0.6347572, 1.1257122, 0.5292169, 0.4662632, 0.35235018, 2.4000816, 0.18276362, -0.7701013, -0.33050603, -0.1476897, -0.31274733, 0.15310515, 1.4066216, 0.5194781, 0.4457866, 0.6538136, 0.83818406, 0.6725072, 0.03746611, 0.7519637, 1.1682024, 1.3984312, 1.8765552, 2.4739351, 3.2017312, 3.5479765, nan]",no trend,-0.03382608603029733,0.0,decreasing,-0.49364819120544307,-0.49364819120544307,increasing,0.30992461774529045,0.30992461774529045,WEB8c583cb8,-3.9504,-81.32,Other,Other (uncalibrated),P,,0.17619013786315918,-1.0006680488586426,-1.1298203468322754,-1.988558053970337,-1.7971258163452148,-1.2069737911224365,-0.8400847315788269,-1.3285908699035645,-1.22698974609375,-0.4885445833206177,0.16687583923339844
51,"[nan, 1.1225063, -0.14359337, 2.4747968, 0.748412, -0.6521962, 0.3222825, 0.8377179, 0.9447267, 0.43912008, 0.39475015, 0.6897858, 0.7887094, -0.51709396, 0.4159991, 1.094875, -0.4504587, -0.116919726, 1.0730528, -0.37808877, 0.6685464, 0.675256, 0.34159833, 1.6774511, 1.6092863, 0.13630031, 0.38871926, -0.3679026, 0.8727387, -0.9392397, 0.21534447, 0.24441357, -0.10612015, -0.17022324, 0.38364416, 0.80888146, -1.3953761, -0.2773903, -0.30924818, 0.5081016, 0.05678785, -0.5158671, 0.022979448, 0.35189962, -0.8730223, -1.7389939, -0.6469808, -0.44693658, 1.435686, -0.29150212, -1.1379744, 0.5366862, -1.6998532, -1.5288852, -1.0169947, -0.75344276, 0.6461534, -0.36265123, 2.2105703, -0.69323653, -0.71551985, -0.9889545, 0.7796625, -1.245365, -0.903681, -1.4718821, -0.59302735, -1.6860363, -1.5953183, 0.14997742, -1.943456, -0.77449566, -1.1633774, 0.12690322, -0.10357661, -0.7682699, -1.1941788, 0.52630574, -1.048136, -0.114963196, -1.6434922, 0.55229884, -1.0790069, -1.1878762, 0.41302985, 0.32991794, -0.22204812, -0.5584736, -1.6356277, -0.8247987, 0.18746743, -0.099321775, 0.5365039, -0.26074934, 0.29251906, -1.8280863, -1.0283405, -0.3153618, 0.560035, 2.4994395, -1.0257381, 0.08048743, -0.6653163, 0.817848, 0.081492975, 0.27961066, 2.3884697, 0.6685716, -0.4605711, 1.203992, 0.010145999, 0.9472786, -0.2194662, -0.43559736, nan, nan, nan, nan, nan, nan, nan]",increasing,0.05671087047904699,0.05671087047904699,decreasing,-0.28127287299595366,-0.28127287299595366,increasing,0.215310973073603,0.215310973073603,WEB46f71da9,-32.45,19.22,Other,Other (uncalibrated),P-E,,-0.2541021406650543,0.019694089889526367,-0.4335078001022339,-0.5920644402503967,-1.7868266105651855,-1.3643721342086792,-2.592308282852173,-2.292344570159912,-0.4613848626613617,-1.6745903491973877,-0.6387062668800354
52,"[0.14750955, 0.6969893, 0.41710785, 1.0748196, 1.0040405, 1.05737, 0.6998563, 1.0225366, 0.5626221, 0.781594, 0.87148684, 0.9348855, 0.62979174, 0.7887872, 0.6188643, 0.263541, 0.48506117, 0.26345074, 0.6222374, 0.65455484, 0.37197918, 0.25842342, 1.0079151, 0.7407915, 0.363785, 0.5934246, 0.33357772, 0.72485125, 0.5511518, 0.67232877, -0.012405511, -0.16627331, 0.47309038, -0.1170336, 0.2533493, 0.03951393, 0.60164666, 0.15921056, 0.4194253, 0.08139883, -0.07629016, 0.32264805, -0.20064178, 0.21513958, 0.48625055, 0.13357912, 0.40512815, 0.12823747, 0.21375959, 0.14293927, 0.09356691, 0.075575635, 0.39440918, 0.27521864, 0.3766821, 0.14071766, 0.07648858, 0.052370895, -0.2581481, 0.355709, -0.068913065, 0.41675448, 8.36026e-05, -0.10159499, -0.120172605, 0.044525627, 0.42054224, -0.19232164, 0.18611945, 0.5255181, 0.21274075, 0.05696904, 0.077416, 0.15467149, -0.4158304, 0.14397036, 0.31768987, -0.18575048, 0.14469045, 0.15133631, -0.26824507, -0.33194578, 0.09547193, 0.16279656, 0.042976193, -0.05670374, 0.02394267, -0.10092282, 0.03453902, 0.008390357, 0.36637, 0.21339174, 0.6251646, 0.03685871, 0.13576838, 0.55574995, 0.32809004, 0.29749036, 0.27172962, -0.3729579, -0.3928018, 0.14451545, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",increasing,0.07052928913145741,0.07052928913145741,no trend,-0.011454519003545407,0.0,increasing,0.12812020658603554,0.12812020658603554,GH319a119c,68.33,18.7,Lake Sediment (d18O),Lake Sediment (d18O),atmospheric circulation,-0.6103025674819946,0.11367475986480713,-0.38583290576934814,-0.7702175974845886,-0.8341022729873657,-0.6642451882362366,-0.8267251253128052,-0.5450713634490967,-1.0260571241378784,-0.39144209027290344,-1.1506139039993286,
53,"[nan, nan, nan, nan, nan, 0.7430505, 0.8490717, 0.80448765, 1.6456807, 2.161761, 1.0341347, 1.3128496, 0.57063764, 1.1871375, 1.4489132, 0.9968987, 0.85335815, 0.9118721, 1.2810947, 0.9934711, 0.8117994, 0.9971434, 0.9318728, 0.9093319, 0.7611615, 0.938556, 0.8589986, 0.24575274, 1.2115638, 0.8077196, 0.32170025, 1.0619146, 0.94300866, 0.6628377, 0.53413564, 0.9091168, 0.85503864, 0.54204124, 0.88476384, 0.59885275, 0.5274499, 0.45511815, 0.38255358, 0.13305093, 0.51328456, 0.6540327, 1.2230456, 0.37983626, 0.5728016, 0.60257906, 0.4054724, 0.5117061, 0.32697544, 0.50868595, 0.23092431, 0.0082987575, 0.35417566, 0.6781655, 0.06692492, 0.07934311, 0.115247026, 0.1521962, 0.60733795, 0.29564482, 0.36141565, -0.015380162, 0.25096044, 0.15504259, -0.022527369, 0.07976914, -0.18018015, -0.31003287, 0.054226648, 0.014199928, -0.4957447, 0.36995065, 0.50187534, 0.20150366, -0.29263055, 0.17855279, 0.07907568, -0.15124965, 0.14332546, 0.103341766, -0.10985372, -0.45929578, -0.38029352, -1.2832637, -0.2964235, -0.92372674, -0.6285746, -0.53657204, -0.875311, -0.66770875, -0.92428607, -0.7298967, -0.9245982, -1.0253272, -1.6351118, -1.9054241, -1.2629913, -1.5857224, -1.2569239, -1.1514107, -1.3898838, -1.3720968, -1.9666125, -1.781848, -1.9490709, -1.5575622, -1.7985789, -1.656259, -1.9731716, -1.9877672, -0.99028975, -1.883673, -1.6799961, -1.1158535, -2.0731297, -2.1867433, nan]",increasing,0.2724534537923774,0.2724534537923774,increasing,0.42823060138953767,0.42823060138953767,increasing,0.17852988268801925,0.17852988268801925,GH77108454,59.98,-44.18,Other,Other (uncalibrated),P-E,,-0.17222976684570312,-0.3945651054382324,-0.8846642971038818,-0.6789146065711975,-0.8008921146392822,-1.09111750125885,-1.3865447044372559,-1.127288818359375,-1.8349391222000122,-2.469355821609497,-3.004943370819092
54,"[nan, 0.15022029, -0.085469335, -0.8332696, -0.38352022, 0.41396973, 0.16260584, 0.66782993, -0.6570452, -0.44310445, -0.6323487, -0.9768254, -0.98965514, -1.4912351, 0.7420881, -0.23066327, 1.212348, 1.1646377, -0.9777724, -1.4869834, -0.18478647, 0.5990511, 0.064326316, -1.1647816, -0.1219526, -0.8386851, -0.48789746, 0.41586903, -0.6970215, -0.88816154, -0.50259274, -0.7656386, 0.5517956, -0.05691382, 0.5461367, -0.20290728, -0.031790935, -1.4608265, -0.20194963, 0.59791225, -0.19985309, 0.5636072, -0.30074084, 1.0977528, -2.2112617, -1.4530711, 1.1974005, -0.8663487, -0.34867686, 0.55354565, -1.251292, 0.106082894, -1.4710284, -0.4708853, -2.5591497, 0.421352, 0.28841037, -1.3972162, -2.1483603, -1.1172044, -0.63930106, -0.9884114, -0.13693216, -1.4991167, 0.8276996, -0.6334716, 0.26709145, -0.61820424, 1.1061922, -0.6618974, -0.8729776, 0.2868415, 0.12337753, 1.4597231, 2.013038, 0.57607985, -1.3258451, 1.1771653, -1.5393862, -0.0056872955, 0.55117196, 0.47611243, 1.0854579, 0.7226952, -0.16376781, 0.5065246, -0.7858435, -0.5091968, -0.55940706, 0.14803669, 1.2565956, -0.19818118, -0.385917, -1.1361265, -0.84892964, 1.7188727, 0.7495681, 0.49689302, 0.75548995, 0.3135901, 0.17187679, 0.42102686, 1.6025629, 0.87954086, 0.2855978, 0.15256734, 1.0325328, 1.7247856, 1.2852577, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",decreasing,-0.08379233812840846,-0.08379233812840846,decreasing,-0.22882094238314546,-0.22882094238314546,no trend,0.10220384203305374,0.0,R77mgh1hXzb,49.37,21.89,Pollen,Pollen (calibrated),P,,-0.4683355391025543,-0.02077329158782959,-0.33857956528663635,-0.03583991527557373,-1.0872788429260254,-0.47528788447380066,-0.708964467048645,0.7151851654052734,1.4206087589263916,0.3358899652957916,
55,"[nan, nan, nan, nan, 2.0077138, 1.1840029, 0.87479794, 1.651753, 0.58078104, 0.5265519, 0.77357936, -0.17716797, 0.21958213, 0.44131804, 0.42640036, 1.6446433, 0.7829203, 0.58587086, 0.07834466, 0.08733516, 0.26304102, 0.4977167, 0.53096056, 0.46175864, 0.28177276, 0.88864595, -0.39807045, -0.3929124, -0.18228272, -0.32794848, -0.802072, -0.89964586, -0.8665293, -0.46606225, 0.229851, 0.011964584, -1.7122939, -1.2823038, -0.5388013, -0.73281103, -0.20135438, -0.112474434, -0.0875176, -0.47816464, -1.8428582, -0.9346025, -0.33860585, -0.57578707, -1.1276449, -1.5994637, -0.14170735, -0.57644856, -0.57768095, -1.4265587, -1.2427325, -1.9794705, -0.6610288, -1.9136587, -1.6025126, -1.6187559, -0.9443109, -0.06749437, -0.47850195, -1.2410433, -1.2376505, -1.2001176, -1.4733185, -0.27221528, -1.290373, -0.44374743, -0.6434573, -1.0393609, -1.5332254, -0.28997314, -0.22305234, -0.5723037, -0.91281, -0.03861846, -1.6065787, -0.8977861, -0.3060143, -0.78485227, -0.17480682, -0.2986329, -0.5513198, -0.058309626, -0.2514807, -0.75882703, 0.098949306, -0.13512392, -0.13840513, 0.07865965, 0.6470679, -0.14880525, -0.054743614, 0.51747346, 0.37830186, -0.17575443, 1.2502806, 0.7407791, -0.084912315, 1.1399927, 1.0292429, 1.4643989, 0.17342214, 0.90970075, 1.8222824, 2.046222, 1.0647259, 1.2474759, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",no trend,0.0014304330986193428,0.0,decreasing,-0.49400148182785386,-0.49400148182785386,increasing,0.4590078796029945,0.4590078796029945,RSx1aYuW4Rc,53.75,20.2,Pollen,Pollen (calibrated),P,,-0.31201767921447754,-0.8225560188293457,-1.8876690864562988,-1.2869514226913452,-1.2273043394088745,-2.0299079418182373,-1.72905433177948,-1.3916113376617432,-1.2240021228790283,-1.1705093383789062,
56,"[nan, nan, 1.8368362, 1.429044, 1.8610789, 0.8169194, 1.3171502, 2.3601499, 2.1232343, 1.6482401, 0.80492747, 0.44566926, 0.7726157, 1.2272677, 1.7698963, 1.9792826, 1.5979941, 1.3657994, 1.522707, 1.8372118, 1.3035536, 1.1370809, 1.306894, 0.38154736, 1.3642342, 1.6724637, 0.5829023, 0.4681099, 0.9062842, 0.7801406, -0.16594099, -0.54459924, -0.26437077, -0.20019521, 0.92181057, 0.68899584, -0.30327028, 0.1294809, 0.6337921, 0.25229052, 0.9894843, 0.33836865, -0.4722455, -0.0032094095, -0.46030253, 0.29369727, 0.2861818, 0.22460344, -0.94643813, -1.3590413, 0.08036462, -0.34255478, -0.13047339, -0.29482073, -0.4971934, -0.54184425, -0.48826575, -1.1906989, -1.0502485, -0.6537555, -0.34811205, -0.36437213, 0.05919104, -1.086079, -0.03221559, -0.31545466, -0.9369693, -0.48514628, -1.2933936, -0.536044, -0.81781876, -1.4045647, -1.0761037, -0.4948881, -0.47403643, -1.2181855, -0.81162083, -0.91692233, -2.0985358, -1.5513219, -1.1117985, -1.1801901, -0.7172478, -0.89623153, -1.013547, -0.6703327, -1.2069778, -1.5051768, -0.89961296, -0.75375205, -0.7919968, -1.0894778, -0.20011158, -0.84240216, -0.929517, -1.5568477, -0.4480077, -1.2111828, -0.22607245, -0.78403634, -0.20856902, 0.10668999, -0.6645608, -0.41936916, -1.0194719, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",increasing,0.2769850015267268,0.2769850015267268,no trend,0.010077684891946381,0.0,increasing,0.4521018674995583,0.4521018674995583,RiDrOxktqUd,57.63,14.53,Pollen,Pollen (calibrated),P,,-0.7725813388824463,-0.27395522594451904,-1.7434498071670532,-0.5880244970321655,-1.4971442222595215,-1.9256207942962646,-2.395327568054199,-2.68930721282959,-2.3695056438446045,-1.786077857017517,
57,"[nan, nan, nan, nan, nan, 0.8765086, 0.8779196, 1.3961798, 1.0146968, 0.3241107, 0.03358729, 0.17225775, -0.20896158, 0.1776582, 0.60948485, 1.3749082, 0.48643583, 0.26501432, 0.7023189, 0.44646662, 0.35809338, 0.0030870787, 0.4193946, -0.32562712, -0.06316029, 0.12601204, -1.0809473, -0.5508815, -0.3305376, -0.5051366, -0.1704762, 0.029994745, -0.80647177, -0.16158399, -0.15556179, -0.18909791, -1.075412, -1.2238399, -0.44337645, -0.17376176, -0.31569758, -0.105737485, -0.47649392, -0.7686826, -1.5637984, -1.4061217, -0.017686743, -0.8104008, -1.0526365, -1.905371, -0.10240542, -0.46959722, -0.776046, -1.2387899, -1.1259758, -1.1589911, -1.7246583, -1.072328, -1.4691037, -1.228572, -0.49531564, -0.13395533, -1.0682037, -0.6573276, -1.2380612, -1.1219043, -1.3349545, -0.7268698, -1.4652785, -0.5915919, -1.0194585, -0.05743269, -1.8424588, -0.44628367, -0.2351312, -0.33644506, -0.92984486, -0.53616863, -1.2860203, -1.1017987, -0.153957, -0.6371383, -0.022736777, -0.4972879, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",increasing,0.20030213270788447,0.20030213270788447,,,,increasing,0.37691981827643506,0.37691981827643506,RqN5zaQkF2A,58.38,22.2,Pollen,Pollen (calibrated),P,,-0.7202465534210205,-0.39574044942855835,-0.924310028553009,-1.0695314407348633,-0.8562392592430115,-1.2491494417190552,-1.7732923030853271,-0.9077908396720886,,,
58,"[nan, nan, nan, nan, nan, -0.07239315, -0.38867044, 0.7373319, -0.59864384, 0.11165833, -0.6655135, 0.3198036, -0.6937083, -1.071212, -0.06782404, -1.0584202, 0.09912904, -0.25111878, -0.394597, 0.0701515, 0.023537265, -0.69369006, 0.18898726, -0.7238483, 0.28091806, -0.5532206, 0.017166002, -0.24232903, -0.4209324, -0.38125637, -0.90379095, 0.14088552, -0.3011787, -0.042547032, -0.60747, -0.5575297, -0.40491065, -0.22544128, -0.22893637, 0.4455073, 1.1385889, -0.50321275, 0.7481215, -1.240113, -1.3282132, -1.1611353, 0.053906083, -1.234267, -0.070255525, -0.9206319, -0.536762, -0.24979511, -0.6676511, 0.53682697, -0.954761, 0.3820677, 0.26046762, -0.08753855, -0.56080896, 0.3318908, 0.17844477, -0.67102396, -0.60710853, -0.091181874, -0.8070102, 0.22219844, -1.0385548, -0.2265751, -0.40523833, 0.21755132, -0.6901768, -0.072322935, 1.1284963, 0.3591832, -0.46913037, 0.26426178, 0.4128006, -0.14699154, -0.25539923, 0.10611663, -0.7774735, -0.3431796, -0.48021898, 0.52053475, 0.6456144, 1.0510061, 1.0623106, 1.1224085, 1.3300128, 1.268833, 1.4208878, 2.076483, 0.91200596, 1.577496, 1.2041348, 0.92305034, 1.4678323, 2.0736172, 2.39851, 2.0120006, 1.5329545, 2.3433323, 1.9895321, 0.7421065, 2.0006778, 1.027279, 1.1778332, 1.2572113, 1.4633386, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",decreasing,-0.18952925657702646,-0.18952925657702646,decreasing,-0.5325854735943129,-0.5325854735943129,no trend,-0.00269381469975004,0.0,OLS_RbCXxgX9u9f,47.21,-95.21,Lake Deposits,Lake Deposits,P-E,,-0.5194750428199768,0.16957572102546692,-0.7577524781227112,1.2846273183822632,-0.3907235264778137,0.3244832158088684,-0.5441383123397827,-0.6314350366592407,1.5669262409210205,1.6789928674697876,
59,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -1.4349234, -1.0126429, -0.46692365, -0.2272705, -1.1583899, -1.1066047, -1.4279188, -0.5088366, -1.5927587, -1.1294419, -0.6438217, -1.2222636, -1.4167254, -1.4270288, -0.55385983, -0.7992888, -1.3740255, -1.1668774, -0.79475206, -1.0435063, -1.4322516, -0.8383912, -1.1816021, -1.0706886, -0.8071035, -1.1071211, -1.3300442, -1.5845718, -0.481232, -0.7710838, -0.73061234, -0.96797675, -0.9020671, -0.7299143, -0.5962126, -0.6304691, -0.7432107, -0.5802183, -0.5027277, -0.19332741, -0.71769404, -0.6571277, -0.4733837, -0.16691564, -0.8231536, 0.2420845, -0.82301337, 0.04244684, 0.2676227, 0.09559152, -0.40759453, -0.049347863, -0.03901071, 0.06676877, -0.3741601, -0.17019239, -0.4458611, -0.2643807, 0.38894835, -0.10999931, -0.1796494, 0.14969365, 0.5637033, -0.11171707, -0.05290622, 0.17476033, 0.8125678, 0.22891876, 0.13101812, 0.48067117, 0.4947776, 0.5596165, 0.7374762, 0.8186198, 0.7851027, 0.680576, 0.6422885, 1.3788456, 1.2393795, 0.7656507, 0.7237113, 0.85406196, 0.4885662, 0.8227941, 1.1686336, 1.269781, 1.0315694, 1.5826881, 1.4533404, 1.2407054, 1.385966, 1.2443717, 1.3582103, 1.2043729, 1.1699212, 1.1508466, 1.2517519, 1.0890094, 1.2505332, 1.5470872, 1.5540187, 1.6492202, 2.0332742, 1.6515048, 1.6495275, 1.6786332, 1.9573191, 1.6132346, nan, nan]",decreasing,-0.2974198600451117,-0.2974198600451117,decreasing,-0.362288943047171,-0.362288943047171,decreasing,-0.18503532191964328,-0.18503532191964328,WEB85c68a3a,23.2062,-17.3868,Leaf Wax (dD),Leaf Wax (dD),P,,,,,,,,,,,,
60,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -1.4349234, -1.0126429, -0.46692365, -0.2272705, -1.1583899, -1.1066047, -1.4279188, -0.5088366, -1.5927587, -1.1294419, -0.6438217, -1.2222636, -1.4167254, -1.4270288, -0.55385983, -0.7992888, -1.3740255, -1.1668774, -0.79475206, -1.0435063, -1.4322516, -0.8383912, -1.1816021, -1.0706886, -0.8071035, -1.1071211, -1.3300442, -1.5845718, -0.481232, -0.7710838, -0.73061234, -0.96797675, -0.9020671, -0.7299143, -0.5962126, -0.6304691, -0.7432107, -0.5802183, -0.5027277, -0.19332741, -0.71769404, -0.6571277, -0.4733837, -0.16691564, -0.8231536, 0.2420845, -0.82301337, 0.04244684, 0.2676227, 0.09559152, -0.40759453, -0.049347863, -0.03901071, 0.06676877, -0.3741601, -0.17019239, -0.4458611, -0.2643807, 0.38894835, -0.10999931, -0.1796494, 0.14969365, 0.5637033, -0.11171707, -0.05290622, 0.17476033, 0.8125678, 0.22891876, 0.13101812, 0.48067117, 0.4947776, 0.5596165, 0.7374762, 0.8186198, 0.7851027, 0.680576, 0.6422885, 1.3788456, 1.2393795, 0.7656507, 0.7237113, 0.85406196, 0.4885662, 0.8227941, 1.1686336, 1.269781, 1.0315694, 1.5826881, 1.4533404, 1.2407054, 1.385966, 1.2443717, 1.3582103, 1.2043729, 1.1699212, 1.1508466, 1.2517519, 1.0890094, 1.2505332, 1.5470872, 1.5540187, 1.6492202, 2.0332742, 1.6515048, 1.6495275, 1.6786332, 1.9573191, 1.6132346, nan, nan]",decreasing,-0.2974198600451117,-0.2974198600451117,decreasing,-0.362288943047171,-0.362288943047171,decreasing,-0.18503532191964328,-0.18503532191964328,WEBc9694a07,23.2062,-17.3868,Leaf Wax (dD),Leaf Wax (dD),P,,,,,,,,,,,,
61,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -0.767663, -0.18585816, -0.84746814, -0.56486243, -0.22543944, 0.05146078, -0.8894745, -0.92874706, 0.4722908, -0.6332292, -0.11513817, -1.0283003, -1.1815658, -0.27956644, -1.4321855, -1.0058075, -0.48967153, -0.24139886, -1.1318933, -0.83203447, -0.3506571, -0.90975827, -0.5235998, -0.4981458, -1.2951267, -1.3399652, -0.44992852, -0.51908207, -0.62244385, -0.90935874, -1.2994922, -0.47644782, 0.09079904, 0.31141815, -0.4259393, -0.8620351, -0.51791704, -1.0464549, -0.11623605, -0.59940964, -1.079319, -1.1828221, -0.7340302, -0.08401698, -0.15218139, 0.628824, -0.4571782, -0.019619485, -0.95685214, -0.40716425, -0.66019344, -0.016084243, -0.85401946, -0.28047186, -0.85707575, -0.9132808, 0.097765505, 0.17882408, -0.6112088, -1.0384895, -0.9254723, -0.3898398, -0.51319456, -0.75048184, -0.5134409, -1.7282655, -0.29552585, -0.8069899, -1.0168785, -0.5452496, -1.1831086, -0.029398732, -0.1388149, 0.74081415, 0.98461115, 0.6141393, 1.0158587, 0.79929674, 0.33985278, 0.21410133, 0.75040144, 1.0903034, 1.011426, 0.9122505, 1.1188511, 1.9346066, 0.88581586, 1.1964898, 0.6962693, 0.6513527, 1.1608971, 0.37724543, 1.1987625, 0.67622805, 0.6411645, 2.1355135, 2.0244453, 1.7080418, 2.1783042, 2.0501003, 3.1896863, 3.00783, 1.6687584, 1.9189233, 2.203057, 1.9249753, 1.1664811, nan]",decreasing,-0.24682119492913002,-0.24682119492913002,decreasing,-0.5454037193266899,-0.5454037193266899,no trend,-0.04268731287718175,0.0,WEB8783f810,26.816,-15.4469,Leaf Wax (dD),Leaf Wax (dD),P,,,,,,,,,,,,
