"","CNA","EAS","ENA","ESAF","GIC","MED","NCA","NEAF","NEN","NES","NEU","NWN","NWS","NZ","SAS","SAU","SCA","SEA","SEAF","WCE","WNA","WSAF"
"1",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192647441268788,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"2",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233654471582863,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.190822806448844,0.199987256275126,0.523270173022739,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"3",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233654471582863,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.191449238421952,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0741818396408921,-0.392168947533177,-0.372435006146086,0.344106557429864
"4",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.19270035410838,0.199987256275126,0.523270173022739,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"5",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232985518953678,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.19278041653952,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.343394537460736
"6",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379527990510946,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192466850859706,0.199987256275126,0.523270173022739,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"7",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.191585056835449,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"8",-0.136642678855751,0.57246271767211,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.19056207768171,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"9",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233085155816568,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.193219297493307,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"10",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232985518953678,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192602669273203,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"11",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233831842807936,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192466850859706,0.199987256275126,0.523156710302756,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"12",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233654471582863,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192647441268788,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"13",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.190697896095207,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"14",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233654471582863,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.191579690119464,0.199987256275126,0.523156710302756,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"15",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379527990510946,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192466850859706,0.199987256275126,0.523156710302756,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"16",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.19270035410838,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0735865343168664,-0.392168947533177,-0.372435006146086,0.344106557429864
"17",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233831842807936,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192519687772386,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"18",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379527990510946,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192439625341246,0.199987256275126,0.523620214435557,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"19",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192602669273203,0.199987256275126,0.523620214435557,0.576506093999765,0.545796954881983,0.551734764919618,0.0741818396408921,-0.392168947533177,-0.372435006146086,0.344106557429864
"20",-0.136642678855751,0.572305426191532,0.283163741337749,0.0545504826165036,0.474540079537096,0.635349136788734,-0.232866122512349,0.37920118624183,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192742218994053,0.199987256275126,0.522724189027488,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.343394537460736
"21",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.19278041653952,0.199987256275126,0.523270173022739,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"22",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192961006948601,0.199987256275126,0.523270173022739,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"23",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233773868024192,0.379527990510946,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.191585056835449,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"24",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233043493737422,0.379527990510946,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.19056207768171,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"25",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192880944517461,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"26",-0.136642678855751,0.572305426191532,0.283163741337749,0.0547657034167146,0.474540079537096,0.635349136788734,-0.233654471582863,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.191585056835449,0.199987256275126,0.523270173022739,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
"27",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192602669273203,0.199987256275126,0.523156710302756,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.345175986470685
"28",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192519687772386,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344568530388817
"29",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.233654471582863,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.190979298224662,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0741818396408921,-0.392168947533177,-0.372435006146086,0.344568530388817
"30",-0.136642678855751,0.57246271767211,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192466850859706,0.199987256275126,0.523457819528545,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.343394537460736
"31",-0.136642678855751,0.572305426191532,0.283163741337749,0.0555628321544867,0.474540079537096,0.635349136788734,-0.232866122512349,0.379763449361457,0.180391429589778,-0.426639794479144,-0.254812467115054,-0.251546838733211,-0.192961006948601,0.199987256275126,0.523270173022739,0.576506093999765,0.545796954881983,0.551734764919618,0.0740790239424396,-0.392168947533177,-0.372435006146086,0.344106557429864
