,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN
0,-3.5187836,11.136719,10.21228,21.490976,29.230433,22.453476,26.638796,26.672426,31.793587,21.387094,27.381613,23.179,21.050835,4.582583,12.853969,2.5534987,13.352114,22.36057,20.575865,25.005486,32.52677,25.318317,24.615711,25.464607,22.031033,14.74416,15.657913,21.834007,9.707002,19.12789,17.531336,12.172549,26.149992,21.976748,7.25516,23.057003,33.047443,29.28242,26.243074,24.012894,14.070216,12.045432,9.29345,4.317907,-50.623302,-34.527203
100,-3.5175498,11.147175,10.136463,21.475143,29.191896,22.439909,26.524654,26.680943,31.958677,21.314777,27.248295,23.033224,21.061575,4.426707,12.857924,2.510326,13.019516,22.188103,20.441788,25.124233,32.4525,25.211628,24.518085,25.381708,21.874353,14.692327,15.644754,21.700853,9.636277,19.224283,17.407717,12.224391,26.015457,21.851118,7.1412067,22.958889,32.987206,29.254034,26.181335,24.012575,14.088809,11.933033,9.29417,4.270919,-50.699997,-34.524883
200,-3.5490253,11.1484785,10.223826,21.352465,29.162622,22.352594,26.649237,26.660038,31.948154,21.298063,27.197092,23.03529,20.954042,4.53491,12.947216,2.537263,13.205279,22.357296,20.285143,24.988457,32.46498,25.228518,24.542336,25.368761,21.9123,14.61902,15.4702635,21.626472,9.691285,19.054325,17.52707,12.117871,25.99179,21.974188,7.112148,22.946203,32.96345,29.186325,26.152565,23.963087,14.147438,12.014741,9.361337,4.137407,-50.654846,-34.437218
300,-3.555286,11.114929,10.205119,21.36981,29.163082,22.35941,26.62656,26.760653,31.832544,21.392317,27.362347,23.14228,21.089327,4.532671,13.078666,2.4476929,13.097987,22.272623,20.494226,25.013529,32.47072,25.384071,24.59105,25.4499,21.906498,14.6827345,15.511321,21.686874,9.861535,19.292793,17.570324,12.118875,26.014425,21.83562,7.0643783,22.887196,32.920956,29.321827,26.194887,23.824896,14.082941,11.967694,9.369378,4.2159195,-50.609337,-34.523712
400,-3.5785222,11.15779,10.244458,21.489279,29.129236,22.404451,26.475634,26.786297,31.849024,21.368567,27.350348,23.047798,21.031086,4.4818225,12.851772,2.518311,13.189289,22.389244,20.50892,25.024952,32.50754,25.319336,24.5919,25.44157,21.952251,14.712025,15.554319,21.683363,9.796458,19.165281,17.563309,12.2463,26.012463,21.894352,7.189126,23.007807,32.94038,29.227758,26.176912,24.04983,14.247331,12.030058,9.302554,4.1876006,-50.724377,-34.645187
500,-3.4378865,11.176589,10.280553,21.429932,29.237782,22.458944,26.595747,26.573584,31.69145,21.269848,27.232292,23.018658,20.878157,4.5248327,12.884087,2.5867896,13.28969,22.321306,20.65483,24.96205,32.352108,25.166128,24.531355,25.425365,22.030201,14.728025,15.644465,21.777023,9.750068,19.091387,17.506205,12.29447,26.072672,21.884457,7.141273,22.928576,32.980656,29.25237,26.168238,24.150877,14.212158,12.05549,9.3175,4.2117586,-50.47606,-34.339256
600,-3.4827611,11.177603,10.303657,21.362543,29.245121,22.448326,26.731386,26.735514,31.96961,21.383465,27.292301,23.09672,21.03586,4.5193167,12.860362,2.5351613,13.199509,22.307453,20.470667,25.00863,32.51269,25.301283,24.624033,25.504988,21.96519,14.73205,15.577516,21.811249,9.8486185,19.188457,17.533194,12.336683,25.992958,21.904686,7.1465454,22.988302,32.939686,29.345413,26.201992,24.104063,14.314344,12.084744,9.441706,4.332366,-50.425076,-34.31716
700,-3.5267808,11.170761,10.164376,21.240396,29.106157,22.30225,26.696346,26.628248,31.97714,21.345339,27.283653,22.972498,21.003214,4.4902368,12.889786,2.5172923,13.253547,22.316189,20.390608,24.916883,32.423187,25.295195,24.556498,25.39845,21.863104,14.651012,15.5028925,21.729448,9.826335,19.146605,17.57436,12.266512,26.038408,21.968853,7.141162,22.960505,32.959213,29.265472,26.13659,23.85211,13.925396,11.817482,9.252836,4.3185544,-50.479355,-34.447147
800,-3.5783184,11.373534,10.208082,21.327858,29.04093,22.30718,26.58976,26.616146,31.828114,21.42545,27.37832,23.066942,21.105433,4.587871,12.924789,2.4955816,13.261992,22.476778,20.443066,24.936995,32.471954,25.406801,24.632584,25.461107,21.908535,14.6893015,15.59661,21.764647,9.692948,18.996264,17.468403,12.382185,25.937918,21.862099,7.190042,22.986855,32.888523,29.338812,26.192255,24.112446,14.158718,12.024207,9.286726,4.2822194,-50.705086,-34.458458
900,-3.595113,11.262167,10.163509,21.296118,28.941643,22.32011,26.49114,26.513775,31.825737,21.371618,27.368937,23.034159,21.02705,4.5252233,12.93801,2.4038906,13.264237,22.293755,20.458256,24.919397,32.42689,25.294117,24.552155,25.400068,21.803232,14.665057,15.441709,21.643131,9.832645,19.194147,17.540651,12.171435,25.919685,21.721075,7.024871,22.914211,32.84272,29.437866,26.158627,23.785292,13.97983,11.889484,9.264324,4.071875,-50.533802,-34.23778
1000,-3.50196,11.276141,10.3381815,21.282915,29.063345,22.355198,26.636568,26.588867,31.689917,21.23808,27.1597,22.970428,20.849144,4.412683,12.697712,2.4841816,13.142518,22.421618,20.339273,25.024193,32.404118,25.304844,24.555256,25.398611,21.841461,14.560129,15.37928,21.537748,9.894652,19.087757,17.495373,12.229809,25.944935,21.830475,7.087953,22.952425,32.823868,29.251648,26.112593,23.838762,14.021967,11.8399,9.314437,4.076302,-50.571804,-34.240955
1100,-3.469257,11.255348,10.327422,21.278822,29.099642,22.362947,26.588781,26.637932,31.710142,21.240927,27.151413,22.970966,20.846249,4.514471,12.774269,2.5984564,13.027107,22.270185,20.42888,24.99382,32.475086,25.32123,24.555447,25.408895,21.841959,14.516117,15.425425,21.690332,9.833518,19.19743,17.570475,12.239381,25.93788,21.774782,7.103193,22.885633,32.883358,29.199547,26.091188,23.905127,14.073204,11.932904,9.2372055,4.275115,-50.775085,-34.321674
1200,-3.475729,11.23441,10.2778,21.328367,29.018614,22.285406,26.603119,26.578476,31.77053,21.212372,27.12164,22.981478,20.802813,4.491203,12.82959,2.5376322,13.212262,22.35997,20.254084,24.999323,32.40066,25.294939,24.534622,25.34562,21.804066,14.502357,15.353586,21.58439,9.786452,19.12965,17.505798,12.232037,25.98633,21.773813,6.989864,22.908216,32.86969,29.141092,26.064941,23.862305,14.003541,11.886878,9.266807,4.249612,-50.533535,-34.725048
1300,-3.5239131,11.203754,10.228157,21.19449,28.901455,22.221132,26.432169,26.513544,31.773888,21.138508,27.001833,22.870188,20.75525,4.3743963,12.680075,2.2835534,13.039124,22.212454,20.135601,24.998451,32.386948,25.234583,24.480297,25.295883,21.773083,14.422083,15.277074,21.527365,9.767161,19.006838,17.343405,12.084199,25.849,21.820122,7.0351543,22.921373,32.78705,29.188156,26.050625,23.678324,14.097372,11.822996,9.281653,4.0757427,-50.47306,-33.981945
1400,-3.39557,11.218229,10.178777,21.197746,28.955645,22.27036,26.511814,26.505737,31.750332,21.177656,27.053928,22.908138,20.884182,4.3861966,12.792851,2.4219413,12.97559,22.016254,20.354797,24.924212,32.40935,25.278696,24.487974,25.330942,21.801693,14.474089,15.299533,21.586561,9.809322,19.23901,17.421902,12.21087,25.919546,21.642414,7.003717,22.846876,32.741634,29.280104,26.054699,23.638418,13.944671,11.76817,9.233598,3.9782505,-50.389526,-34.5911
1500,-3.5066226,11.192467,10.207876,21.10998,28.903713,22.212194,26.476593,26.486916,31.88745,21.14381,26.994091,22.932926,20.755926,4.3706822,12.621927,2.3646364,13.128142,22.140745,20.203463,24.89815,32.307037,25.291859,24.489338,25.302366,21.643719,14.502035,15.305042,21.5631,9.920848,19.196106,17.395254,12.033924,25.810707,21.64708,6.8869596,22.8709,32.724747,29.201061,26.001007,23.682116,13.911105,11.728713,9.266201,4.1019964,-50.351273,-34.44687
1600,-3.4046242,11.290418,10.160664,21.052826,28.79719,22.173695,26.455929,26.398369,31.708994,21.157413,27.048437,22.912106,20.77604,4.383572,12.66049,2.429765,13.195898,22.086432,20.410563,24.756643,32.32086,25.349068,24.507626,25.339321,21.647541,14.44576,15.3316965,21.585615,9.887849,19.152962,17.285784,12.193537,25.929138,21.584644,6.9467626,22.818914,32.71786,29.271751,26.003412,23.619398,13.747247,11.516071,9.163809,4.0094733,-50.49893,-34.434093
1700,-3.4034998,11.218688,10.244302,20.998945,28.967916,22.242338,26.49448,26.507843,31.661816,21.086697,26.949186,22.907776,20.703815,4.3727293,12.691623,2.2747514,13.2336645,22.159142,20.19228,24.862854,32.38038,25.304995,24.456217,25.252224,21.707623,14.381052,15.186725,21.530859,9.931153,19.109924,17.355183,12.06789,25.76723,21.693634,6.910877,22.79687,32.696793,29.132248,25.986412,23.55874,13.876137,11.693906,9.176638,3.9612103,-50.709953,-34.5942
1800,-3.4351473,11.228831,10.261767,21.0628,28.935787,22.243582,26.410952,26.484177,31.621801,21.078215,26.94596,22.86151,20.70936,4.316603,12.605107,2.3707993,13.11644,22.242586,20.25686,24.98834,32.233192,25.226639,24.440086,25.262852,21.65273,14.362381,15.230486,21.540659,9.860576,19.25145,17.461382,12.211663,25.830442,21.653315,6.88802,22.819872,32.72258,29.08751,25.980457,23.474485,13.733387,11.594536,9.194272,4.1248474,-50.667942,-34.336018
