,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN
0,0.97398436,0.81661147,0.7082265,0.6191304,0.5850897,1.1383504,-0.118523374,0.18203352,0.364084,2.4947865,0.98220825,1.4124365,2.4787629,0.8745927,0.77704245,1.6029865,0.98535246,0.56155664,0.22621408,0.19789866,0.038530298,1.2884659,2.3254383,0.44566205,0.6066781,0.6540557,0.6311462,0.07660556,0.49022806,0.2536546,0.40429372,0.8544638,0.18939793,0.059637126,0.8460513,1.383473,-0.1376474,0.36129364,3.8196483,1.1657774,-0.026798181,0.112144165,-0.0068062902,3.5686045,0.28608537,0.9738744
100,0.9320905,0.8207624,0.6900279,0.60379463,0.5555189,1.1376054,-0.1212933,0.17363,0.4033997,2.4815567,0.9894653,1.3840945,2.4831548,0.8691488,0.80319875,1.5874083,1.0158954,0.5407117,0.24427575,0.20331761,0.0397904,1.2889017,2.298502,0.44256374,0.6287174,0.6260899,0.6757691,0.11270521,0.4926172,0.25320488,0.39868045,0.86236143,0.17267473,0.060066536,0.85884655,1.4295111,-0.13608253,0.36499685,3.749197,1.1278532,-0.025438424,0.13772959,-0.006266773,3.676576,0.28163916,0.9691195
200,0.95612854,0.82428354,0.66808075,0.6053793,0.5679562,1.1400472,-0.11985324,0.18159527,0.3955282,2.4897325,0.9631201,1.3415936,2.4220817,0.89394474,0.7683557,1.598551,0.97142535,0.544378,0.23092131,0.21702746,0.039009333,1.3103415,2.2925596,0.4389664,0.6005278,0.6155578,0.6552388,0.1488733,0.48831865,0.25079393,0.3889586,0.8481052,0.1807161,0.05555253,0.84769493,1.3876168,-0.13690409,0.3747929,3.7954462,1.1022207,-0.03343713,0.11718414,-0.006948807,3.5605297,0.28231168,0.9711538
300,0.96846306,0.82149976,0.69132686,0.6454886,0.5717509,1.1719524,-0.116631806,0.16436923,0.3989854,2.4422405,0.9782646,1.3892479,2.4395642,0.9091984,0.8014768,1.6073148,0.99310607,0.51976514,0.22269759,0.21236762,0.03983722,1.2654715,2.2924645,0.4279794,0.6032442,0.65907466,0.6742418,0.12735048,0.48919162,0.23702939,0.38836893,0.8402077,0.20066918,0.06286915,0.87180316,1.3945287,-0.1377465,0.36437756,3.7258673,1.0836468,-0.046569217,0.10574897,-0.0072873435,3.5785694,0.28230605,0.96097356
400,0.9667227,0.82189274,0.6943647,0.6256904,0.5903117,1.182902,-0.11411223,0.16620897,0.3780669,2.3812234,0.9436546,1.4608502,2.4250586,0.8836308,0.79247856,1.6011069,0.98001575,0.5368565,0.21487741,0.21316731,0.03758587,1.294593,2.3278327,0.43505147,0.6166096,0.6341168,0.64569616,0.18883036,0.49958268,0.24446358,0.38805497,0.8462832,0.19386391,0.061897032,0.8404535,1.4030876,-0.13768637,0.3662289,3.753553,1.1336408,-0.0294998,0.12974466,-0.005917738,3.621292,0.28146666,0.97589815
500,0.97737885,0.826732,0.6857599,0.6079668,0.58278155,1.1253549,-0.117171,0.19323833,0.3845564,2.3548496,0.9682438,1.4372927,2.5007691,0.89108664,0.76857716,1.6278045,0.97312564,0.56900984,0.21921025,0.23181233,0.042050302,1.3528489,2.370741,0.44314882,0.61395746,0.62890124,0.6526372,0.026883367,0.5019994,0.24751277,0.38495076,0.849578,0.18929687,0.061504405,0.8498318,1.3970523,-0.13807145,0.38130832,3.7845585,1.1807126,-0.039591502,0.1129139,-0.012771146,3.5815988,0.2840713,0.96889293
600,0.9508913,0.8348163,0.6963828,0.63562685,0.5881719,1.1538996,-0.12792803,0.16284406,0.4043808,2.4372838,0.9764304,1.3892232,2.491296,0.8745571,0.8124109,1.5921261,1.0210726,0.55204564,0.23407663,0.19865915,0.03931374,1.2977285,2.2698934,0.42571545,0.60687274,0.56139535,0.6720346,0.13260561,0.5100219,0.25145388,0.39998534,0.8575452,0.18610528,0.058921833,0.8257974,1.3892498,-0.13771087,0.37330395,3.7680876,1.0700896,-0.026706787,0.13249573,-0.007857124,3.6131535,0.28223526,0.9855614
700,0.9577318,0.8169383,0.6903443,0.63052076,0.59089655,1.1732568,-0.120324634,0.1760955,0.3839181,2.3881257,0.9612459,1.4282173,2.4798522,0.89826226,0.7871126,1.6123782,0.99599296,0.5524778,0.24836424,0.22495471,0.039544016,1.2701393,2.2838418,0.44549346,0.6269317,0.6210911,0.6887572,0.1424005,0.4965307,0.25308937,0.39111805,0.85956377,0.17897215,0.05940083,0.8295478,1.3897293,-0.13751149,0.36105502,3.7818143,1.0802994,-0.036831994,0.112684265,-0.008937964,3.618399,0.28753045,0.96596456
800,0.97128695,0.81491363,0.6965188,0.64243245,0.61036044,1.1825178,-0.114304736,0.17666373,0.3963083,2.3814354,0.93982565,1.3979421,2.4701598,0.8865098,0.8031889,1.5611051,0.97926843,0.5386728,0.22940278,0.22885069,0.039451767,1.2384964,2.2801774,0.42168522,0.60329336,0.60829127,0.6453782,0.117749505,0.5005989,0.25511393,0.39662093,0.84238905,0.20312788,0.06207288,0.82832825,1.3773499,-0.13638452,0.34325173,3.72002,0.9818066,-0.048182417,0.12240283,-0.003947109,3.6902,0.2865594,0.99284804
900,0.9544282,0.8248131,0.6938147,0.62081146,0.6030283,1.1510621,-0.11900737,0.18670389,0.38783565,2.3907309,0.92654675,1.4022994,2.4621735,0.919479,0.7924495,1.5790995,1.0055301,0.55058235,0.23601489,0.20372266,0.03868856,1.2706665,2.2797353,0.4223932,0.60230887,0.6055013,0.6421488,0.1947179,0.49606228,0.25710592,0.39077905,0.8387073,0.18787614,0.061180737,0.8198656,1.3354493,-0.13691615,0.32637247,3.6803505,0.9901374,-0.049165774,0.109426156,-0.009498552,3.5628998,0.28524673,0.9874501
