,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN
8400,1.1409807,2.3882084,1.9018443,1.0321312,2.0349386,3.4778793,2.5558105,4.2771773,1.9535246,5.0745263,3.4429998,0.19084369,0.79240936,2.4749625,1.4077553,2.2680047,1.8541152,1.6168619,1.3096974,0.8871193,1.2125313,9.951748,6.8755593,4.2659597,0.9298998,0.5957198,0.5470325,0.43627116,1.8584149,1.6513349,3.0043168,2.7678442,0.41042963,1.1451546,5.488899,7.0443735,0.22239414,5.627057,7.58527,1.3669184,0.69057167,1.2233574,0.99951166,4.8846374,0.34169653,1.0985687
8500,1.0739863,2.3768795,1.9108024,1.0344772,2.1304042,3.5850592,2.5375125,4.0415974,1.6941375,5.1696997,3.4798694,0.19714794,0.84947324,2.3840685,1.4245379,2.3288286,1.8100325,1.5200926,1.3261865,0.86336666,1.1558073,9.832217,6.809647,4.2136827,0.90291137,0.61066264,0.57548904,0.43588874,1.8645707,1.6748352,2.9146378,2.775962,0.3752698,1.152004,5.4681916,6.9563193,0.1996283,5.400436,7.6780806,1.4362655,0.78449595,1.3154577,0.98891497,5.003487,0.34470397,1.1118505
8600,1.1302824,2.375974,1.9053582,1.0607898,2.1013236,3.546302,2.6044946,4.136668,1.7439706,5.3514867,3.538449,0.19010589,0.9388935,2.389471,1.5283082,2.283664,1.845442,1.5606737,1.3352978,0.88801074,1.2250422,9.925105,6.9282527,4.2564807,0.9193872,0.6029388,0.5617845,0.45718753,1.8451437,1.6824371,2.9818823,2.7451472,0.3995696,1.1323487,5.481109,6.9834766,0.22524388,5.567139,7.5893183,1.3920724,0.7832489,1.2252275,1.0052786,4.962847,0.34625372,1.1026204
8700,1.0901039,2.3913279,1.9120648,1.0103788,2.0616393,3.6436458,2.4272025,3.9322753,1.8070511,5.308671,3.5121899,0.18843952,0.8986,2.3697712,1.4630388,2.3524098,1.8114382,1.5452363,1.3111866,0.86288273,1.1539832,9.861259,6.9324865,4.245928,0.9062756,0.6067636,0.568427,0.44394827,1.8709222,1.6845328,2.9269223,2.7921884,0.3920859,1.141613,5.4800177,7.0296707,0.22389154,5.5985336,7.6616526,1.4562794,0.785614,1.2861458,0.94643,5.0176954,0.33684584,1.1012477
8800,1.147129,2.4084744,1.9139762,0.9814715,2.033405,3.5837023,2.5774953,4.075793,1.7075946,5.257455,3.420874,0.18343721,0.8469946,2.3327193,1.4917083,2.3586602,1.8235215,1.5336488,1.2836715,0.8451775,1.187307,9.975045,6.9566827,4.2785172,0.9326036,0.6152882,0.57462895,0.4355883,1.8704014,1.6793313,2.9193785,2.8134208,0.38305244,1.1091769,5.560098,7.0536604,0.22873273,5.55191,7.641902,1.3176438,0.6882857,1.2188139,0.96193594,4.873801,0.3321799,1.0781001
8900,1.1036737,2.3784752,1.8887928,1.0376343,2.035916,3.5044518,2.4916394,4.0175433,1.6187874,5.3481,3.5632217,0.19071372,0.85189223,2.3900301,1.4385251,2.2991958,1.8018359,1.529613,1.2948718,0.8742026,1.1930411,9.936534,6.966278,4.3372736,0.94130987,0.6000723,0.5428321,0.43198878,1.8562587,1.7061826,2.9632688,2.7965987,0.38813937,1.1008139,5.5380797,7.0941024,0.23682694,5.5791063,7.529477,1.3861166,0.789784,1.3085351,0.968332,4.9321074,0.33846384,1.1135076
9000,1.0901405,2.4167738,1.8654858,1.002058,2.0593157,3.5266225,2.5651593,4.125301,1.7023811,5.3044715,3.5091405,0.17506388,0.86590606,2.370236,1.4265292,2.3323905,1.750416,1.5675117,1.3176336,0.86521536,1.1946185,10.020865,7.0180397,4.3233986,0.9595347,0.6261159,0.57718116,0.44902804,1.8661704,1.6707628,2.952847,2.821849,0.3882371,1.1263263,5.577419,6.9278545,0.22537616,5.5199456,7.756152,1.387272,0.72189075,1.2927421,0.9290926,4.8098598,0.33708838,1.0842499
9100,1.119906,2.3681355,1.8730637,1.005763,2.0591545,3.5212426,2.478527,4.0723004,1.6829005,5.4678626,3.5162144,0.1956309,0.89218843,2.448251,1.461183,2.2786927,1.8121006,1.520891,1.3120202,0.8132776,1.1713612,10.006111,7.008236,4.3170466,0.9476253,0.61500686,0.56090504,0.43483758,1.8717934,1.6776428,2.9855914,2.8283963,0.39549297,1.1152216,5.597433,7.107778,0.23477028,5.683011,7.5252476,1.3828899,0.75651515,1.369082,0.96186215,4.8690925,0.34311244,1.1079751
9200,1.0525694,2.405413,1.8894523,0.9987498,2.0232537,3.5622365,2.4088824,3.80566,1.7137839,5.331409,3.5503414,0.21282484,0.91606724,2.3591118,1.4206443,2.3020153,1.808022,1.5230453,1.326844,0.76522857,1.125282,9.9409685,7.0515804,4.3486648,0.9560152,0.5997315,0.55410665,0.41808382,1.8751941,1.7032627,2.9518595,2.8248653,0.39700812,1.1430384,5.6856604,7.054048,0.26013562,5.730794,7.6680117,1.4788013,0.7934976,1.349265,0.9743148,4.7910595,0.3353276,1.1182966
9300,1.0987594,2.3996074,1.8892372,0.99306273,2.0692897,3.531425,2.5280092,3.8395286,1.733247,5.295489,3.5255651,0.19959219,0.8862389,2.3400376,1.4077832,2.3679647,1.7517755,1.4978431,1.2357744,0.8384008,1.1840577,9.953923,7.020566,4.3351674,0.9209688,0.64046127,0.57748497,0.4351122,1.8831723,1.636586,2.9560401,2.8099234,0.37697068,1.1210091,5.62064,7.100956,0.25188157,5.6962056,7.7351613,1.422228,0.83737475,1.2638253,0.9895016,4.856258,0.33595175,1.054849
