,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN
0,0.82555264,0.40999073,0.4426617,-0.81741154,-0.15420675,0.89272726,0.5520121,0.57717544,0.31916383,0.32936662,-0.0386727,-1.8524114,-1.8315407,1.3837906,-0.16736022,1.8747118,-0.025948863,-0.8317881,-0.74416184,-0.7012654,0.09884927,5.3052807,2.4799538,1.3616012,-0.7107786,-1.2266359,-1.2270256,-2.112004,0.2939248,-0.35567683,0.28733674,0.90732837,-0.427211,-0.019800913,2.2228823,3.21058,-0.09351875,2.9988723,3.6148288,-1.2252699,-0.1877773,0.100359164,0.23755786,4.5298486,0.3436055,1.1581987
100,0.75660384,0.41946968,0.42903534,-0.8238926,-0.18454932,0.9466657,0.5569205,0.56918806,0.47228992,0.43201032,-0.046991087,-1.8698261,-1.7837962,1.4121363,-0.14762715,1.8423663,0.052949294,-0.88534045,-0.7020766,-0.7232486,0.1249402,5.3357124,2.4202087,1.3810766,-0.75525343,-1.2575688,-1.2710031,-2.115933,0.29319552,-0.3923549,0.2645448,0.938224,-0.40495485,-0.011302696,2.2837386,3.3203845,-0.08448683,2.9756422,3.5713913,-1.2595088,-0.10539067,0.1059065,0.24232471,4.5897093,0.3442233,1.1592582
200,0.7991417,0.42113584,0.41785696,-0.83592415,-0.13697428,0.9584326,0.5400798,0.5967484,0.43328023,0.26590332,-0.05617525,-1.845435,-1.8288199,1.4637845,-0.19200781,1.8393245,-0.008253398,-0.86865366,-0.7260512,-0.71013594,0.10875087,5.3049035,2.4130492,1.3546647,-0.7291934,-1.2486205,-1.2709187,-2.088418,0.30926743,-0.37206838,0.23780353,0.9080018,-0.41236508,-0.024240468,2.3008358,3.2140374,-0.08524008,3.0127401,3.6951647,-1.2463005,-0.107671395,0.11590886,0.23909146,4.513813,0.3470402,1.1529747
300,0.76095676,0.42720047,0.4376985,-0.8404664,-0.15478459,0.9499441,0.6010263,0.52862304,0.28734314,0.36774528,-0.04649041,-1.8545036,-1.8269972,1.5589036,-0.1843709,1.8635167,0.05760448,-0.86189955,-0.6965556,-0.73505634,0.102582574,5.14306,2.3752904,1.3448621,-0.76786226,-1.2367551,-1.2895771,-2.0690477,0.26937732,-0.37504515,0.2566819,0.89516413,-0.427971,-0.008607587,2.283545,3.2431784,-0.090476036,2.9427333,3.605561,-1.3464183,-0.2367677,0.0076768096,0.20309956,4.5807166,0.33840445,1.1361881
400,0.7946778,0.40937263,0.44210085,-0.8569689,-0.14450566,1.0119019,0.61963356,0.5788305,0.3598901,0.3311135,-0.024772167,-1.8755713,-1.8116933,1.4156921,-0.15829407,1.8526216,0.0010747325,-0.86869115,-0.7342989,-0.7186112,0.10507158,5.1889477,2.3593628,1.3568114,-0.7356193,-1.2184356,-1.2486894,-2.0763774,0.31541842,-0.36505726,0.25144005,0.92647785,-0.4315662,-0.018498903,2.2442744,3.26858,-0.089817345,3.0452697,3.5388255,-1.3622878,-0.15088049,0.059168994,0.27439395,4.6071196,0.33741975,1.1476599
500,0.79332256,0.42183983,0.41609624,-0.82178074,-0.11872761,0.8679379,0.57684445,0.68315417,0.36320424,0.27387372,-0.072117515,-1.8269714,-1.8119088,1.4130172,-0.22077642,1.9203229,-0.0045363167,-0.8453794,-0.74342245,-0.7012009,0.13290107,5.46464,2.4941773,1.3643332,-0.68610156,-1.2021284,-1.2074822,-2.0730867,0.30227363,-0.3656767,0.21838224,0.9189394,-0.40987232,-0.02314475,2.2524853,3.1836855,-0.089920826,3.010472,3.6051004,-1.1256945,-0.036937088,0.10638157,0.2384879,4.5248885,0.34383607,1.1625313
600,0.78287745,0.45604655,0.4315966,-0.84428257,-0.14208737,0.9211777,0.54511094,0.60865086,0.4298216,0.31478718,-0.04992129,-1.8237553,-1.793196,1.4679918,-0.14663824,1.8725048,0.0382948,-0.84325904,-0.72693276,-0.7113106,0.10458368,5.1776366,2.309838,1.3069614,-0.7589141,-1.2326998,-1.2658004,-2.041202,0.30544084,-0.37453404,0.25193515,0.89420855,-0.42082766,-0.02243796,2.173648,3.2427511,-0.09250816,2.9626286,3.5228803,-1.4309024,-0.19168484,0.023251418,0.23387606,4.531749,0.34835482,1.1460211
700,0.7816485,0.41179472,0.4327569,-0.8443755,-0.16310959,0.93691546,0.553095,0.66380864,0.35264337,0.31661144,-0.064280905,-1.8723664,-1.804236,1.4637026,-0.11508671,1.8615547,0.013940194,-0.8520255,-0.7020817,-0.7106146,0.11234874,5.1950493,2.3718045,1.3447567,-0.7695773,-1.2237324,-1.2681439,-2.0896316,0.284536,-0.35718235,0.23546536,0.89225316,-0.40908962,-0.025329307,2.2426958,3.196581,-0.09252018,2.9774265,3.5852623,-1.3241042,-0.17812313,0.028751437,0.20876737,4.611923,0.34913385,1.1431781
800,0.7949384,0.39353865,0.4333097,-0.8387819,-0.13437968,0.9809338,0.5589243,0.6676027,0.34214604,0.18393302,-0.084165305,-1.8422431,-1.7971785,1.508074,-0.14754428,1.8193936,-0.008578928,-0.8833145,-0.7237106,-0.70638025,0.100226246,4.958819,2.209355,1.2971116,-0.79961246,-1.2199249,-1.2376199,-2.0973058,0.30384934,-0.34405443,0.27431944,0.8751582,-0.43521646,-0.033711094,2.2053747,3.185149,-0.08809243,2.9009686,3.453981,-1.2868073,-0.1353236,0.058036696,0.24874099,4.5422335,0.34766304,1.1731629
900,0.78114074,0.4032614,0.41838953,-0.82456553,-0.13416421,0.9544065,0.5464303,0.64194554,0.44208872,0.2733219,-0.067427896,-1.8287642,-1.7972221,1.5315868,-0.17581002,1.81404,-0.016164789,-0.8478287,-0.721001,-0.6990255,0.10010451,5.1176376,2.3338382,1.3220438,-0.785838,-1.1897532,-1.2419484,-2.1093512,0.27792433,-0.35342398,0.24782653,0.8623326,-0.4182209,-0.014094712,2.1602864,3.0995154,-0.089692056,2.78346,3.4315093,-1.4067072,-0.2759958,0.03813549,0.19895746,4.5178256,0.3505534,1.1823454
