,GIC,NWN,NEN,WNA,CNA,ENA,NCA,SCA,CAR,NWS,NSA,NES,SAM,SWS,SES,SSA,NEU,WCE,EEU,MED,SAH,WAF,CAF,NEAF,SEAF,WSAF,ESAF,MDG,RAR,WSB,ESB,RFE,WCA,ECA,TIB,EAS,ARP,SAS,SEA,NAU,CAU,EAU,SAU,NZ,EAN,WAN
12300,0.6316768,1.4977468,0.79535145,1.8898122,1.8949775,2.4463377,1.5355682,1.6541549,0.9447806,5.962408,3.9684355,4.7032456,5.465415,2.3166497,2.9320657,2.514642,1.7164358,1.6891371,1.0010593,1.6762542,0.45957103,4.4717226,5.67533,2.506843,2.6504538,3.4872627,3.3989897,3.6710377,0.8179102,1.0155635,1.2895771,1.4117867,0.8262974,0.5353559,2.3028834,3.5559986,0.16657178,1.9974736,7.08921,4.8133516,2.0128794,2.3992836,1.2618266,5.4634905,0.2607733,0.6444631
12400,0.61977726,1.5044453,0.7713748,1.8662664,1.9139509,2.4164045,1.5372006,1.6462158,0.97076225,5.929347,3.9457772,4.718504,5.504438,2.3383741,2.9564698,2.5260515,1.7261902,1.6598269,0.9891694,1.6638825,0.43375722,4.3729186,5.6475058,2.4824436,2.693955,3.4178326,3.4222324,3.540013,0.8048015,1.0262874,1.2745597,1.4164048,0.79315984,0.5218227,2.280138,3.5449073,0.17292173,2.006176,7.0344925,4.667538,1.8726202,2.3647208,1.2145967,5.4240036,0.25987858,0.62516415
12500,0.6125998,1.4412836,0.7705833,1.8937255,1.9224341,2.4046812,1.5426662,1.6570864,1.0189197,5.978202,4.0071077,4.712048,5.5035906,2.309589,2.953223,2.511834,1.7375232,1.6919252,1.0062003,1.6542292,0.41848868,4.405257,5.6148276,2.4237843,2.5382953,3.4248703,3.4224122,3.6581721,0.81131583,1.0314121,1.2964349,1.4191351,0.8044115,0.54147637,2.2970998,3.535486,0.15903653,2.0012307,7.1248956,4.785577,1.9398328,2.3879158,1.2597816,5.446879,0.26178938,0.639386
12600,0.6135837,1.4480183,0.7666916,1.8856069,1.9223775,2.4233983,1.5465262,1.6701331,1.0289681,5.9363117,3.9373965,4.6642294,5.4836674,2.3291366,2.9483254,2.5328248,1.7398953,1.6603372,0.98068774,1.6590188,0.4074042,4.3380637,5.64972,2.471433,2.6097646,3.4423332,3.4422352,3.5929086,0.82756674,1.0175092,1.2955217,1.4359275,0.82804585,0.52799904,2.3298178,3.5548215,0.1656347,2.0172856,7.097998,4.740058,1.9927356,2.4086828,1.2875863,5.427574,0.26026347,0.6332177
12700,0.6254201,1.4545296,0.7735077,1.9061669,1.9416417,2.4263964,1.6005692,1.5850226,0.9647336,5.9390826,3.93644,4.7356257,5.5079265,2.3375,2.9659622,2.537267,1.749744,1.6791264,0.99333125,1.6591679,0.40300298,4.3197675,5.650147,2.4715617,2.634188,3.4779184,3.406018,3.4871078,0.81026375,1.0402383,1.2838963,1.4071908,0.837072,0.5350145,2.30734,3.5378845,0.16613671,1.9730645,7.0932436,4.6910343,1.9568591,2.3627026,1.247673,5.5509596,0.25910425,0.6405462
12800,0.6190363,1.4528463,0.76094764,1.8630702,1.9511287,2.4140806,1.5814365,1.5738952,0.99416876,5.9235587,3.924644,4.679739,5.4596443,2.312671,2.9473057,2.5261097,1.7901113,1.6989208,1.0007952,1.6727037,0.39418998,4.3027883,5.623946,2.454594,2.6250052,3.4278429,3.4243002,3.610773,0.81369674,1.0466512,1.306803,1.4084694,0.82855654,0.52566206,2.3219862,3.5417337,0.16286641,2.0043094,7.1511507,4.639444,1.9368948,2.3436918,1.2187468,5.541247,0.25992447,0.6407561
12900,0.61996496,1.4644116,0.75750464,1.9464216,1.9637676,2.4010086,1.595143,1.5519744,0.94761884,5.9079347,3.9514072,4.6778197,5.4867506,2.341107,2.9438367,2.549766,1.7694159,1.6945548,0.9921374,1.6838928,0.37531164,4.259042,5.619981,2.4724727,2.6580517,3.44991,3.4360306,3.6233757,0.814513,1.0408909,1.2909409,1.4157696,0.8285535,0.52919066,2.2939878,3.5436084,0.15911107,1.9409262,7.0734134,4.5423017,1.8844583,2.3641486,1.2407944,5.508562,0.26091427,0.64203775
13000,0.57758605,1.4223955,0.70954305,1.8714721,1.9702413,2.4195879,1.5647975,1.6405944,0.9168798,5.9747515,4.0335355,4.707841,5.4746313,2.3517087,2.9580522,2.534735,1.7670608,1.6701058,0.994998,1.6390426,0.38236278,4.2588434,5.603621,2.4687378,2.6692502,3.3551395,3.4250538,3.5777729,0.80198044,1.0286086,1.2859349,1.4109542,0.8199872,0.4985554,2.2905245,3.5201285,0.17516524,1.996136,7.040862,4.7642856,1.8012692,2.2819502,1.1994618,5.550442,0.26232368,0.6464243
13100,0.5674445,1.4004365,0.7081284,1.8734933,1.9429531,2.4497938,1.5496576,1.6214882,0.9630524,6.0388823,3.9969633,4.715152,5.4571233,2.334379,2.9478304,2.5261674,1.7302291,1.7004538,0.9756565,1.6695573,0.3894019,4.274266,5.6032305,2.435658,2.6183329,3.4104018,3.4420297,3.620985,0.78853697,1.0369616,1.2987676,1.4015774,0.8073807,0.502907,2.2673962,3.5259597,0.17472738,2.0087612,7.0739074,4.8362694,1.8867004,2.3561423,1.2379634,5.517548,0.260358,0.645797
13200,0.5867302,1.3908544,0.7096114,1.8551161,1.9748257,2.44109,1.6157945,1.6152078,0.9428381,5.9536543,3.930984,4.7295575,5.450306,2.3298419,2.945391,2.5334744,1.7471362,1.6696316,0.9548462,1.6473451,0.36512175,4.23353,5.58881,2.4484258,2.6829429,3.4364643,3.4215467,3.581926,0.8039754,1.003706,1.2798064,1.4012986,0.8206907,0.50487846,2.2815797,3.5189283,0.16100799,1.9602352,6.9999685,4.784457,1.822634,2.3612437,1.2214684,5.519696,0.26038864,0.6470896
13300,0.5878888,1.3887769,0.7041202,1.8693132,2.0107627,2.42318,1.5982339,1.5784689,0.9239146,5.8942547,3.8915935,4.714092,5.4370685,2.3061638,2.9670954,2.5554354,1.7801187,1.6781564,0.9569168,1.6769104,0.36657417,4.223882,5.6182904,2.456009,2.6515727,3.422668,3.4061806,3.5243487,0.8011512,1.0268135,1.2882646,1.4000759,0.8244516,0.5059979,2.273052,3.5129502,0.15939157,1.9767581,7.0506783,4.76519,1.8787999,2.3413754,1.2411247,5.4735518,0.2614482,0.6370237
13400,0.61628073,1.4031179,0.7127161,1.9055429,2.0716794,2.4531305,1.6653856,1.5665646,0.87988603,5.925419,3.9122765,4.6466017,5.421873,2.3208747,2.9928167,2.5640717,1.8188359,1.7229513,1.010222,1.6881205,0.36927992,4.2103662,5.6023474,2.4602654,2.6688557,3.4348557,3.4258828,3.5654485,0.8054553,1.0457225,1.2943039,1.42305,0.8232225,0.5033074,2.2622478,3.5227346,0.15751788,1.9754076,7.054871,4.6417093,1.7183256,2.258168,1.1514596,5.473375,0.26214978,0.65278274
13500,0.55603874,1.3093646,0.6585266,1.9023839,2.0482252,2.4481363,1.5716769,1.4625261,0.8079936,5.8323693,3.782334,4.773632,5.5015564,2.3642192,3.0139508,2.5291183,1.7049133,1.6741395,0.9672933,1.5986395,0.32883152,3.9898183,5.505269,2.3991227,2.6849349,3.5654354,3.4745436,3.6176028,0.76249486,1.0278425,1.2810832,1.3490617,0.7888738,0.49003822,2.1936276,3.4527621,0.13738516,1.8263433,6.9808874,4.730329,1.7459631,2.3389635,1.1947892,5.5381236,0.26585484,0.6539022
13600,0.49501276,1.294087,0.6298787,1.9222045,2.0940795,2.4738307,1.609804,1.3103327,0.70618445,5.788715,3.6935706,4.7933836,5.435685,2.3988333,3.012861,2.557801,1.5884733,1.5832685,0.91588587,1.5272795,0.29076338,3.739505,5.3747435,2.3452961,2.7135513,3.6456845,3.544933,3.7328298,0.72208136,0.97455806,1.2551998,1.311926,0.74739856,0.4781041,2.138403,3.4019623,0.12190958,1.7085495,6.913119,4.6137547,1.7156582,2.3139348,1.1654208,5.4933286,0.267909,0.65263736
13700,0.4656269,1.280436,0.6163368,1.9510347,2.1648836,2.5067313,1.7109703,1.1854748,0.5758467,5.5246572,3.4466212,4.947651,5.459892,2.3767753,2.9781613,2.5630097,1.5587372,1.5049666,0.8504441,1.4693965,0.2786024,3.6492307,5.318193,2.3085103,2.7716417,3.7239354,3.5905051,3.7904027,0.7122087,0.9439094,1.221096,1.2638289,0.7666814,0.47674516,2.1507988,3.38044,0.114972524,1.6622332,6.8367867,4.6549096,1.6215509,2.286569,1.1271299,5.4109797,0.27243823,0.6574136
