"composite...1","composite...2","composite...3","composite...4"
0.173039673702395,-0.177761350076208,0.0545361646605433,-0.279520883221354
-0.361751279460184,-0.727794654660203,-0.476090296738476,-0.815266949740643
-0.130206472855508,-0.438327596718982,-0.263989123673749,-0.526981411530311
0.170875971050866,0.0454386336909832,0.129312601057858,-0.149120492988805
0.0852349843596149,-0.148949309239481,-0.106045574833564,-0.349203975845851
0.20470762637292,-0.167043648889375,-0.00398342133931808,-0.223983529615387
0.250967245503247,-0.017634376429373,0.167783405673826,-0.0517286850788431
0.0615622069205832,-0.154330309013824,0.0909655787028775,-0.150467985536651
0.0900426696624559,-0.0776805246762187,0.212768649272993,0.0102445463741596
-0.178666530327017,-0.332719063537102,-0.0815665679828912,-0.289547837624639
-0.324993339736432,-0.540492272997905,-0.351151203434462,-0.584310058991291
-0.269644884295239,-0.537097168033439,-0.368414569831695,-0.621636253674155
-0.385734866937671,-0.581181683792707,-0.487751931376216,-0.645585761208918
-0.030554341974669,-0.251408435268251,-0.157340808306122,-0.297514019626345
0.213326882552276,-0.0449581260118555,0.0921550262290183,-0.0626050441912911
0.754121917779853,0.355711338406866,0.585524016776454,0.399471295524515
0.343385347513533,-0.0175900034291854,0.220822253259318,0.0210437650307502
0.36734840853451,0.0207472958883465,0.315311543563325,0.0982504120838655
0.276989933250998,-0.0694905320463813,0.170425719099933,-0.0915304760780122
0.213694975190865,-0.160970876762417,0.0221715576988016,-0.249981548956692
0.256543043928459,-0.114097342960951,0.0853530453966646,-0.118830332354215
0.369455792941755,-0.00377254564667832,0.226050941452436,-0.00175655180155652
0.378063194458158,-0.000396412768815898,0.226539114943963,-0.000418499727614589
0.205239638408976,-0.14376626855905,0.0203586040002664,-0.154222369159778
0.109652261745145,-0.169572502117576,-0.0330831653213815,-0.195567372971203
-0.0230958209425309,-0.299637308671457,-0.185704837453618,-0.365281005646844
0.0547908760029311,-0.359029791759063,-0.150901879229524,-0.397637629901901
-0.0971629779365389,-0.472861684838001,-0.312277768758554,-0.529914264006928
0.284873207466613,-0.0817260820733575,0.0529455921662219,-0.18435233535526
0.350188461651726,-0.0362933578558387,0.161635139986111,-0.109475836532373
0.248569660344153,-0.0489053778945965,0.113967384340451,-0.132118911357974
0.330230253584891,-0.0335561902600392,0.160003124323909,-0.0441010920463832
0.0897659313217468,-0.253723696525259,-0.0869819814090232,-0.231917254080813
0.229265697734038,-0.102584995014911,0.0620069949979088,-0.132034355006238
0.178338824203943,-0.157378068186896,0.00755436250836495,-0.139459877212666
-0.144366108062708,-0.420854491561112,-0.312100510175318,-0.409462860808106
-0.217692154836805,-0.454760542768531,-0.322881234544725,-0.409694866332821
-0.0474007705495693,-0.458836323715151,-0.252097961529604,-0.313058419184842
-0.00961087476859252,-0.386926188621613,-0.0974595235200573,-0.222385147449506
0.272556767861672,-0.0779115151526396,0.226263217216505,0.0683917274932437
0.0945514101355675,-0.224430415540967,0.0611776362603562,-0.108060182872276
0.291777692121663,-0.141115315540381,0.281558432642789,0.0526026837213943
0.492101971581251,0.089403905118911,0.410254647168696,0.167903052986879
0.163446076834041,-0.228456546285809,0.0515533011561341,-0.251192645651419
0.187382945042016,-0.194200104063013,0.0624815930028841,-0.246519878514547
-0.0148598080016745,-0.327448646755229,-0.173736037871339,-0.425071205755697
-0.113839476650191,-0.492741630042253,-0.410332715058584,-0.611322286402843
0.010040953203095,-0.344931387112467,-0.263838504285133,-0.445461464695778
0.295081867311509,-0.0242164314075169,0.0682525679074795,-0.0366557607949703
0.350842444401185,0.0928679445034577,0.233644594085981,0.128871627639689
0.272206453394826,-0.0263928974473243,0.029530063233331,-0.065082991061513
0.502538391073585,0.252250968316699,0.372293825038836,0.342401211845134
0.594497436286366,0.34851313434928,0.308270873772779,0.336472419781412
0.325779267143111,0.141045237384301,0.162333363404044,0.118464498225305
0.115751544613647,-0.108626183753589,-0.145354047627902,-0.133900300956328
-0.0287604308920879,-0.201760392482082,-0.231247142420261,-0.1587305549192
0.00850012951528909,-0.180348959146978,-0.292784317112199,-0.156385599575906
0.0123463462142554,-0.196896246785897,-0.330027639832465,-0.18646247811199
-0.279557165057082,-0.449488116989353,-0.686953418501896,-0.524991443129728
-0.354015350357799,-0.517026250349666,-0.62906336337603,-0.538784630734691
-0.332679603890539,-0.499063235138373,-0.626122329601021,-0.518307844445301
-0.419891994364131,-0.629072145403604,-0.703163282407259,-0.653408999533258
-0.532964281216576,-0.786871304897283,-0.852514251661028,-0.796779801001157
-0.307907397116505,-0.512348582088383,-0.593560551355864,-0.564134673544823
-0.330628382282433,-0.508181688457297,-0.539967758826861,-0.575193386698132
0.054289584171367,-0.125657985869496,-0.139967577524109,-0.226010652753201
-0.0605836768601197,-0.301683531616411,-0.234743145029601,-0.364910251466133
-0.195426330904244,-0.440323413059906,-0.408521177142971,-0.509190128775877
-0.144541330902181,-0.328171514624157,-0.303806419265105,-0.341240133997954
0.0100322369316343,-0.24114514768797,-0.205679931122002,-0.341128278518508
0.130174077017803,-0.132010178731798,-0.157561003889653,-0.256160362351147
-0.122257267514818,-0.37059973135012,-0.432574195280896,-0.452537494732649
-0.0849378660020671,-0.313408270491907,-0.476146142440034,-0.432452107238005
-0.555001547664734,-0.741287195791487,-0.969453052077039,-0.943721799074445
-0.628451418442126,-0.773801582673567,-1.08118024829697,-1.07451341516835
-0.564035493551275,-0.696195403526637,-1.02283346344603,-0.964631743489919
-0.640461623919639,-0.789512873410431,-1.0547333783558,-1.18941563335735
-0.845215948418668,-1.07827869920792,-1.09127589592897,-1.31142455578506
-0.957986031181646,-1.24455482726878,-1.36269545099545,-1.50552942139296
-0.620551898458286,-0.95643067847999,-1.02570254384683,-1.23690106286313
-0.445373140674324,-0.715199178627893,-0.692121159457655,-0.903629725485327
-0.816946076793573,-1.08168210285822,-1.02129214083577,-1.19846092724804
-0.972350336664505,-1.13541857076871,-1.15926323860821,-1.1789261290182
-1.10535706755383,-1.35507413028321,-1.45058029284797,-1.42515996896688
-0.730839690757776,-1.05402097096341,-1.07064704463244,-1.16699244780767
-0.542231173993254,-0.807875550259292,-0.78369381349948,-0.930835779579461
-0.501746251531357,-0.749938810544758,-0.689483233014759,-0.911630066512167
-1.12931912073901,-1.27310618506657,-1.28666734678293,-1.50585681797388
-1.20587138519773,-1.29673832799579,-1.24505849731644,-1.48615712405495
-0.864772886845749,-0.952207347835578,-0.92607695217576,-1.0707464478348
-0.591560115094783,-0.744507916924848,-0.803877128419947,-0.833930269814027
-0.682175451252326,-0.784410537490448,-0.866634444903837,-0.87303963732398
-0.869163149891118,-0.923208464068514,-0.955485940000214,-1.02487969408486
-1.0476408846226,-1.12840791315648,-1.07386933280354,-1.13554579480856
-1.04926256887058,-1.13644066527322,-1.1724515303717,-1.2174597308187
-1.03202854418294,-1.0965729675803,-1.29880920350182,-1.28448442079781
-1.36791063515904,-1.47264573912106,-1.61292409671847,-1.66094637297545
-1.61604247664265,-1.77421318167113,-1.95654921499465,-2.0605893837212
-1.85428406432852,-1.98055203130703,-2.1902182328912,-2.27969551480653
-1.64402927668619,-1.83107596473064,-1.93582510288456,-2.121795275814
-1.29028108701058,-1.42087153678916,-1.47871111526781,-1.66290268440571
-1.21763894549958,-1.33349165788155,-1.38151440581629,-1.51558462148531
-1.27128249335692,-1.41019442135435,-1.40230305998159,-1.55444807668813
-1.2349458422163,-1.41478075826379,-1.4194812148141,-1.50887066540911
-0.758217557985383,-0.890085335155769,-0.928368716115773,-0.935694827469798
-0.851948520412158,-1.03065907134802,-1.02649362772673,-1.08657419000983
-0.33369050400966,-0.35992820545584,-0.569687540441583,-0.490363936639053
-0.0909745105301129,-0.158677849692551,-0.261570092935927,-0.351009790744031
-0.188453777441763,-0.215832303349725,-0.178931489751646,-0.371723351558851
-0.332286530242219,-0.330471699945536,-0.290170027494611,-0.474058567686675
-0.463004898669943,-0.451765744514864,-0.337885221430026,-0.524358864828075
-0.350408870490231,-0.21790104774111,0.0726882694702893,-0.231806154912773
-0.0538136660207971,0.159976996342736,0.461100251517158,0.12530563328879
-0.0548642549684537,0.115340435889821,0.437179385271334,0.0596105191505616
0.43558573330064,0.591533286705256,0.850491947114482,0.493805549254261
0.488647763104166,0.5901074809238,0.970160706597553,0.727366245006757
0.569622752149878,0.429562120469853,0.317274773611798,0.231582652231617
0.582749945525273,0.612556600913018,1.19452075447963,0.949284827446783
0.63151561637974,0.624268105082694,1.21493642726816,1.00057347950737
0.796133638037109,0.745545553624662,1.58450021628921,1.28234125797155
0.949318774393916,0.859023604891454,1.76015179839676,1.41477805629087
