"composite...1","composite...2","composite...3","composite...4"
-0.900030243765126,-1.14535397083125,-2.82787283916957,-0.501167193256066
0.175701161426166,-0.106856686986098,-0.965531922857764,0.379813171556142
0.244298176381182,-0.0441856496901519,-0.879745403921251,0.455038515596565
1.03299148465458,0.696868353808388,0.296840509270212,1.21003026557839
0.911616828804847,0.58135023056703,0.102080420709915,1.10175150712537
-0.248174370028283,-0.519725177905832,-1.73337744170937,0.0523287257563858
-0.183690457914887,-0.474865873147613,-1.70229264839381,0.264224487027386
0.810525701428717,0.473336853755478,-0.391880179830577,1.67945777080775
1.09444846816241,0.755555327861187,0.12974008838537,1.73431203759721
0.634218640755701,0.312837157685763,-0.504980798653229,1.17878129421244
0.317260316982789,0.0302323055085089,-0.990822474710001,0.693148890550943
-0.259547743382425,-0.550922937104325,-1.57823993161466,-0.107807454021339
-0.331991422257324,-0.607206657170082,-1.64836555319129,-0.348638615133282
-0.965581584400175,-1.24670754850817,-2.43426565524074,-1.05437994865415
-1.05089689262546,-1.33551034175413,-2.68765956975259,-0.95010075989086
-0.668717786093606,-0.964094338539101,-2.00823412290233,-0.634820146126512
-0.43836193561931,-0.743077253452231,-1.607170877355,-0.410195610386538
-1.82180920554202,-2.09067200611514,-4.10753778018665,-1.46637496014447
-2.09070667237868,-2.35418309238326,-4.61970636656753,-1.62878011788264
-2.01356130366386,-2.28389682037197,-4.53528189578053,-1.50635323482011
-1.01838741362766,-1.30208550650492,-2.61002659266412,-0.827492139859363
-1.06358640740328,-1.35020147890731,-2.71989375285127,-0.875092001327092
-0.648637368588045,-0.950760790841447,-2.03767699408236,-0.496364051842443
-0.676674203645367,-0.981183517439231,-2.21945203309892,-0.370298288468052
-0.40161435912437,-0.709503332051923,-1.6862514925701,-0.177968848805951
-0.49148102224485,-0.795286032566354,-1.84466294704958,-0.264866958080826
-0.543438096725523,-0.83846722591211,-1.91137643301473,-0.373119487086465
-0.909908182298303,-1.19222886720821,-2.54559964902587,-0.673371644144492
-1.65169788453125,-1.91870851440392,-3.79972940918809,-1.34584996919715
-1.79125595754334,-2.05520135244709,-3.97919674038227,-1.53572664817011
-0.925723496060962,-1.21348163660761,-2.44640984131385,-0.878531237751111
-0.926036651449121,-1.21273454017606,-2.42072349194563,-0.90840824226295
-1.05543113626753,-1.33800655742731,-2.69386131230735,-0.942596699608314
-0.856889136309096,-1.1454087469606,-2.43940531497677,-0.633758592444056
-0.655590542431546,-0.935232041228061,-2.00104504496607,-0.636103118181616
-2.19099084043574,-2.44711628144266,-4.86374816861305,-1.81611384051009
-0.85502173757849,-1.11501473618362,-2.42227624172869,-0.847980822068532
-1.01238304174731,-1.2724801478981,-2.74009747510412,-0.950132088376265
-0.639361897773324,-0.898688142095624,-2.22744852354981,-0.577788724284502
-0.650562654756813,-0.910443493730844,-2.35877837184123,-0.476638417208546
-1.47535555762112,-1.72940322014865,-3.8796564636112,-1.05913881960378
-0.240769193528134,-0.524082562082083,-1.54536069259108,-0.0778994256954288
-0.0796584360841323,-0.37670377594109,-1.35023891364031,0.182606587776639
