,ARO,ARP,ARS,CAF,CAR,CNA,EAN,EAO,EAS,EAU,ECA,EEU,ENA,EPO,ESAF,ESB,GIC,MDG,MED,NAO,NAU,NCA,NEAF,NEN,NES,NEU,NPO,NSA,NWN,NWS,NZ,RAR,RFE,SAH,SAM,SAS,SAU,SCA,SEA,SEAF,SES,SOO,SSA,SWS,TIB,WAN,WCA,WCE,WNA,WSAF,WSB
41,0.7163942497760322,3.163994945661542,2.437314682856713,5.26112717560874,0.8656789095393904,3.7283144488882978,0.6205427453680592,5.1143344516896905,5.353047299910141,2.69621730004448,1.4950302207438368,0.9057345947133668,2.9476327311390316,5.9568671544065195,6.33531445861362,1.8449208872201506,0.9742293883274602,4.712730471293908,0.20746687652815335,1.115201050430557,7.73198386137421,2.4380329776584104,4.094892114987858,1.4233999791961216,7.390440580933224,1.1595726779921374,2.7953938812515005,3.8040595307694964,1.520920975996927,3.563870510155988,2.791487229840868,1.0366139589960568,2.331442496747131,1.325631329176509,8.52091643547908,5.000209891261305,0.8836065077607229,3.393826902750311,7.272458185116357,4.344905597492883,3.4688096251936837,1.856886980585529,2.2095388200488517,2.569763711171201,2.9920956801335272,0.9102684146748734,0.288411918910711,0.9535111665067458,0.9434465884475379,3.7750234544235712,0.8929829699551908
42,0.7112904485064224,3.224223137339552,2.492781709559578,5.218254467963887,0.8748982099942982,3.6651591172439337,0.6201643170099617,5.157970631050096,5.370443242615422,2.703267298117235,1.4880747647313024,0.9026272527932163,2.9181052677518036,5.948802150664114,6.311205472035178,1.8350109366102536,0.9794063342636098,4.702265489155634,0.20763276357374977,1.1145808582096954,7.611309402854415,2.4289039666629075,4.068514630416019,1.4263036441975634,7.297437795475552,1.1729269086898348,2.7948756472211786,3.779525411834754,1.5257946534927025,3.517667960560056,2.7924022976257463,1.0484991081093082,2.3363030520060026,1.3567806471837915,8.591919703456655,5.0675280500340705,0.8850772067254435,3.3675861156843476,7.280337087564756,4.340105750234353,3.5018411323533423,1.8566461794864786,2.2225884262494966,2.581445953620571,3.0482163852136575,0.8962647919095534,0.2794897790984026,0.9455417331878376,0.9245905160002276,3.7897166622350205,0.8895052529769127
43,0.7204504829471923,3.220038364003402,2.523533748776056,5.278223258953698,0.8977120651569389,3.6258038352188513,0.620520296598045,5.121935767104952,5.343728979049977,2.6298447441112116,1.5028899486613654,0.9324444038090659,2.9586940476654764,5.920503020734169,6.337523896395963,1.832458300760561,0.9754972845268012,4.685069061664719,0.19703459825211345,1.128623923935939,7.653771258291196,2.479964953188199,4.059867647488433,1.4236418546026768,7.199687518446684,1.1865872105569473,2.777777589495786,3.811343155151934,1.534231141524331,3.493609993743455,2.7480593323241775,1.0566855108589872,2.333811354241426,1.365012777729112,8.54986577154763,5.160346044933014,0.8845869815933461,3.5153468474724385,7.33120483525709,4.339549167335685,3.5165058494860877,1.856150477950494,2.2171183449179517,2.569278110197788,3.100778150789755,0.9062671150674195,0.28253172206195826,0.9238911557327254,0.9107732723166747,3.763055491922937,0.9048456447309974
44,0.7338835788812731,3.3253950886167614,2.476968042695659,5.264305580777123,0.8912027643070022,3.7562717319963386,0.6161047383563638,5.088289156896669,5.336613956796471,2.581994106684313,1.5297067976971739,0.9268283321674055,2.942726728304205,5.922274236372416,6.251943287593259,1.8891752665400172,0.9784934979563972,4.770438133013457,0.2014858353632634,1.1144582177907016,7.576858006108752,2.4699172084144947,4.048766453934861,1.4492659366562244,7.247973024133253,1.1888342002827803,2.77075904621541,3.880730164441616,1.5330885528109575,3.468443376694267,2.800357427895265,1.060820565709484,2.3350833424635877,1.4210829234483813,8.533398639966398,5.162168578124731,0.8954536601573598,3.4877540063909325,7.331589790272791,4.293775518648217,3.4614491982207465,1.858331126043982,2.219576252068994,2.578732832514507,3.1412622457801826,0.9073348743631906,0.2985392475648397,0.9586895102321141,0.9504687540163567,3.806727536284521,0.9040862445780569
45,0.7325276893808301,3.4604262210022125,2.5094789748692237,5.272689390314892,0.9273598139944821,3.7104458138341445,0.6163579144776135,5.028696530091483,5.357457204357637,2.6442249466426944,1.5258445766357305,0.9256369516983454,2.9128209561804943,5.900536791679766,6.268381115013568,1.864126554661331,0.9975974776728446,4.646123736106489,0.20724759080781086,1.1452161095407007,7.60867315803994,2.5237542202865164,4.030348566377005,1.4655020328123145,6.919328157640829,1.2005911184636338,2.7823047114006205,4.030879348594943,1.5545965349777147,3.5562473522894913,2.757589832293642,1.0891334198129479,2.3555988761631768,1.5352540263341536,8.484345480782324,5.268839325576903,0.8716809685608348,3.7166823899215466,7.394200310005376,4.3698400875427525,3.4982110387293592,1.8562905684076805,2.205356524042016,2.5566975257241764,3.2978721934152295,0.9025375993856426,0.316152807821064,0.9363273285510544,0.9604708185016759,3.7518936888223853,0.8916767533764733
46,0.7290284039439151,3.4340915187752317,2.5015126411502777,5.286879289303358,1.0231203746698627,3.8179392694683365,0.6165223827916428,5.010766702152546,5.328588464952624,2.5650696304991616,1.5461351486569612,0.9666458906331031,2.893204234678319,5.878066786263123,6.259170143975651,1.887780613634099,1.0132509592670362,4.5961590403028785,0.21215768328040288,1.1635729927552416,7.603671646896804,2.5152488433904967,4.020640611864721,1.4683644720567068,6.784548073828076,1.1924388028090736,2.774941252716741,4.0540635635465305,1.5644400517221544,3.589819541254869,2.772383895829281,1.066704444623954,2.3456702234233657,1.5126408530666946,8.490765420839608,5.186634764311895,0.8896495040324588,3.982397995926313,7.477857738358046,4.37546861057668,3.5153915441839523,1.8564315232158612,2.2243020155478073,2.5303853385671764,3.2375293693363223,0.9045488453933084,0.32831038436685683,0.9750350445501248,0.9755046662571515,3.6996590953353805,0.9223109031398266
47,0.7268114636276989,3.430016536501856,2.4679792106051632,5.318273018337883,1.0184735241402667,3.866590767947839,0.6113707951668802,5.040677294029559,5.364990077638218,2.6659410311267253,1.5442385135691845,0.9186766188546851,2.853650743682661,5.854696425120878,6.273004482736421,1.8780576693130093,1.0008761055477962,4.67539012004985,0.20351185534677074,1.1460715760832565,7.727324681921814,2.5174339224812226,4.04062343708688,1.458176873935133,6.933521180764167,1.1916055060671247,2.760640471368517,4.0141943654137195,1.564405895587729,3.5727485098492844,2.7469303186850067,1.087168147236705,2.363211854105288,1.4853463959425977,8.534376639114905,5.231826575658493,0.8798972392117064,3.9419409772225316,7.445522824008179,4.347999149039631,3.4542601503183583,1.853791617676721,2.198852289765884,2.5494978762605625,3.241300195256708,0.8987125359404683,0.3130841017514332,0.9616972673911778,0.9694243766999503,3.735475534630805,0.8911773854995969
48,0.731458274095516,3.4325848633662455,2.4718651649469794,5.310857423657801,0.9892239213254929,3.8156713453245144,0.6063704348971206,4.9671418603336415,5.365798069761607,2.6463640729755746,1.563523256269099,0.9128413983199397,2.873179308632302,5.843629837205503,6.317839710936604,1.8989109103733581,0.9966202628468337,4.696054869892892,0.1969273129346157,1.14865738975928,7.611567769822965,2.5571079882367647,4.036916718558642,1.4527351204853571,6.74872842595945,1.1930250127199684,2.761677228614362,3.9761475801549437,1.5649239144181393,3.5668880511558365,2.7734008673302886,1.077937224437321,2.332506311585171,1.5101510280721016,8.446051828967354,5.260028536168696,0.8725698940760817,3.937580474748357,7.430690474118762,4.344686965118147,3.5174749165695727,1.8542997540048587,2.1977789356652226,2.5339104475910434,3.229648824158281,0.9027236978039014,0.31822487207815364,0.9145949559586283,0.9685124724968296,3.6803471183110075,0.9009952516900326
49,0.7368646477857969,3.531911293037406,2.5407831390764812,5.320205122194366,0.9785510247061927,3.791344135945015,0.6081891300948395,5.0222516050222366,5.320702203065538,2.580891578305734,1.5594749276917048,0.9263338931884855,2.875144353364299,5.85254822412647,6.288095396919359,1.8746576269698343,0.9953700360412122,4.765296072618125,0.19177132672914204,1.139607997219904,7.582427434492653,2.588661930866846,4.0630295229980895,1.4563578392082763,6.9619308447596495,1.2062895208642224,2.749988327093998,3.9875021266396145,1.579054997814167,3.5557727810008113,2.774810191407494,1.0702732701395112,2.3280435273930897,1.5009650277176487,8.484129044475777,5.396398645035941,0.8926409512872376,3.9291767292760116,7.504928660598878,4.3744638473980375,3.444893047676586,1.8508219552963232,2.1916693427917733,2.5284265309176654,3.3223285633242456,0.8893730044932966,0.33554443975351983,0.9556574760718655,0.9790886841726276,3.6459313081006917,0.9037919223970405
50,0.7463977218964145,3.542766319033336,2.5582644486970194,5.342710968693845,0.9281596536424573,3.771659869836775,0.6073235885407651,5.058242493691055,5.365992821294048,2.58296139978331,1.5656737569427115,0.901386098589332,2.866783781392912,5.853286398021584,6.290861848950023,1.879109033757955,0.9743922288085367,4.574262161169745,0.18264745083943937,1.1253901708883363,7.6459644833673845,2.4567429581218243,4.08244367514109,1.451892751834214,6.920447573898029,1.2309407488385353,2.753264733017402,3.9561613694085667,1.5867490654823,3.5846516701140003,2.7680154049548746,1.0981997555291545,2.346800455819135,1.5326264871686623,8.477590168660555,5.347061965593726,0.8878905354239212,3.7569341198131116,7.504074244575507,4.283765712421119,3.46612651276954,1.848718245598327,2.1921092855135047,2.525534287917547,3.3083762208074288,0.8913570022413972,0.3282680605190218,0.9222821706362023,0.9874280363432083,3.6936639629998025,0.8712398917443097
