"time","CNA","EAS","ECA","ENA","ESAF","ESB","GIC","MED","NCA","NEAF","NEN","NES","NEU","NWN","NWS","NZ","RFE","SAH","SAM","SAS","SAU","SCA","SEA","SEAF","TIB","WCA","WCE","WNA","WSAF","WSB","EAN","SSA"
5200,-0.750803252211504,0.403239445813926,0.868975903522842,0.498243528546393,0.526495419986955,1.57355179792996,0.513334707775521,-0.0431770797984444,0.784585791510727,-0.194644945489563,0.386230968759035,-0.153578225928655,-0.684812315830943,-0.0843152859882477,0.104046942146684,0.459998177488862,0.538304317049257,-0.470202153560424,-0.282846382332508,0.0163690773770294,0.496545736978098,0.0610039484064743,0.570646031795148,0.261696857392928,0.00213620662975478,-0.0395435145072581,0.507610703852003,0.108298631743452,0.274718047654338,0.38051407337811,0.559373840866312,-0.719830358191793
5300,-0.94352848683919,0.423746016076054,0.340025688126823,0.449788076256111,0.708417606116259,1.54015125276587,0.414696286074251,0.843597216167513,1.01116777171271,-0.183766269317188,0.317717620546078,-0.282895578801323,-0.715391529315933,-0.0894877034670694,0.100885673436298,-0.186545189178396,0.618742794088874,-0.43159274160803,-0.334449349768148,-0.366122691442995,0.649632065980682,0.309520024119137,0.392698855291345,-0.0499221216083364,0.0888077348412619,-0.00547497076177,0.619649288633281,0.0744869714376578,0.174812959196465,0.762045704502441,-0.105196906458186,-0.589847737244692
5400,-0.863781219854932,0.499043497695257,0.600447166721005,0.443330585078105,0.579472097484097,1.63283625298112,0.499474693215259,0.565919508410974,0.873894554401728,-0.128763736869007,0.429030128494329,-0.21801478128315,-0.795810223235748,-0.094544259811349,0.168921332841201,-0.313677380304599,0.623780624887261,-0.394293694229688,-0.512110891601362,-0.272333405496244,0.587540760944144,-0.0701744943725016,0.560117236269134,0.0733540894676024,0.174010375134238,0.116223781073397,0.654995385003803,-0.170023111565914,0.218994354703375,0.767224305483448,-1.05800539860788,-0.379412384146792
5500,-0.939680371162007,0.465102695629192,0.718939239639436,0.372411590298003,0.817107478331327,1.32250916561976,0.460476957242342,0.580343691901581,-0.752735877529984,-0.0441196318189135,0.45667344538063,-0.21952669492843,-0.884134880639916,-0.0917728442238424,0.126067574641901,-0.206360593575292,0.212247389360841,-0.129858549897164,-0.566849932151537,-0.154535026251853,0.607746527767441,0.332067694447647,0.584403621637818,-0.00247384404801452,0.37104969344526,-0.0140772021336232,0.709647214577439,-0.0525561548116644,0.414063026256746,0.714847713342656,-1.12492741241091,-0.23300044761797
5600,-0.756633316622928,0.594897700230222,0.794738233988311,0.320950032858252,0.920670149500994,0.740440095259992,0.386234664230647,0.662453522708029,-0.698263197200732,-0.0183279783528978,0.45111900479651,-0.17439177324294,-0.86549776063592,-0.0670689903900984,0.336513043960012,-0.370200726378143,0.505039601086478,-0.129858549897164,-0.998295268252075,0.0169691695704983,0.737820725344464,0.0175933256811851,0.472006274376025,0.112633085729961,0.18801730647266,-0.0189535687970622,0.599480607527742,-0.0777085602104603,0.320458445834505,0.604067720862527,0.0381847103566939,-0.425944978019001
5700,-0.816369197669645,0.638334934463034,0.167796031859982,0.411601660608157,0.683880250304422,0.498498079877878,0.384168239032262,0.555445570927564,1.54785647849893,0.549079242741221,0.265398115689715,-0.268832214001812,-0.767895951474127,-0.0969380360695779,0.1112859308111,-0.633889654563422,0.62563950011322,1.03695471968406,-0.966420131618688,0.157811343391248,1.01778220770654,0.334329850394601,0.521327603324121,0.543364613216868,0.293420319198636,0.0307239817647286,0.487326781837888,-0.168407155447509,0.31049798662935,0.417787061501111,0.217388352615034,-0.356284279242777
5800,-0.700721657274439,0.773333629634847,0.11180855710354,0.425240750417252,0.348988265714146,0.844576938328555,0.398950429856044,0.754598092157279,1.2982062859292,0.90247238051134,0.070066217207589,-0.231912309589366,-0.640216650218499,-0.0793090652974045,-0.0158561837453545,0.00389449372360835,0.507530138527567,0.791255999717266,-0.947821966412094,0.339646149836966,-0.17243370632062,0.633616780042571,0.627014904648074,0.591692994730939,0.0778208102748207,0.036983039902334,0.430936645467174,-0.433150846134342,0.350569771523096,0.47880133742552,0.488431203767305,-0.520728084041617
5900,-0.623677331163656,0.787798805335196,1.14265574201469,0.240642415449933,0.222374142003903,1.50277328624262,0.411388697430146,0.641410515991185,-0.420920530394358,0.453918247546918,0.113362708308963,-0.074215281324599,-0.724069766671405,-0.0997499132361042,0.00877205953763094,-0.0405046137291157,0.43051030576585,0.616042600541751,-0.962631075408035,0.587627254670106,0.453781869460163,0.795623957673203,0.47386022009792,0.235177982720402,0.147640430102588,0.267052405066583,0.424777326156192,-0.614128716640733,0.292165649161131,0.766989623441354,-0.0107307602689024,-0.549196231985518
6000,-0.853136509579798,0.866992256805979,0.899362783685891,0.304667240795386,-0.0157744091671445,1.22857871973996,0.33100255984873,0.63136151865223,-0.570215059753013,0.692967566327638,0.189729030030911,-0.295839918868906,-0.777071524576693,-0.140777776801552,-0.122849106136527,0.0320260842137025,0.576670983842923,0.616042600541751,-0.659483890292979,0.384618947847128,0.467914791474678,0.503426864755366,0.231387886478181,0.275764742997199,0.447611715771855,0.361012215516263,0.489393599579669,-0.791456389222756,0.132555146577516,0.672344295784919,-0.281379940734104,-0.577981686667876
6100,-0.701024942769986,0.933689994759662,0.238445453695325,0.289522910608887,-0.116458201332467,1.08023749155564,0.334042320212939,0.63060580594721,-0.979062977996395,0.61492792519078,0.326992209650232,-0.263724383362156,-0.808283051180871,-0.152416231283648,-0.051546450641545,-0.779555485894136,0.407871228028228,0.293514599838792,-0.701818585877651,0.427933500621907,0.743102449190035,0.917139516099595,0.240980971752231,0.217007496885937,0.432348522848856,0.29908741306665,0.346337461045877,-0.546918108694868,0.0210744295627354,0.549178874760579,0.249059960531882,-0.369053283401242
6200,-0.915265457236132,0.938302446561812,0.199650009966313,0.294185276073933,-0.247440796453064,1.1483073657498,0.431500961298589,0.763670736527456,-0.609842703950866,0.526940240635671,0.401934555428558,-0.123557979614981,-0.955043807096535,-0.15267807343602,-0.315813982038779,-1.10089519438935,0.886573619569252,0.293514599838792,-0.723600759746369,0.394572278330117,1.03772418839125,1.12294863994164,0.293010768473319,0.238866463025822,0.519675619350344,0.701600112981903,0.29603608928961,-0.667482648950588,0.205421174367783,0.598332468665915,0.454834884038941,-0.371050110968306
6300,-0.763887090677247,1.0826300798945,0.847042470426517,0.253803229187208,-0.451821176736677,1.13532529977613,0.438110139133058,0.445281215211093,0.116379073185911,0.51778866162016,0.029891253030846,-0.267035623436615,-1.15644959011825,-0.224067854080009,-0.537463778046988,-1.57341659251689,0.724288270261037,0.526611907225615,-1.01326550983124,0.389175393670533,0.961102230896294,1.06143379498344,0.66383475140166,0.313122620354931,0.515046502384355,0.888503479054663,0.309942042659789,-0.444326015494865,0.0814037387421744,0.555852054552768,-0.0761412174225881,-0.519093120944514
6400,-0.453024912637153,1.05647570665954,0.564716498840585,0.188646527202963,-0.832135736073336,0.90963651303071,0.444916325786685,0.50030886263374,-0.212749238592994,0.769624403072269,-0.006636621814056,-0.28812367316255,-1.20528482993114,-0.181897355724854,-0.564232353357158,-1.32037536618988,0.0979570798226463,0.915349641214236,-1.02247299390319,0.444170045483557,0.940259909850226,0.960959119455854,0.583615860654882,0.505037480072774,0.618933158361754,1.07922534810388,0.390253501882579,-0.308904391862516,0.221811865206898,0.489993201435595,-0.284633091417203,-0.44987644699618
6500,-0.628557240884979,1.01073705218489,0.829988223925357,0.18444615896076,-0.64988565523576,0.694520588411413,0.46831150505708,0.543444824185754,-0.232187320695957,0.833463737221138,0.150928468015519,-0.170810730424511,-0.959569005578173,-0.1857121878852,-0.48746497092322,-0.864476227828231,0.597004520355952,0.869017940808067,-1.0884503472436,0.425276424622655,1.15376729064262,0.66455366827134,0.672042078810678,0.441182141970831,0.512267607693589,0.677788296486183,0.48706858250657,-0.332766641283486,0.282739110261865,0.230492335461045,-0.654632561173249,-0.358676312491459
6600,-0.476071067177028,1.02470286615748,0.643398895308723,0.200045162691314,0.140306456687349,0.549888499930757,0.541695301782493,0.220796299784204,-0.206359269625021,0.8181917240963,-0.0894749798546217,-0.193039296549274,-0.806032416901374,-0.194558872036349,-0.671298364387997,-0.381408889024871,0.537843167929684,0.869017940808067,-1.1505478982476,0.405676014724077,0.894283788215142,1.15574370981256,0.546051058532698,0.286904855392935,0.220648094203465,0.952871400783924,0.430825044501416,-0.10021248407805,0.321976471961047,0.316668984084269,-1.5341056535859,-0.0875995730077413
6700,-0.311374538923846,1.07635070317861,0.83120213087708,0.221285280636349,-0.652052753116671,0.266649310025335,0.529218636068375,0.464260337138237,-1.14640499867017,0.746575152925606,-0.0974748965660884,-0.183561965726235,-0.699803552526317,-0.282815278416964,-0.721118886062669,-0.420166316394699,0.614829934662615,0.987465794481168,-1.73721582925054,0.443641972342407,0.720016877646524,1.0488390309708,0.57102462815604,0.176325278525215,0.290320459086682,1.00596876374966,0.322115377647539,-0.0227600358357631,0.437225183335919,0.354603585120522,-1.09773721471228,-0.0414181324234364
6800,-0.57593307590721,1.06427218316609,0.633945267708849,0.171301724170874,-0.528024729305385,0.210668606869948,0.51326093726071,0.614579570831305,-0.197077416367936,1.24211765775101,-0.070629357205044,-0.172126668949583,-0.813892116868976,-0.228512928119201,-0.612215582814181,-0.167683810910323,1.0583794405513,1.80858689327287,-1.5041801904912,0.703122640458091,1.43813529770535,1.17866400887679,0.729547449615712,0.316516302481584,0.356269056319228,0.983401476166713,0.245741143881389,-0.401615186598408,0.399663905752934,0.33720907435979,-1.29775003294123,-0.234824786025428
6900,-0.894663289711145,1.14151755537574,0.643772115405354,0.0826199919272298,-1.46764574546957,0.0401607405745954,0.440584434712047,0.768748613507358,0.428048056803418,1.0428493597213,-0.148404794062504,-0.141267084070807,-0.929239957124587,-0.237112648216824,-0.597855454520724,0.207940490385,0.747018319099088,1.80338170604831,-1.35698902569925,0.730320484576363,1.63235052534591,1.46769549060287,0.649815236069661,0.253287628946322,0.491448135578755,0.958728311549059,0.290789762109384,-0.329978975047112,0.29934635392048,0.345747529458798,-1.15734950509143,0.189354433145
7000,-1.09000530567927,1.11401984572793,0.576251879633537,0.0519021734104022,-1.17477623059396,0.131308334844834,0.533249317713938,0.561517314142518,0.000571938914609145,0.941418187476241,-0.276498903270932,-0.227335315785189,-0.870848667828411,-0.332301520087836,-0.387505512469637,0.296119105048112,0.85064016205053,1.03333117547952,-1.35264910693034,0.736224682854533,1.12919502673236,0.739111431436076,0.922013904152159,0.550810914875845,0.826825200023672,0.87027651798835,0.325355604268898,-0.46829366455115,0.381384895634134,0.40928304324081,-1.28702625124509,0.0856264134930065
