"time","CNA","EAS","ECA","ENA","ESAF","ESB","GIC","MED","NCA","NEAF","NEN","NES","NEU","NWN","NWS","NZ","SAH","SAM","SAS","SAU","SCA","SEA","SEAF","TIB","WCA","WCE","WNA","WSAF"
6000,-0.256985490925626,0.938205835252275,0.413976721951655,-0.577654266441132,-0.0156724234128686,0.553146900696005,-0.725361973726516,0.011742852609864,-0.0300252680854324,1.67752440949744,-0.327145991486092,-0.0928564958510459,0.0362874998775923,-0.0674184046883874,-0.573624228562592,0.411992548563941,0.863620892325024,0.390501854294832,-0.665219292506886,0.292738896040617,0.210557307064261,-0.229871331461989,-0.273562125791746,0.638312575647722,-0.146267423207012,0.0977639122264224,-0.433792756590532,-0.145725030208048
6100,-0.066723888534566,1.00443933119433,0.028717119762084,-0.53231355708009,-0.127232330221366,0.70443027270575,-0.572982774895618,0.192204591495066,0.0315985813009654,1.37924264424825,-0.488106450396195,0.261657459624974,0.0576998804886148,-0.240504188847311,-0.347043870381635,-0.391102917647272,0.648684939138225,0.438877763740852,-0.456765481560521,0.446216660404003,0.368818981376612,-0.28094161057109,-0.159761855555038,0.861840623098653,0.014180522476208,-0.0750352206178466,-0.345792073643536,-0.267904122746354
6200,-0.285835304570387,0.863848500364087,-0.238368392477109,-0.401479147188879,-0.292560835600793,0.791616860083617,0.00650017296877715,0.287374634415164,-0.337227682731032,1.36171822929575,-0.829647850637584,2.45944115899939,0.28010447303358,-0.171734648906193,-0.534124932515051,-0.654257016972255,0.677056034139502,0.441835058392542,-0.592874143457636,0.665126610912661,0.346078508090624,-0.155712539779621,-0.122251893289203,1.16419618274405,-0.141960733963457,-0.174964758894543,-0.414653484259999,0.290698920866341
6300,-0.304367986875718,1.13090030043442,0.143899397349083,-0.476394771205318,-0.485453033177626,0.750617847463664,0.00378413081521934,0.111944203505823,0.0660617011158784,1.40142672500803,-0.212249274375662,0.193788268579117,0.209009276313687,-0.114365179343899,-0.837745866714502,-1.12878180112545,0.951866339719698,0.979705597876492,-0.797121450376517,0.597941984198323,0.293502601326339,-0.332998634078045,-0.00783019851788156,0.85092996254419,-0.146247035372078,-0.061714707923792,-0.305165393662836,-0.363680167683647
6400,-0.0998287841793557,1.37201784416523,0.287142650479194,-0.609420737931818,-0.00276532429210834,0.530776820024405,-0.102102068726577,0.0769733529800135,-0.0873982770147335,1.56992363406026,-0.695466972155853,-0.415794192633791,0.0791014243092817,0.0785683045086497,-0.869599771356503,-0.886529972675177,1.08557943096134,1.04195066136873,-0.523846056379443,0.5536113671135,0.437403469695167,-0.472543762750742,0.105454561758434,0.985636799854141,0.202456262733049,0.0278835252961344,-0.334586295049229,-0.0223508239335632
6500,-0.272763743663203,1.20950434407615,0.234205010200843,-0.755644646548463,0.465991940906183,0.366136797568713,0.00570358620483236,0.103165661147615,-0.197231512993457,1.56992363406026,-1.76798161786367,0.468634229238839,0.271964529541967,-0.00659872147018323,-0.775735927600867,-0.439797257525394,1.07437605498157,1.19509750830874,-0.265339962213957,0.720931905506807,0.102589759251429,-0.256336769815073,-0.0104000499028321,1.00624476828196,0.088236552388302,-0.214222314676341,-0.36656834425052,-0.166001719822126
6600,-0.186793330758091,1.0515147131985,0.0999226298830231,-0.886579064019193,-0.498761473559152,0.211139230046154,0.253944055101033,0.0662224403570945,-0.335115667113959,1.63252531310533,-1.61426860763947,0.856096269067969,0.413278983425684,-0.145850143510843,-1.03350793654093,-0.145338996474641,1.07437605498157,1.15687597931941,-0.344114900935486,0.566179169395252,0.554094231314836,-0.270524692776533,-0.127617359327387,1.19535950951171,0.0452425247307623,-0.242470109934362,-0.236858140784086,0.126644622100915
6700,-0.357317900669861,1.17634024334435,0.154346191430903,-0.883892986481832,-1.16171878105532,-0.0725823941717224,0.392079765105831,0.133028940290347,-0.522849912942307,1.44755807508495,-1.72393925400896,0.506013710126264,0.510803453237814,-0.50054082808453,-1.04811053364647,-0.0783661239807671,1.10660798685093,2.02334601164352,-0.451939942094878,0.404144825993409,0.399345952722879,-0.740268200879185,-0.0142637892802492,1.09316981433156,0.123040520628561,-0.220716301258087,-0.171860386703456,-0.0531145071688497
6800,-0.43822289237064,1.15894403847211,-0.210771754341158,-0.931812591520022,-1.32028402297569,-0.314828341255575,0.253396335537775,0.245991253865072,-0.517311988433609,1.45896113923742,-1.99208952926038,0.27566273308064,0.47279510359772,-0.314513607771808,-0.834907855764437,0.123318730616533,1.0950253811043,2.19526217650466,-0.0945995622587237,0.619059581860291,0.523870244271184,-0.637800486601711,0.219177126237686,1.07833589690847,0.451192730402,-0.076781467790165,-0.333421527486716,-0.251693945227926
6900,-0.522024264820257,1.17869373911282,-0.208696663962456,-1.02480506246059,-1.8858967615967,-0.106532326358958,-0.0228255243315031,0.214254816292056,0.197490163715259,1.88266049820084,-1.84552806684632,1.08235666101612,0.298172823430866,-0.441517992799196,-0.884861068451881,0.484389581520684,1.37123832570098,2.3823505126936,0.0185478688460831,0.710562619910784,0.462810262381404,-0.471457794324472,0.306651982464044,1.46216793214546,0.0543414514293091,-0.245617668807635,-0.251042487710483,-0.700577146886054
7000,-0.497513020247973,1.22343810818131,-0.156986796641239,-1.00261536329243,-1.68795252183226,-0.0152109911500451,0.430794806618266,0.165157492405357,-0.0710047056931389,1.99274801631759,-1.88981949291629,0.349867569407885,0.495334185793669,-0.742437870486073,-0.644927293209665,0.581830161352085,1.22359232810164,1.77466094937155,-0.657174450530584,0.782309797111153,0.131144512432188,-0.0169934185428058,0.259581122239315,1.9448536941158,-0.17032302301244,-0.193958868234523,-0.330895084902392,-0.42410380166158
7100,-0.349903909196395,1.42039851899455,0.14617327435484,-1.00282463334306,-1.54176771505144,-0.0703203944328635,0.23218151515302,0.411699540456507,0.00915865707638701,1.63539083237537,-1.85913462763208,0.618964739772322,0.458057207240159,-0.747421670425804,-0.751729012343277,0.636282794882503,1.12778647411887,1.20689247819573,-0.538168979875545,0.973478147064585,0.514326088072258,0.0676983196078825,0.403059612134727,2.06727146362644,-0.19124535625099,-0.143593202988633,-0.369567492157519,-0.0647942366528946
7200,-0.769145060692138,1.79164729845689,-0.103295004916187,-1.14266394931876,-1.31092301000379,-0.259924261205674,0.193712106491798,0.331764339948888,0.178484149580804,1.80689145856948,-2.69162762336867,1.15146202285149,0.320307720771248,-0.914138723735179,-0.590646188180361,0.436565833632968,1.12778647411887,1.50745284943562,-0.306550940168177,1.06111898160572,0.0844844598433664,-0.210659783299849,0.412039078893333,1.83956737572126,-0.146892943783801,-0.592810683006688,-0.437286046465962,-0.406928158288173
7300,-0.768807642624984,1.38188392465009,0.497804478175008,-1.22746325489443,-1.60480964123299,-0.220594455830056,0.438265177831536,0.361419220049877,0.204982416779027,1.83413939481517,-3.80115304504997,0.642178792811342,0.528672807388919,-0.65352280215089,-0.572053108314607,-0.00835378141877886,1.25773280118232,1.6607319743468,-0.261624952431636,1.23592873109705,-0.107608181235123,0.164830112815332,0.376187620294122,2.04135740778716,-0.0877028608088887,-0.356760493862853,-0.4263083310668,-0.354094330171413
7400,-0.713825485420129,1.59083592547037,0.54452023882472,-1.32751969673342,-1.49738848496325,-0.0281530894236997,-0.101936706331979,0.444564591429434,-0.11111196781926,1.79055011576022,-3.91147343768942,1.39765505634688,0.410128173806453,-0.842862046515546,-0.51353162075493,-0.0809329265326653,1.29277612584661,2.64720067597292,-0.617518293202204,0.966729836857794,0.253964260821314,-0.167123146932282,0.332096972166892,2.01368529825401,-0.0632405964485672,-0.144466091336119,-0.399151119024946,-0.402016240732543
7500,-0.729521987180205,1.59343603878178,0.646644521378664,-1.37636230001605,-1.5320879049949,-0.0211856705293737,0.200220624245569,0.227240174595151,0.000825331629514385,1.75046757184874,-3.20950042459136,1.69707352646315,0.293929730394845,-0.401187638116753,-0.70291602352097,-0.173644242232826,1.31534217377301,2.71294592299754,0.13875585193148,0.83189160409717,0.125881536470986,-0.372832471190483,0.419790674296905,1.83838366309584,0.0169987685316329,0.336035826008512,-0.267853726196169,-0.374712767246582
7600,-0.495032006471607,1.59510640721591,0.301257840150512,-1.35147682449518,-1.19240002349623,-0.0681640292424192,-0.557294988392105,0.1268057066188,-0.356819555594146,1.8066865520905,-2.34658756646848,1.69315605278091,0.151631990886999,-0.716850126074327,-0.826896895104674,-0.0107510959013696,1.28894724065211,2.14692627249308,0.188821518359834,0.666659059818625,0.032003889126243,-0.11220973852216,0.424558899614546,1.7630052127662,-0.148593259240296,0.396252039305843,-0.288741910730019,-0.627341549361142
7700,-0.37160067924976,1.39993514362614,-0.128431255853537,-1.41225112306961,-0.802868127602305,0.00233307410370779,0.0330813388826995,0.378522594146591,-0.229830426705235,1.81875807543778,-2.18284080844001,1.11239558467609,0.1502112553579,-0.667749382158929,-0.824864325312904,0.342560408444862,1.25685311836522,2.24489619961692,0.27411745647746,0.520698441397708,-0.636196585626714,-0.28566313970597,0.291045086556293,1.48897197967176,-0.37760862096944,0.125616606564094,-0.437978825933335,-1.08207703090126
7800,-0.446416703780267,1.46410750818563,-0.15614944138918,-1.48401992416966,-0.745546771151404,-0.0133250788339835,-0.0526146912560868,0.551710963907094,-0.152929494397278,1.79024275403924,-2.47661742694357,0.985108369708265,-0.0142109771414156,-0.798757053580482,-0.83506031291139,0.716269134432214,1.01700922415429,2.26181316192504,0.270601999083223,0.530749187468824,-0.656091781376147,-0.357490152262034,0.352336206742592,1.27179524828957,0.0364085170905344,0.13370874493017,-0.359943757883634,-1.06590146043498
7900,-0.346690335696809,1.39094311287527,0.305129080923025,-1.14839684893554,-0.707028834780739,-0.173106742427581,-0.979339541956298,0.483669510897992,-0.236185903262333,1.48512808428032,-0.966766259936345,0.855795388722537,0.256209038964105,-1.30232117007469,-0.779128161672262,0.729400333439689,1.00281219317342,2.49115255169225,0.113203996986376,0.642416532683242,-0.601112669257119,-0.709669461558307,0.134597226833466,1.38330257159083,-0.140122663166247,0.335030848985683,-0.234944439661751,-1.22324688029481
8000,-0.16241574919667,1.38942525533692,0.768403293640683,-1.19427101606821,-1.6747159917091,-0.307200683182156,-1.16526761688315,0.353404011989992,0.0455078615612393,1.48512808428032,-0.297192036335637,1.36056316487754,0.510787058938956,-1.11593682010334,-0.491064181808255,1.32477023760475,0.937026928428394,2.66658697827395,0.379271407058257,0.664196026329228,-1.25809345509957,-0.417645623065528,0.182910655335638,1.47172804395474,-0.337760367273205,0.160064525236003,-0.262298172148939,-0.968680759609581
8100,-0.00417345267972501,0.752847386107052,0.370552541280878,-1.32612257299847,-2.29924444388101,-0.81450047762503,-2.11237360559336,0.590187569518278,0.13938552352269,1.48512808428032,-2.47160809719123,1.5323427649974,0.550269968563093,-0.579631272999484,-0.681756568601188,1.75656264377147,0.932726482034908,2.8302680224532,0.565983682816426,0.548238458515902,-1.1452315256337,-0.563619438108901,0.27332579672522,1.70321324463001,-0.441159703029516,0.239058071266636,-0.232926432537365,-1.1264875382912
8200,0.140877140243093,0.705548817260487,0.248720645939558,-1.44848435114365,-2.18879840775483,-0.952574568894986,-1.95228755085181,0.301827877865105,-0.0750272045226985,1.48512808428032,-2.91663604977216,1.95927634021097,0.503911665083106,-0.306341456128312,-1.3155835112987,1.58932606726104,0.956352567930638,2.27581425083284,0.32048852620518,0.0438188448037875,-1.62468994207061,-1.17593050045613,0.523460592304523,1.69269246914637,-0.679659844513052,0.259795408490451,-0.195437579481613,-1.08860132216273
8300,0.0890949421368085,1.1215214506949,0.2778820621298,-1.35686997159056,-1.78391142363803,-1.03683871332537,-1.36314829725836,0.435195922399435,-0.251269746031496,1.48512808428032,-2.55087855392868,2.00040712375257,-0.165630772536578,-0.383260352465324,-1.09066292162575,1.32340540516155,0.925395150049912,2.28046659187292,-0.111027986757122,0.346498004240576,-0.728064679593034,-1.86551103777264,0.35504732060776,1.85419641877712,-0.457245877286385,0.213346622899661,-0.364159831542174,-1.93202865353676
8400,-0.0718709443810949,1.46175203039277,0.325234331410397,-1.36184236870642,-1.62594847301752,-1.09431713111968,-1.65850002247601,0.126970680038778,-0.336254847335707,1.48512808428032,-2.33777090555822,1.41142258160921,0.206109611441662,-0.342352128104626,-1.15576818837067,1.30597356138842,0.925395150049912,1.29127707596632,0.293261990080302,0.730715730245297,-1.07613740453098,-2.11089831652188,0.549425155091402,1.85857118280792,-0.0982380719325057,0.651968137839796,-0.463031257482053,-0.807555455311495
8500,-0.578604044936865,1.49239814002524,-0.379332958240109,-1.36252597333435,-1.45155611904787,-1.32508230381456,-1.77848622717052,0.00761674914119324,-0.459163413316646,1.48512808428032,-2.12313049497737,1.40845099263736,0.339941199466111,-0.191377843414688,-1.18616125625454,1.18789997286751,0.920430234643904,1.45118289459755,-0.113810792979424,0.535743117223741,-0.616039385516582,-1.79660239871768,0.578639498460782,1.79681455239699,-0.105084284707451,1.03244141746406,-0.554564070555898,-1.11610395933996
8600,-1.64158339698978,1.13323876717759,-0.428700394775849,-1.43559526023051,-1.3678866150993,-1.33957728511366,-2.10636378440225,-0.281387252892656,-0.347406209251521,1.48512808428032,-2.22679719856067,1.50509807903084,0.450507279404395,-0.394414458364634,-0.892488437570034,1.24991633435639,0.826860617260534,2.15409269998255,-0.460674230862113,0.372634636573177,-0.719592286678474,-2.03264884510689,0.507426833263787,2.06411406796512,-0.244715833642416,1.20468539895312,-0.221595039679649,-1.70911330824473
8700,-1.55153607725291,1.25390008489044,-0.337819090172789,-1.7245146247685,-1.28964517610085,-1.27097882045881,-1.883047414783,0.0836335165677091,-0.102620253683577,1.48512808428032,-1.98163966146193,2.20736023951539,0.434626568819739,-0.42499974447631,-1.11418579285485,1.29710242459544,0.863426932799625,2.45395158719923,-0.350636096964328,0.424054689731443,-1.01737474016553,-2.2168877667798,0.339223174269345,1.80159781686496,-0.0384287023362587,1.12060704762367,-0.551603353195892,-1.5207492124377
8800,-1.15529544106768,1.38684621416832,-0.834915587347328,-1.79832317367767,-1.22916071579883,-1.26087021209677,-1.7094391545649,0.0863049041689285,-0.0211279989375138,1.63860720191488,-0.925089413639086,1.29947476728838,0.642895042535711,-0.30297762883592,-1.02144146214469,1.46891933357438,0.897276608004036,2.35755641483222,0.0585577085294547,0.0990094011551808,-0.738145210892412,-2.41980778518892,0.109865567816494,1.72503100439777,-0.157495500591358,1.43405625532524,-0.518350590935514,-1.11212458266654
8900,-1.25374395567497,1.32522426508567,-0.00962272334315463,-1.84538876796497,-1.1576853701423,-1.29386015523224,-1.84584017855133,-0.00109133994232007,0.220253989841825,1.56772763016599,-0.584363481725854,2.14051704952685,0.724769671071369,0.0831345839931607,-1.06936922131123,1.27948139292938,1.06172945380375,2.28388827743037,-0.164342221337295,-0.90905615778461,-1.22346579272619,-2.4227123460103,0.376671668404784,1.35867904387224,-0.153114922131569,1.84197873548065,-0.530992003589603,-1.12690228303091
9000,-1.18529332302928,1.4229179976889,0.369825384693821,-1.717425274378,-1.35421736001784,-1.27719044304297,-2.49173194576104,0.0673599011435236,0.156871402159669,1.44489255907883,-0.0978970420858344,1.59892648056348,0.21996110397969,0.245128465297288,-0.839500698573077,1.23188389271879,1.11313462308397,2.8943238501605,-0.0522195055625382,-0.601062809307051,-1.30346894856813,-2.31771609383647,0.738229982460519,1.46550700483966,-0.444238721623016,1.73588357706567,-0.508486487004886,-1.31337916008204
9100,-0.903653308154998,1.20012062262243,0.326849327777787,-1.56455213219863,-1.31086380089681,-1.35094280669498,-2.56434335666932,0.0388877421723798,0.0804860747203035,1.44489255907883,-0.360348194367853,2.32467686738355,-0.0954037077300912,0.163391407797601,-0.917212558022158,1.07155960235045,1.11894415006312,3.00960446299719,-0.0704963513347909,-0.250215152656371,-1.44611773477249,-2.73425219786423,0.803921575562601,2.18991224209298,-0.816623054312942,1.66510166386822,-0.568826928992186,-1.63723397258099
9200,-0.696234586269013,1.15770641353679,-0.0525945757405645,-1.61026619008338,-1.42090560182867,-1.24862653869339,-2.97885725335915,-0.0948762902885373,-0.00336018628366487,1.44489255907883,-0.413398783575672,2.54396552886973,-0.190553770553978,0.353754899152995,-0.918508555485599,0.993036702531959,1.1421822579797,5.31230831274913,0.030784595979332,-0.448833608532146,-1.21261699823099,-2.31964789965582,0.625004314313152,2.15419388445676,-0.0102166255705792,1.95484263035222,-0.676524030108704,-1.44248434055464
9300,-0.508800959136329,1.00491489563971,-0.423310501565514,-1.65870346753573,-1.63277945660381,-1.17727918923937,-2.51919810962088,0.00450766205539162,-0.285815878032474,1.44489255907883,0.096803751646626,2.95253788334832,0.773546476915565,-0.390280876557765,-0.92634477199022,0.680136544101129,1.11613571248313,6.62473222908477,0.0947556155406156,-0.365444351399399,-0.998322057278207,-2.68879157833897,0.396963799663618,1.99288042844693,-0.429454800345694,2.05787528990613,-0.86466962518013,-1.2646036552157
9400,-0.332031569282135,0.864309174819059,-0.511325921059308,-2.01977639337914,-2.18485913832638,-1.22453523912098,-2.77033231316991,-0.0274611666335377,-0.131486996141203,1.19590319335655,-0.193709432337554,2.74312261424762,1.11538476384456,-0.829485321453343,-0.969566336842636,0.982152037119572,1.17859050811015,6.37835329922022,0.173204658925828,-0.331402546966068,-0.730739744362116,-2.37896109452839,0.613553579549545,1.70884653252371,0.771068121787104,2.10817659930351,-0.812499422162466,-1.86656914696574
9500,-0.872284256070455,0.694061973122567,-0.422173161487344,-2.09786028940696,-2.53893952580778,-1.32836563210479,-3.5316985360387,0.0526634660619892,-0.299890744348875,1.16378349806252,-0.27805022975616,2.97175545137753,1.29799759412683,-0.488892019077253,-0.892052328182453,1.35486346912929,1.19767290293042,6.63372995736798,0.191973098854053,-0.406230732218328,-0.949421044203445,-2.6630505340214,0.777007027880594,1.71894828752991,-0.0367219021562829,1.87035935960889,-0.794140270741941,-1.95475915724395
9600,-0.878029245694519,0.842857637937361,-0.419216590099492,-2.02395401169256,-2.09431550915616,-1.5854491449778,-3.5065192968947,0.233757620346441,-0.165109357027814,1.16378349806252,-0.590990176001181,3.22517993078555,0.987147185562009,-0.486637581207005,-0.724668016684552,0.293024083957235,1.19767290293042,6.76408489763829,-0.0842477234198599,-0.232784166758395,-0.449893850033714,-3.03236934214552,0.671989510865574,1.73544574549669,-0.0707947147025879,2.04721099365439,-0.782475606327957,-1.69203806190382
9700,-0.481054278467124,1.01838332308312,-0.280236252443132,-1.95053719416794,-1.38059923988561,-1.22260811222067,-3.67827445420742,0.397260975444416,-0.081929158484973,1.36882450795499,-0.629013838436037,3.51682667005072,0.933483546881619,-0.580744049321179,-0.920381809556405,0.238256829782255,1.19070301445535,5.32709805005615,-0.26093888891101,-0.18836191358474,-0.770460332301318,-3.03131631878328,0.705446664000339,2.31792008610047,-0.454873880560303,1.86397861674908,-1.16737347131523,-1.9109929151503
9800,-0.635872734473251,1.12984067756301,-0.336122600929965,-2.19762790873204,-1.20514506600919,-1.0248416258755,-3.87402699241522,0.364132240390413,0.178741896963197,1.42255269688686,-1.11784232654034,3.00856225773261,1.46552061913636,-0.515210846518771,-0.708716249121163,-0.0912868946857215,1.13815812294263,4.63646077278229,0.113891193561498,-0.0470717281848344,-1.02838602230752,-3.06354029321912,0.648865931845508,3.34728410862059,-0.940942373690891,1.82814968289966,-1.05068965459001,-1.81083348116261
9900,-0.764249638138141,0.809959610113688,-0.0397385807326827,-2.0620118477017,-1.39500626658742,-1.36184146027675,-4.02345931644434,0.427216116818408,-0.294183872391141,1.27876124104501,-1.15299526760283,3.04694859466934,1.78345053878597,-0.601064035784069,-0.775146876640331,-0.251737791631766,1.19728707658968,3.17408954962239,-0.348769947356123,-0.179410917299194,-0.995226153116877,-3.4777034237707,0.729762938958058,2.96376959027528,-0.531898694918587,1.52424337293703,-0.819296959762096,-2.38120585764366
10000,-0.662877598725705,0.581444631381106,-0.0735941215125203,-1.92931704907328,-1.59099349072942,-1.08928760098843,-4.28223635930982,0.27273608800317,-0.358597047797406,1.18084708618747,-1.03667991671842,4.20791707043656,4.57841514964985,-0.230031676795384,-0.656439701931006,0.0184806427771809,1.1918058601842,1.55239580194621,0.106098019465961,-0.34139845652647,-1.06784127232146,-3.3140504015562,1.07151949356691,2.24079045719893,-0.384297765139812,1.23298171852347,-0.609612465132198,-4.44474835266651
10100,-0.522932650613624,0.449390127815398,0.0866265789075707,-1.95024826819756,-1.33313299138664,-1.32017414233664,-4.91265400055466,0.48393293961116,-0.40333158498697,1.19891441479036,-1.21682370215524,3.86098476686362,8.79158539398257,0.344013767194089,-0.823416535139831,0.217238407715305,1.1829130410186,4.03708482312033,-0.180887619220712,-0.347279192876699,-1.04576161158661,-3.20525435080721,1.02008063685809,0.919326499569251,-0.705345193944415,1.24742970914826,-0.841471755745308,-3.91395303423859
10200,0.190283336878742,0.503656089966569,0.428061487645407,-2.09283223946299,-1.26674321441643,-1.34663726875036,-5.06507393391772,0.454110466083834,-0.272983129275606,1.69808174200794,-1.10253134789968,3.84753439644506,11.8257144405088,-0.195164123818926,-0.817741514205929,0.302007771308933,1.14958019011862,6.42422341638406,-0.635060985695523,-0.848614778080426,-1.14222642557719,-3.48849274615118,1.23547309681733,1.0876952445345,-0.279750720338245,1.29042301310058,-0.943215583523906,-4.25791955454114
10300,0.593500662482885,0.403021052444373,0.484104755037541,-2.14427882321547,-1.13470030387445,-1.57262225037909,-5.23068483355953,0.353679764827405,-0.397904976086593,1.75922805146689,-0.767376141231031,8.026678979026,10.5612118519278,0.595476368984218,-0.813963389002521,0.0528552829436974,1.01587632247917,4.7370938326906,-0.559831161512662,-1.1051420722588,-1.18279907485055,-3.29258694625296,1.4195265201158,1.36139552284729,-1.1685279392378,0.998784954329967,-0.8263351557949,-4.82189523074546
10400,-0.235054072536034,0.389124103163183,-0.143685885896289,-2.27089825404154,-1.49315057181139,-1.4827478542649,-6.32117329054359,-0.0139077840191799,-0.145579936772397,1.68345067049116,-1.03636739039483,10.0977048291643,7.96458095877338,0.168896999711553,-1.40811540325409,0.491302040398053,1.08305818629511,4.42631781927517,-0.300761518372654,-1.14038600329404,-1.16960596101961,-3.93968774522066,0.405919354475992,1.1049249091731,-2.19067913583478,1.06120794360171,-0.381983646539461,-4.95236428574811
10500,-1.2349114309088,0.139023209037769,-0.492709126571837,-2.02631301309228,-1.82658197035615,-1.48069253227268,-5.93297565402059,0.0715023007060461,0.376240910861647,1.63749736324534,-1.15659704019747,6.37555241085266,4.49967810966329,0.227381108657186,-1.2853681195174,1.24779617665925,0.991423053057976,5.170736158058,-0.39039316445343,-1.12984883680715,-0.752346691772685,-4.41093637480394,0.676233576052342,1.15103732502167,-1.61751449148196,0.622074790237361,-0.366870727867738,-5.1352640899982
10600,-0.684239778314342,0.228583787757885,-0.411541240217335,-2.35066905874873,-1.62172496565129,-1.56273784432607,-6.80083436885821,-0.267403838609805,-0.17029508533461,1.63749736324534,-0.838761507226463,7.85366197624078,2.47877630502647,0.313445528168607,-1.59428661068024,0.793266024503047,0.956294108586003,5.44728430861828,-0.397444590243256,-1.1591362312457,-0.733473892238322,-4.16846249138397,0.930286501518623,0.769475831597603,-2.00541374043971,0.676225460843702,-0.371659279994052,-4.8435660749878
10700,0.185319731409428,0.275709445167251,-0.672262190953531,-2.18791050313564,-1.49962820711967,-1.533344235267,-6.87387231091922,-0.461439471356966,-0.0160691990072077,1.55889685171297,0.191331299958944,8.09865857113883,2.92855116086962,0.478572143432072,-0.93900248464365,0.375977780521857,0.95284667864868,5.76252591070052,-0.529266632645605,-1.14075086224902,-0.445990982265263,-4.65191411718633,1.76234378086244,1.2497978853196,-2.23989881846655,0.442960826318495,-0.906757747661857,-4.63941949785626
10800,-0.107896854807283,-0.413089160979974,-0.628456916182305,-2.35635971537959,-1.75718568995006,-1.47401273579794,-7.41572866173068,-0.519658273541047,0.279352414189284,1.48503660504467,0.191331299958944,7.71361012148779,2.69032955413353,0.297603045904658,-1.56661310285287,0.713158146562742,0.95743579171079,5.80903219693119,-1.13659885505808,-1.14624473700299,-0.432407724848762,-5.29708870841836,1.49250508203025,2.02055020526079,-1.95490726537646,0.0619943448740785,-1.05370715590391,-4.76388433124955
10900,-0.336879476033387,-0.414996272599365,-0.60926167973907,-2.47445418519844,-1.38131665319603,-1.55097160711256,-10.890989394182,-0.0219374386372375,0.0148802304859573,1.48503660504467,0.941933699030078,10.9226634932253,1.67580309660313,-0.656034687394365,-0.849183088516192,1.19963771549029,1.00988332186615,4.58575326428164,-1.20995315545115,-0.932447577094252,-1.07352457990995,-5.18080096134129,1.63161468396949,1.72678894882984,-1.91693353140484,0.56082466410342,-0.963585626720288,-4.54698495870472
11000,-0.35655515064473,-0.491467638404389,-0.71577510628034,-2.0361391029735,-1.31764659554463,-1.55863201411944,-11.3424769512397,0.093687814989884,0.0502430594522007,1.2595389298075,-0.194150503828587,13.4654500600713,3.97105265628825,-0.128313033875301,-1.32144473955963,1.97153140641082,0.961731110192064,3.09675130731357,-0.855306973667289,-0.999355171463377,-1.15833377349925,-5.30461395079439,1.66615408925999,1.86957185001923,-2.09096238940994,0.493119443076123,-0.217687127285766,-4.20819497377691
11100,0.105245057715467,-0.397854142351592,0.60114308565134,0.158233500683675,-1.70035960565385,-0.517485518891456,-11.0809894933123,-0.0774182983698817,-0.15523006044764,0.954245682795046,-0.194150503828587,17.7980784640029,1.43279780979394,0.126896123227657,-1.54822060539693,1.1554669638932,0.86306146624382,2.81291977720193,-0.712805980583828,-1.03755072124752,-1.15833377349925,-5.53508540785161,1.67613021347413,1.72759797266811,-1.19403018195113,0.402200123173474,0.0170701110666297,-4.34771313903669
11200,0.105245057715467,-0.52857602623355,0.738561995056122,0.158233500683675,-1.66733165337029,NA,-11.7773360786185,-0.393522474865092,0.0458632633068093,0.954245682795046,-0.194150503828587,13.2037452804296,1.71977933874782,0.132839818188361,-1.19411502109837,2.47861242231986,0.826916986596716,2.71875172318029,0.0130887350882752,-1.0128389002519,-1.15833377349925,-5.09569787033917,1.80772242219563,1.1923225703908,-2.05063532808668,0.528002168955331,-0.788079072323893,-4.54909743965015
11300,0.105245057715467,-0.805586524522963,0.911170453065864,0.158233500683675,-1.48113883765226,NA,-13.113162864918,-0.379989459976275,0.131152038991036,1.14958967608557,-0.194150503828587,17.3834328652688,1.26789401641609,0.160201930111112,-1.07381629739235,1.57451084562567,0.832079098295082,5.42413346519689,-0.227819568224409,-0.893906866838709,-1.15833377349925,-5.09834536953986,1.96414453373212,0.918706089785061,-1.33302206395277,0.66410925672048,-0.91609736314964,-4.53182610231395
11400,0.105245057715467,-1.54797123332158,0.329231447826629,0.158233500683675,-1.28606039968361,NA,-12.7295417076197,-0.773152196693284,0.27412444449631,1.1710851348919,-0.194150503828587,17.4057162427981,1.6455488696614,0.0817689827913047,-0.958437034565184,1.64339107481125,0.82488321037899,4.90736264399865,-0.428145693091352,-0.897282936126929,-1.15833377349925,-5.28571227354759,2.02937297408264,0.980348770570227,-1.15403876200267,0.47452557266915,-1.15719073854837,-5.43380860045363
11500,0.105245057715467,-1.56849283287494,0.175779443949139,0.158233500683675,-1.58191783437964,NA,-11.6831733850451,-0.791270862956417,0.445373716661229,1.09619398597213,-0.194150503828587,23.6886339590408,1.72814417163293,0.0669415923196353,-1.14462209178818,1.39729795901929,0.808673294600305,4.59973418562196,-0.30613659856321,-0.832448789550232,-1.15833377349925,-5.34521240981285,1.79445455100886,0.862628407201645,-1.01803432504636,-0.182738614037535,-1.05954259271216,-5.39281843706842
11600,0.940300755504707,-2.91175783326291,-0.568610528704055,0.16079803031443,-1.753982296898,NA,-15.3094118106369,-0.864960665287405,0.344167085303066,-0.0684061673081049,-0.194150503828587,34.9885100081062,-1.17230856897784,-0.664653639482968,-1.44260336406248,0.883149634493048,0.243149896704253,4.70472963114639,-2.73098947497546,-1.01456148692198,-1.15833377349925,-5.3794376762194,0.999697688677893,0.769052348085115,-0.778900002177951,0.408733461410257,-0.915461190128196,-5.49264540025695
